"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2018,12,107620795,1,11,9863725
2018,5,107620795,1,11,9860850
2018,14,107617865,7,9,9863740
2018,12,107617920,1,1,9855303
2018,5,107620913,1,1,9863764
2018,5,107620960,8.1,1,9860875
2018,5,107617994,0.3,1,9860878
2018,5,107620968,5,1,9855308
2018,18,107618013,,,9860886
2018,4,107618013,1,11,9855313
2018,2,107618013,1,11,9860885
2018,5,107620994,1,11,9860889
2018,5,107618053,0.9,3,9860894
2018,12,107613005,7.45,4,9860892
2018,5,107621044,1,11,9855321
2018,5,107621126,1,9,9860899
2018,12,107621126,1,9,9855329
2018,5,107621161,1,1,9863801
2018,5,107618233,1,3,9860917
2018,12,107613128,1,1,9860919
2018,5,107613129,1,3,9855340
2018,12,107618256,1,1,9860923
2018,16,107621301,7,9,9855343
2018,5,107618276,1,3,9863823
2018,5,107618298,1,11,9860932
2018,5,107618301,1,11,9860933
2018,5,107621379,1,11,9863833
2018,5,107618313,1,11,9860936
2018,5,107618337,4,1,9855365
2018,12,107621432,0.73,1,9863846
2018,5,113134437,0.67,3,10788291
2018,5,107617787,1,11,9855266
2018,5,107617806,1,1,9863710
2018,8,107620859,39,9,9863755
2018,5,107612914,1,1,9855302
2018,5,107620942,6.3,1,9863765
2018,12,107612971,0.1,1,9863775
2018,12,107618131,1,9,9860901
2018,5,107618131,1,9,9860900
2018,15,107618131,1,11,9860902
2018,12,107621233,2,1,9863802
2018,5,107621246,1,3,9863805
2018,5,107621271,1,3,9860912
2018,5,107613119,1,3,9863810
2018,5,105130581,1.4,1,9362384
2018,3,105162239,1,1,9367994
2018,11,105162239,1,1,9367993
2018,3,105133275,9,1,9364878
2018,5,105162239,1,1,9375550
2018,12,105163875,2,1,9375593
2018,5,105133275,12,1,9362997
2018,13,105133275,715,9,9364879
2018,5,105133394,1,11,9363024
2018,5,105133479,1,3,9364948
2018,12,105138670,1,11,9363074
2018,8,105162285,2,9,9368000
2018,5,105139612,2.8,1,9363184
2018,5,105135355,1,1,9363131
2018,5,105136238,3,1,9365124
2018,5,105136249,1,3,9363201
2018,5,105136324,1,3,9363219
2018,5,105136402,144.6,1,9365165
2018,5,105136408,2.9,1,9363236
2018,5,105139857,1,3,9365189
2018,16,105136617,1,9,9365211
2018,5,105164716,3,1,9375754
2018,5,105162611,0.9,3,9368070
2018,12,105162695,2,1,9368081
2018,1,105163032,0.025,1,9368135
2018,13,105163100,17,1,9368150
2018,12,105164716,1,1,9375755
2018,12,105163425,0.9,1,9375764
2018,12,105165014,5,1,9368225
2018,5,105137643,2,1,9365496
2018,5,105140631,0.1,1,9365438
2018,5,105137630,1,11,9365487
2018,5,105140757,0.2,3,9363507
2018,5,105137881,1,1,9365544
2018,5,105138164,1,1,9365595
2018,5,105137917,1,1,9365553
2018,12,105137941,0.01,1,9365559
2018,5,105138356,0.5,3,9365651
2018,12,105138208,1,11,9365609
2018,5,105165014,1,1,9375794
2018,12,105165202,14,1,9375828
2018,5,105168822,0.5,3,9375832
2018,16,105169304,1,5,9368351
2018,5,105167048,1,3,9376176
2018,12,105169304,1,11,9368350
2018,12,105169390,,,9368367
2018,2,105169390,,,9368368
2018,5,105169962,1,9,9376047
2018,13,105170409,6,3,9376105
2018,5,106339464,16,1,9650825
2018,8,106339464,1,9,9650826
2018,5,106349474,,,9650830
2018,5,106349876,2.9,1,9645895
2018,12,106345212,3000.5,1,9645940
2018,16,106340262,18,9,9655955
2018,12,106340262,1,11,9645993
2018,5,106340292,0.5,1,9646006
2018,5,106350268,20,1,9655967
2018,16,106345521,12,9,9646014
2018,12,106350304,,,9650967
2018,12,106345553,16.2,1,9646024
2018,5,106345600,2,1,9650978
2018,12,106345657,1,11,9646053
2018,5,106345657,1,11,9646052
2018,5,106345826,0.6,1,9656029
2018,5,106345911,1,9,9656045
2018,5,106340682,1,1,9651059
2018,5,106346042,1,3,9646119
2018,5,106350804,1,3,9651087
2018,5,106346093,60,1,9656091
2018,5,106340845,11.11,1,9646150
2018,12,106340845,14.3,1,9646151
2018,12,106340851,1,11,9656104
2018,5,106340851,18,5,9656103
2018,5,106351005,3,1,9651143
2018,12,106341473,1,11,9656253
2018,2,107608884,11.6,1,9863277
2018,5,107616175,1370,1,9854901
2018,5,107616175,5,9,9860473
2018,5,107611178,7.09,1,9854902
2018,5,107616244,3975,9,9863292
2018,5,107616244,5882,1,9860484
2018,5,107616246,2.1,1,9854906
2018,13,107609102,1,1,9860501
2018,13,107609169,1,3,9863322
2018,1,107611394,5.5,1,9854937
2018,13,107611394,1,1,9854938
2018,17,107619324,,,9863348
2018,5,107619335,1.83,1,9860545
2018,16,107616579,28,9,9854960
2018,5,107616579,10.4,1,9860548
2018,5,107611563,9,1,9854963
2018,5,107619405,0.001,1,9854968
2018,5,107611575,0.001,1,9854972
2018,5,107616689,1.3,1,9860558
2018,16,107611675,26,9,9854984
2018,5,107611762,1,1,9854994
2018,5,107619709,1,3,9860591
2018,5,107616899,1,3,9863406
2018,12,107619748,1,1,9860601
2018,12,107619761,1,11,9855011
2018,17,107619761,1,1,9860605
2018,5,107611866,1,1,9855013
2018,5,107616962,1,1,9860616
2018,5,107612340,1,3,9855147
2018,5,107620278,1,11,9863567
2018,17,107612440,,,9860744
2018,17,107617421,,,9860746
2018,17,107620362,,,9863590
2018,17,107612450,,,9855174
2018,5,107612491,10,1,9860757
2018,3,107617499,7,1,9855190
2018,5,107617544,1.02,1,9863626
2018,5,107617548,0.25,1,9863629
2018,5,107612607,1,3,9855216
2018,12,107620548,0.1,1,9855221
2018,5,107620619,2.2,1,9863675
2018,5,107617706,2.2,1,9860817
2018,5,107617792,1.75,3,9860835
2018,12,107612845,1,11,9855276
2018,12,107620814,1,11,9863733
2018,5,107617888,19,1,9863753
2018,5,107621279,1,3,9863813
2018,5,107621303,1,3,9863820
2018,5,107621307,9.4,1,9860928
2018,5,107618267,1,1,9855345
2018,5,107621318,19.5,1,9863821
2018,5,107621383,1,11,9863837
2018,16,107612420,3,9,9863584
2018,5,107617413,1,1,9860743
2018,16,107620455,1,1,9863614
2018,9,107620460,1,3,9855198
2018,5,107620460,1,3,9855197
2018,12,107617561,0.26,1,9860781
2018,5,107617568,0.1,3,9863636
2018,5,107617662,1,3,9860806
2018,12,107617678,0.37,1,9860808
2018,5,107612690,5,1,9863671
2018,12,107612697,1,11,9855243
2018,5,107617713,1.1,3,9860823
2018,5,107620720,2,3,9863700
2018,12,107620720,1,11,9860834
2018,12,107612839,1,11,9863711
2018,12,107617862,1,11,9863738
2018,11,107617872,1,11,9863746
2018,11,107617872,14,1,9863745
2018,5,107617872,7.5,3,9860863
2018,5,107612898,1,1,9863751
2018,12,107618015,0.6,1,9860887
2018,12,107618015,1,11,9860888
2018,12,107613023,1,9,9863793
2018,5,107621255,1,3,9855333
2018,5,107616224,1690,1,9860477
2018,13,107616381,4,1,9854932
2018,13,107609196,1,9,9854942
2018,5,107616676,20.4,1,9860556
2018,5,107619513,41.5,1,9863372
2018,5,107611752,5,1,9860582
2018,16,107611820,1,11,9860595
2018,5,107616912,1,11,9860603
2018,17,107611862,1,11,9855012
2018,12,107611862,1,11,9863416
2018,12,107617354,1,1,9863565
2018,5,107617390,,,9860733
2018,5,107612496,2.5,1,9860759
2018,5,107612582,0.05,3,9855209
2018,5,107617712,7,1,9860822
2018,5,107617762,0.002,1,9860833
2018,5,107620753,1,11,9863712
2018,12,107612861,6,5,9855282
2018,5,107612866,1,1,9863721
2018,12,107617873,1,11,9863747
2018,5,107617911,6.3,1,9860866
2018,18,107620951,,,9863768
2018,12,107620951,20.8,3,9863767
2018,3,107620951,7,1,9863766
2018,5,107618216,1,3,9860910
2018,5,107621389,1,11,9860937
2018,12,107621389,1,11,9863840
2018,12,107612884,0.001,1,9855292
2018,5,107617870,5.102,1,9860861
2018,12,107617870,0.001,1,9860862
2018,12,107620953,0.25,1,9863770
2018,12,107618018,8.3,1,9855314
2018,12,107618018,1,11,9855315
2018,5,107618049,0.1,1,9860891
2018,15,107621043,10,9,9863790
2018,5,107613031,1,9,9855326
2018,5,107613109,1,3,9863807
2018,5,107621261,1,3,9855335
2018,5,107618222,1,3,9860913
2018,5,107618248,1,3,9860921
2018,5,107620471,2,3,9863620
2018,5,107612550,16.55,1,9855201
2018,5,107617542,1.96,1,9860776
2018,5,107612556,27.5,1,9855203
2018,5,107620499,0.1,3,9860780
2018,12,107620499,0.1,3,9863632
2018,5,107617570,0.5,3,9860784
2018,5,107617567,0.5,3,9860782
2018,3,107612577,0.1,1,9855205
2018,12,107612577,0.1,1,9863635
2018,5,107612577,0.1,1,9855206
2018,5,107620515,0.005,3,9855210
2018,16,107620518,3,9,9860790
2018,5,107617585,6.2,1,9860792
2018,5,107620524,0.05,3,9855212
2018,5,107620527,2.5,3,9863641
2018,5,107617591,0.5,3,9855214
2018,5,107617598,0.5,3,9860794
2018,5,107612613,1.6,3,9855218
2018,12,107620558,1.5,1,9855225
2018,5,107612643,0.5,3,9855228
2018,5,107612656,0.15,3,9855229
2018,5,107617695,1,11,9855242
2018,5,107620627,2,3,9863678
2018,5,107620642,0.1,3,9863681
2018,12,107612720,0.1,1,9855245
2018,5,107612722,0.1,1,9860824
2018,12,107617721,0.1,1,9860826
2018,12,107617726,1.1,1,9855257
2018,12,107617730,1,9,9860830
2018,5,107612747,1,11,9863690
2018,16,107617732,1,3,9860831
2018,5,107612768,0.001,3,9855261
2018,12,107620698,1,1,9863697
2018,5,107620698,15,1,9863696
2018,12,107617780,1,11,9863702
2018,5,107620742,3,9,9863705
2018,5,107612824,1.6,1,9860841
2018,3,107617804,0.01,1,9860842
2018,5,107612844,1,3,9863713
2018,12,107612850,1,11,9855279
2018,8,107612850,1,11,9860847
2018,12,107617833,1,11,9855283
2018,5,107620785,1,3,9863722
2018,12,107612876,1,11,9863731
2018,12,107620808,,,9863730
2018,12,107617859,1,11,9860854
2018,14,107620821,2,9,9863737
2018,18,107620821,,,9860856
2018,5,107620821,2.3,3,9860855
2018,5,107620825,1,11,9863743
2018,5,107620825,173,1,9860860
2018,2,107620825,1,11,9860859
2018,5,107620830,2,1,9863748
2018,5,107620853,0.19,3,9863752
2018,5,107612902,1,1,9855298
2018,8,107620857,39,9,9855300
2018,5,107620858,2.6,1,9863754
2018,5,107612906,1,1,9863756
2018,5,107620864,2.2,1,9863757
2018,16,107620892,3,9,9863762
2018,12,107620972,1,11,9863773
2018,5,107618000,3.1,1,9855309
2018,5,107618005,0.5,1,9863779
2018,5,107618006,1.2,1,9860881
2018,12,107620985,0.8,1,9860883
2018,5,107620988,1,11,9860884
2018,12,107612989,1,11,9855316
2018,12,107618033,1,1,9863784
2018,5,107618033,4.001,1,9860890
2018,5,107618052,0.9,3,9860893
2018,5,107621047,2,9,9860896
2018,12,107621055,2,9,9863792
2018,5,107621061,1,9,9855324
2018,5,107621066,2,9,9855325
2018,10,107621066,1,9,9863794
2018,5,107618103,1,9,9855327
2018,5,107621113,1,9,9863796
2018,5,107618152,1,9,9863799
2018,5,107621244,1,3,9863804
2018,12,107621248,1,1,9863806
2018,5,107613113,1,3,9855336
2018,12,107621265,1,1,9863808
2018,5,107613120,1,3,9863811
2018,5,107621278,1,3,9863812
2018,17,106758144,,,9724961
2018,1,106753288,1,11,9726987
2018,16,106753330,1,11,9724982
2018,12,106753330,1,1,9726991
2018,5,106753350,1,3,9715487
2018,13,106758421,0.5,1,9725011
2018,8,106761679,1,9,9727022
2018,5,106753567,0.5,1,9715507
2018,5,106753658,26.7,1,9725027
2018,5,106753692,8.5,1,9727047
2018,12,106758582,0,9,9725039
2018,5,106753773,,,9727062
2018,5,106759034,5.2,1,9725174
2018,12,106762228,1,11,9727194
2018,12,106764299,1,11,9725177
2018,5,106764315,8.73,1,9725180
2018,16,106762256,2,9,9725183
2018,5,106764436,0.352,3,9715667
2018,5,106762380,1,1,9727244
2018,16,106764498,107,9,9725203
2018,12,106764498,0.1,1,9725202
2018,5,106769324,4,1,9725221
2018,4,106764738,1,1,9727297
2018,5,106762541,1,11,9727299
2018,16,106764816,1,9,9725236
2018,5,106762585,1,9,9715696
2018,5,106764870,1,11,9727317
2018,12,106769481,1,1,9727328
2018,12,106769482,1,1,9715707
2018,5,106764988,1,3,9715712
2018,5,106764996,0.01,3,9715714
2018,12,106764996,1.25,1,9727331
2018,5,111179830,1,1,10481334
2018,5,111180021,1,3,10477091
2018,5,111176891,10.4,1,10477099
2018,8,111177058,31,9,10470592
2018,5,115417970,1,1,11202194
2018,4,107620479,1,11,9863622
2018,12,107620479,0.5,1,9863624
2018,5,107620479,0.5,1,9863623
2018,2,107617571,0.1,3,9860783
2018,5,107617571,0.5,3,9860785
2018,12,107617571,0.5,3,9860786
2018,15,107620537,31,9,9860798
2018,12,107620537,0.5,3,9863649
2018,16,107617622,8,9,9863653
2018,5,107617650,1,11,9855230
2018,12,107617682,1,1,9860809
2018,5,107612689,0.5,1,9863670
2018,5,107612717,2.2,1,9855244
2018,5,107620732,1,11,9855268
2018,5,107617925,17.9,1,9860868
2018,12,107618224,1,1,9863809
2018,5,107613121,1,3,9855338
2018,5,107621285,1,3,9863814
2018,5,107618246,1,3,9860918
2018,5,107618247,1,3,9860920
2018,12,107618253,1,1,9855342
2018,12,107618260,1,1,9860924
2018,5,107621305,1,3,9860925
2018,5,107621304,1,3,9860927
2018,5,107613134,6.8,1,9855347
2018,5,107618272,1,3,9855349
2018,5,107613140,1,3,9855350
2018,12,107613146,1,1,9855354
2018,5,107621375,1,11,9855356
2018,5,107621388,1,11,9863839
2018,5,107613170,1,11,9860939
2018,5,107621391,1,11,9860938
2018,5,107618316,1,11,9860940
2018,5,107613175,26,1,9863843
2018,12,107613175,1,11,9855363
2018,5,107613183,12,1,9860945
2018,12,107613183,11,1,9860946
2018,5,107618344,1,4,9860948
2018,16,107618346,1,9,9860949
2018,5,107621430,1,4,9855366
2018,2,107621430,1,1,9863845
2018,13,107621430,1,9,9855367
2018,12,107621429,1.68,1,9860950
2018,5,107618351,0.5,3,9860951
2018,5,106761405,1,11,9726962
2018,5,106753136,1,1,9726964
2018,5,106753195,1,3,9715475
2018,13,106753496,1,1,9715500
2018,12,106758605,12,1,9725048
2018,5,106759047,0.1,1,9725176
2018,15,106764333,15,9,9715656
2018,5,106764333,1,1,9727203
2018,12,106764333,1,1,9715655
2018,5,106764342,0.5,3,9727208
2018,12,106764401,1,1,9727223
2018,5,106764414,1,1,9727224
2018,16,106339408,1,1,9655813
2018,5,106339469,0.5,1,9655817
2018,12,106339469,1.5,1,9655818
2018,5,106349494,559,1,9655827
2018,12,106339648,1,11,9650862
2018,5,106339648,1,11,9650861
2018,17,106339648,1,11,9655860
2018,5,106339703,1,1,9655865
2018,13,106349697,1,11,9645869
2018,5,106339914,0.7,1,9650886
2018,18,106339914,,,9655884
2018,5,106339914,1,11,9650887
2018,5,106345005,6.8,1,9650893
2018,5,106349996,6.8,1,9650909
2018,5,106345370,2.2,1,9650936
2018,2,106345370,1.3,1,9655944
2018,12,106345382,1,11,9655950
2018,12,106345579,1,1,9646033
2018,12,106345635,1,1,9646048
2018,12,106340478,1,1,9655998
2018,12,106340489,1,1,9656003
2018,5,106345732,1,1,9646065
2018,12,106345801,8,3,9646080
2018,5,106340558,14,1,9656023
2018,12,106340680,1,1,9656050
2018,5,106340697,1.4,1,9651066
2018,4,106340755,1,1,9656060
2018,5,106346203,0.3,1,9651139
2018,5,106351048,3.8,1,9651151
2018,12,106351586,1,11,9651288
2018,12,106346725,1,11,9656255
2018,5,105127395,0.5,1,9364345
2018,5,105127555,1,1,9364377
2018,5,105127723,3.4,1,9364401
2018,5,105162108,1,11,9367960
2018,5,105163627,61.4,1,9367967
2018,5,105169108,0.1,1,9368309
2018,5,105169147,1,1,9375887
2018,16,105170216,1,9,9368514
2018,13,105137296,1,11,9365376
2018,16,105137296,1,11,9365377
2018,13,105137305,1,11,9365380
2018,13,105137461,1,11,9365415
2018,2,105137619,1,3,9363481
2018,5,105134266,0.1,1,9364822
2018,5,105133295,1,3,9364891
2018,5,105133250,1,1,9362989
2018,5,105133417,0.25,3,9364925
2018,5,105138692,1,11,9363080
2018,5,105134817,0.5,3,9363060
2018,5,105139704,1,3,9363203
2018,17,105165539,,,9375890
2018,5,105139537,2.1,1,9363170
2018,5,105139603,1.5,1,9363181
2018,5,105136277,1,3,9365135
2018,5,105136465,1,3,9365181
2018,5,105136574,14,1,9365200
2018,5,105169329,1,1,9368359
2018,5,105140736,1,1,9363494
2018,5,105137875,1,1,9365541
2018,4,105138288,1,11,9365623
2018,5,105141302,0.5,1,9365641
2018,5,105138359,4,1,9365652
2018,12,105141397,1,1,9365674
2018,12,105165766,1.5,1,9375935
2018,5,105165809,0.6,1,9375945
2018,12,105165809,1.3,1,9375944
2018,16,105169598,1,11,9368403
2018,13,105165972,28,1,9375968
2018,13,105169679,13,1,9375973
2018,16,105169930,1,9,9368479
2018,12,105166591,1,1,9368518
2018,5,107616169,3.7,1,9863284
2018,17,107609134,,,9854930
2018,13,107611361,0.05,1,9863318
2018,13,107611366,0.001,3,9860510
2018,13,107609186,1.5,3,9863327
2018,16,107609186,60,9,9854940
2018,12,107619240,1,11,9863335
2018,5,107616724,0.9,1,9863378
2018,12,107619542,2.4,1,9860567
2018,5,107611702,1.1,9,9860575
2018,12,107611853,1,11,9855010
2018,5,107616925,1,11,9863413
2018,5,105170282,0.5,1,9368527
2018,1,105166780,1,11,9376109
2018,5,105170506,1,3,9376123
2018,12,105170506,1,3,9376124
2018,16,115419179,64.6,9,11202530
2018,12,115419179,9.64,9,11202529
2018,5,115434286,1,11,11202551
2018,3,115434299,1,11,11202554
2018,5,115434299,1,11,11202555
2018,17,115434298,,,11207767
2018,5,115428052,0.5,3,11212461
2018,5,106758149,0.1,3,9715470
2018,5,106753117,,,9724963
2018,9,106753357,1,11,9715488
2018,5,105127092,0.001,1,9362380
2018,12,105127475,1.8,1,9364359
2018,12,105127483,172.2,1,9364362
2018,5,105127483,357,1,9364361
2018,5,105127523,0.001,1,9364371
2018,5,105130977,0.001,3,9362430
2018,5,105131072,1,3,9362449
2018,5,105131113,1,3,9362458
2018,16,105127548,106,9,9362440
2018,5,105127570,1,3,9364381
2018,5,105131046,1,3,9364384
2018,5,105131341,1,11,9362474
2018,5,105134430,2,1,9364875
2018,5,105133212,1,1,9362970
2018,17,105133212,1,11,9362972
2018,5,105133217,1,1,9362974
2018,5,107611271,6,1,9854910
2018,3,107609101,0.05,3,9863311
2018,1,107616421,0.75,1,9863326
2018,12,107616517,4.2,1,9860538
2018,8,107616517,20,9,9854954
2018,16,107616517,98,9,9860539
2018,12,107611571,0.001,1,9854966
2018,5,107619403,0.001,1,9863355
2018,12,107619559,3.3,1,9860573
2018,5,107619664,6.5,1,9863399
2018,5,107616870,1,3,9855005
2018,12,107619739,1,11,9860599
2018,5,107619739,1,11,9860598
2018,12,107611872,1,11,9863418
2018,12,107617378,0.1,1,9855160
2018,12,107620317,0.5,1,9863576
2018,5,107617394,16.1,3,9860738
2018,3,107617394,1,3,9860737
2018,17,107620351,,,9863588
2018,17,107620355,,,9860747
2018,17,107612453,,,9860748
2018,17,107617441,,,9860752
2018,5,107612541,1,11,9855199
2018,5,107617524,2,1,9863616
2018,5,107612598,0.5,3,9863643
2018,16,107612598,1,9,9863644
2018,5,107617624,0.1,1,9860799
2018,12,107612638,1,1,9855227
2018,3,107617658,1,1,9855231
2018,11,107617658,1,1,9860805
2018,5,107617658,1,3,9855232
2018,5,107612682,0.5,3,9855236
2018,12,107617685,1,1,9860812
2018,5,107620649,0.3,3,9860829
2018,5,107620680,1,3,9863693
2018,5,107620688,1,11,9855263
2018,5,107620723,0.1,3,9863701
2018,16,107617802,28,9,9863709
2018,5,107617802,0.2,1,9863708
2018,5,107617814,1,11,9855278
2018,12,107617814,1,11,9860845
2018,5,107620771,1,1,9863718
2018,12,107617838,1,11,9860848
2018,5,107620789,1,11,9855286
2018,12,107620789,1,11,9855287
2018,12,107617843,1,11,9855288
2018,5,107620809,5,1,9860851
2018,12,107620820,1,11,9855291
2018,5,107620820,1,11,9863736
2018,5,107620820,61.83,1,9863735
2018,12,107620818,1,11,9855290
2018,12,107612885,1,11,9855293
2018,5,107617930,1,1,9860869
2018,5,107617940,1,1,9860870
2018,5,107612941,6.2,1,9855304
2018,5,107620944,124.7,1,9860872
2018,12,107613013,1,11,9863787
2018,5,107621085,1,9,9860898
2018,5,107621123,1,9,9863797
2018,12,107618150,1,9,9860903
2018,16,107613107,4,9,9860907
2018,5,107618218,1,3,9860911
2018,5,107621353,0.5,1,9863826
2018,5,107621386,1,11,9863838
2018,5,107611269,1,1,9863302
2018,5,107616283,15,1,9860494
2018,1,107616313,0.5,1,9860496
2018,13,107609097,0.02,1,9860500
2018,1,107611328,1,11,9854925
2018,5,107616482,4.2,1,9860533
2018,5,107619286,5,1,9863342
2018,5,107611486,54.2,1,9860540
2018,12,107611555,1,11,9854961
2018,5,107611564,12,1,9854964
2018,12,107611587,7.6,1,9860551
2018,5,107611652,24.4,1,9854979
2018,5,107619544,8.3,1,9860569
2018,12,107619574,1.3,1,9863385
2018,5,107611718,11.2,1,9863387
2018,5,107616822,4.9,1,9860583
2018,5,107611768,3.6,1,9860586
2018,12,107611768,10.7,1,9860587
2018,12,107611774,4.8,1,9854996
2018,12,107619742,1,11,9863407
2018,5,107616953,1,3,9860614
2018,5,107611883,1,1,9860617
2018,5,107617374,1,1,9855156
2018,5,107617399,0.001,3,9860739
2018,17,107620356,,,9855171
2018,17,107620366,,,9860749
2018,17,107612469,,,9855180
2018,5,107620408,58,1,9855184
2018,5,107617485,2,1,9860763
2018,2,107617513,1,1,9863613
2018,5,107620514,0.05,3,9863637
2018,17,107617582,1,9,9863640
2018,5,107620535,0.7,1,9863645
2018,5,107620546,1,4,9855220
2018,5,107612825,0.1,1,9855273
2018,5,107617810,1,3,9860844
2018,5,107617858,0.1,1,9863734
2018,5,107617866,1,11,9860857
2018,12,107612886,1,11,9855295
2018,5,107617918,1,1,9860867
2018,5,107620889,1,1,9863761
2018,2,107612975,0.1,1,9863780
2018,5,107612975,1,1,9855311
2018,5,107612990,1,11,9863783
2018,5,107621039,1,11,9863788
2018,12,107621045,1,9,9863791
2018,5,107613067,1,9,9855330
2018,12,107621352,2,1,9863827
2018,5,107618306,1,11,9860935
2018,5,107613164,1,11,9855359
2018,5,107613165,1,11,9855360
2018,5,107618343,0.38,3,9860947
2018,16,106753357,1,11,9726994
2018,17,106753357,1,11,9726995
2018,13,106753485,11.8,1,9727015
2018,12,106753512,1,1,9727023
2018,5,106753620,6.7,1,9725023
2018,12,106753671,0.3,1,9727044
2018,5,106753671,1.8,1,9725028
2018,16,106764368,51.5,1,9727219
2018,5,106764368,6.7,1,9727218
2018,5,106764395,0.001,3,9727222
2018,5,106764406,1,3,9715663
2018,15,106764549,2,9,9727270
2018,5,106764678,1,1,9727287
2018,8,106764678,6,9,9725223
2018,5,106762527,1,1,9715689
2018,5,106769473,1,3,9727320
2018,12,106769502,1,11,9715715
2018,1,115417528,1,11,11202112
2018,5,106349512,14590,1,9650839
2018,3,106349512,2110.84,1,9655829
2018,16,106349512,6,9,9650840
2018,5,106339568,1,3,9655841
2018,5,106339628,9.3,1,9650860
2018,5,106344862,1,11,9645880
2018,5,106349873,1.8,1,9655893
2018,8,106345027,1,11,9655894
2018,12,106345194,22,5,9650911
2018,12,106340171,42.1,1,9655931
2018,5,106350177,1,1,9650938
2018,5,106345423,1,1,9645995
2018,5,106345498,1,3,9655963
2018,5,106350280,0.5,3,9650960
2018,12,106350295,0.1,1,9655983
2018,5,106345598,1,11,9646034
2018,16,106350405,1,11,9650995
2018,12,106350405,1,1,9650994
2018,5,106350405,1,1,9650993
2018,12,106345751,1,11,9646069
2018,17,106340556,1,11,9646083
2018,5,106340556,0.5,1,9646082
2018,5,106350527,0.5,1,9646085
2018,12,106350531,2,1,9651028
2018,5,106350574,1,9,9651044
2018,5,106340687,12,1,9646106
2018,12,106350808,1,1,9651089
2018,5,106350835,28.9,1,9646133
2018,5,106350841,1,3,9646136
2018,5,106340934,5,1,9646181
2018,5,106351554,0.1,1,9651283
2018,5,106346717,1,11,9646313
2018,5,106761595,1,11,9726993
2018,15,106758444,6,9,9725018
2018,12,106764493,1.2,1,9727250
2018,12,106340777,1,1,9656069
2018,17,106346068,13,1,9651095
2018,12,106346068,7.1,1,9646126
2018,5,106340807,1,3,9656082
2018,5,106351583,1,11,9656249
2018,5,106351593,1,11,9646321
2018,5,106351597,19.6,4,9651294
2018,5,119992583,1,9,12688099
2018,4,119989568,1,9,12688102
2018,5,119953194,1,9,12663074
2018,16,122488764,15,9,13280367
2018,5,122495574,1,10,13270738
2018,5,122489204,0.1,1,13280463
2018,12,122489217,0.1,1,13280464
2018,12,122489231,0.1,1,13280467
2018,2,122500747,0.21,1,13270827
2018,5,122489257,0.1,1,13280471
2018,12,122489275,0.1,1,13280478
2018,12,122495989,0.1,1,13270845
2018,5,122500808,0.1,1,13286256
2018,5,122489366,0.1,1,13280503
2018,12,122500876,0.1,1,13286282
2018,5,122500956,0.1,1,13286318
2018,5,122496161,0.1,1,13270880
2018,5,122496196,0.1,1,13270886
2018,12,122496227,0.1,1,13280533
2018,12,122501050,0.1,1,13280536
2018,5,122489498,0.1,1,13280544
2018,12,122501131,0.1,1,13286382
2018,12,121549658,15.2,1,13112480
2018,8,121551172,15,9,13117755
2018,5,119992486,0.025,7,12688078
2018,12,119992301,0,1,12586244
2018,16,119950292,4,9,12687691
2018,5,119989566,1,9,12688100
2018,8,119990895,1,11,12585968
2018,8,119988200,,,12662616
2018,5,119992487,0.25,7,12688077
2018,5,105138640,1,11,9364982
2018,2,105139194,0.5,1,9365072
2018,5,105134919,1,11,9364990
2018,2,105165009,1,1,9375793
2018,5,105169247,4,4,9368331
2018,12,105168919,1,3,9368277
2018,13,109286647,24,1,10162900
2018,1,109291653,2,1,10173449
2018,16,109291665,4,9,10173452
2018,12,109292300,1,1,10162977
2018,12,109292447,3.84,1,10173614
2018,12,109293636,0.6,1,10173917
2018,5,109293845,1,1,10173965
2018,5,109293975,1,3,10174002
2018,5,109288051,1,1,10163232
2018,5,121550892,1,11,13107630
2018,12,109291386,1,11,10173415
2018,3,109291668,1,11,10173455
2018,13,109291668,36,1,10173456
2018,1,109291668,1,11,10173454
2018,13,109286707,,,10162908
2018,5,109292125,0.05,1,10173552
2018,5,109286870,1.96,1,10162959
2018,5,109286896,1,11,10173576
2018,5,109286909,1,1,10173584
2018,12,109287010,1,1,10162983
2018,12,109293719,1,1,10173937
2018,5,109288028,1,3,10163228
2018,5,105118839,1,9,9357412
2018,5,105123635,19.1,1,9361781
2018,12,105123635,3.6,1,9358627
2018,5,105124916,2,1,9358770
2018,5,105124950,1,11,9358771
2018,8,105129365,10,9,9362039
2018,5,105130303,0.6,3,9364202
2018,5,105130162,1,11,9364151
2018,5,105126665,1,1,9364162
2018,12,105130193,1,11,9362262
2018,5,105130213,13.5,1,9362273
2018,5,105130351,10,1,9362322
2018,1,109291731,1,11,10173470
2018,5,109292122,2,3,10173550
2018,16,109292195,28,9,10162968
2018,5,109286992,1,1,10162982
2018,5,109287103,1,1,10162999
2018,12,109293388,3,9,10163162
2018,12,109293397,2,1,10173885
2018,5,109293589,2.5,1,10173912
2018,5,109287836,1,1,10163181
2018,5,109292137,369,1,10173557
2018,12,109292137,25,9,10173558
2018,5,109286900,4.5,1,10162969
2018,5,109292227,8,1,10173593
2018,12,109286968,1,11,10173599
2018,5,109292414,0.5,3,10173610
