"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2018,109935316,123684111
2018,109935346,123684125
2018,109932224,123684128
2018,109935371,123684153
2018,109935388,123680873
2018,109932384,123684310
2018,109935440,123680921
2018,109935734,123681205
2018,109932411,123684335
2018,109935748,123684549
2018,109932606,123684561
2018,109932429,123684351
2018,109932483,123681062
2018,109932483,123681060
2018,109932494,123684414
2018,109932505,123681096
2018,109932524,123684476
2018,109932889,123684888
2018,109932618,123681240
2018,109932632,123681253
2018,109932769,123686405
2018,109935913,123684731
2018,109932798,123686422
2018,109932802,123684770
2018,109932813,123684792
2018,109932822,123686438
2018,109932860,123684839
2018,109936000,123686486
2018,109932872,123684851
2018,109932872,123684849
2018,109936025,123686505
2018,109936026,123684877
2018,109932900,123686524
2018,109936060,123686534
2018,109932919,123684922
2018,109932932,123686551
2018,109932931,123686549
2018,109932932,123684933
2018,109936089,123686564
2018,109932971,123686587
2018,109936117,123684973
2018,109936129,123686603
2018,109932984,123684989
2018,109936162,123685014
2018,109936163,123685015
2018,109933192,123685237
2018,109933218,123685272
2018,109933034,123685044
2018,109933038,123686663
2018,109933089,123686727
2018,109936263,123685124
2018,109936263,123686734
2018,109933107,123686744
2018,109933115,123686756
2018,109933126,123685156
2018,109936309,123686789
2018,109933152,123685189
2018,109933173,123685217
2018,109936414,123686889
2018,109936413,123686887
2018,109936414,123686888
2018,109936419,123686899
2018,109936419,123686898
2018,109933262,123685321
2018,109936437,123685332
2018,109936437,123686915
2018,109933276,123686925
2018,109933276,123685337
2018,109933276,123686923
2018,109933294,123686958
2018,109936511,123685398
2018,109936757,123685656
2018,109936543,123687031
2018,109936580,123685484
2018,109936611,123685511
2018,109936612,123685511
2018,109936645,123687130
2018,109933477,123685571
2018,109933497,123687178
2018,109933511,123685590
2018,109933509,123685590
2018,109936704,123685608
2018,109936727,123685627
2018,109933631,123685693
2018,109933630,123685693
2018,109933728,123687382
2018,109933729,123687382
2018,109933729,123687384
2018,109933728,123687384
2018,109933737,123687400
2018,109936880,123685801
2018,109936896,123687422
2018,109936932,123687450
2018,109936929,123687450
2018,109933800,123685862
2018,109933805,123687469
2018,109936943,123685864
2018,109933834,123687496
2018,109936975,123687508
2018,109933852,123687517
2018,109933865,123687529
2018,109937018,123685945
2018,109937034,123687563
2018,109933921,123687578
2018,109937054,123685996
2018,109933944,123687597
2018,109937078,123686017
2018,109937091,123686034
2018,109937117,123686052
2018,109934009,123687665
2018,109937179,123687695
2018,109934060,123686162
2018,109937230,123686162
2018,109937248,123687746
2018,109937259,123686196
2018,109934095,123686199
2018,109934095,123686201
2018,109937282,123686225
2018,109937315,123686267
2018,109934189,123686280
2018,109937356,123686302
2018,109934220,123687871
2018,109937433,123691389
2018,109934309,123691418
2018,109937474,123687979
2018,109937483,123687984
2018,109934334,123691450
2018,109934351,123688022
2018,109934349,123688023
2018,109934363,123691484
2018,109934364,123691484
2018,109934373,123691496
2018,109937560,123691511
2018,109934423,123688100
2018,109934429,123691566
2018,109934431,123691568
2018,109937636,123691592
2018,109937636,123691589
2018,109937662,123691622
2018,109934482,123688170
2018,109937721,123691688
2018,109937728,123691697
2018,109876520,123624188
2018,109872921,123624223
2018,109876559,123624231
2018,109876565,123620724
2018,109872939,123620724
2018,109886414,123634229
2018,109886458,123634280
2018,109881750,123634298
2018,109886487,123629728
2018,109881772,123634322
2018,109886609,123634438
2018,109886759,123634557
2018,109881976,123629988
2018,109886807,123634601
2018,109886867,123634656
2018,109886894,123634685
2018,109886937,123630080
2018,109886937,123630081
2018,109886937,123630079
2018,109882097,123630105
2018,109886976,123634777
2018,109930669,123682333
2018,109930683,123679279
2018,109928665,123679290
2018,109930697,123679290
2018,109929290,123683052
2018,109928712,123682398
2018,109928803,123682513
2018,109930827,123679423
2018,109930867,123679459
2018,109928861,123679458
2018,109930867,123679458
2018,109928871,123679474
2018,109930893,123682602
2018,109928928,123679532
2018,109930990,123679576
2018,109931008,123682702
2018,109931022,123679612
2018,109929014,123682732
2018,109929014,123682735
2018,109929029,123679633
2018,109929048,123682774
2018,109931313,123683052
2018,109929183,123682924
2018,109931223,123682945
2018,109929267,123683020
2018,109929274,123679848
2018,109929384,123679948
2018,109931419,123683177
2018,109929280,123683038
2018,109929289,123683052
2018,109929316,123679878
2018,109931342,123679890
2018,109931463,123680002
2018,109929410,123683194
2018,109929414,123683198
2018,109931436,123683206
2018,109931438,123683206
2018,109934681,123683496
2018,109929466,123680003
2018,109929474,123683272
2018,109931508,123683301
2018,109929519,123680055
2018,109929586,123683397
2018,109931703,123680259
2018,109934723,123683532
2018,109934681,123680230
2018,109934792,123680321
2018,109934803,123683602
2018,109931995,123683864
2018,109934821,123683616
2018,109934821,123683615
2018,109931782,123680349
2018,109934834,123680360
2018,109934834,123680361
2018,109931820,123680371
2018,109931839,123683666
2018,109934864,123680391
2018,109934898,123680420
2018,109934900,123683708
2018,109931896,123683737
2018,109931902,123680452
2018,109931907,123683753
2018,109931907,123683754
2018,109934961,123683770
2018,109935008,123683805
2018,109935030,123683827
2018,109931995,123680566
2018,109931995,123683866
2018,109932036,123683923
2018,109935141,123683935
2018,109935163,123680642
2018,109935172,123680649
2018,109932072,123683963
2018,109935179,123680649
2018,109932071,123680649
2018,109932089,123680666
2018,109935205,123683995
2018,109935228,123684019
2018,109932168,123684062
2018,109935283,123684069
2018,109932181,123680766
2018,109932188,123680773
2018,109932201,123684104
2018,109932216,123684119
2018,109935348,123684126
2018,109935350,123680831
2018,109935844,123684652
2018,109932410,123684334
2018,109932358,123684286
2018,109935844,123681332
2018,109935496,123680979
2018,109932377,123680979
2018,109935540,123684359
2018,109932440,123684359
2018,109935551,123681040
2018,109932472,123681054
2018,109935597,123681079
2018,109932501,123684424
2018,109935614,123681097
2018,109932512,123684441
2018,109935637,123684449
2018,109935674,123684489
2018,109935717,123681190
2018,109932590,123684542
2018,109935753,123684554
2018,109936289,123685152
2018,109935886,123684703
2018,109932772,123684727
2018,109932815,123684796
2018,109935991,123686474
2018,109936021,123686502
2018,109936047,123686518
2018,109936047,123684898
2018,109932908,123686530
2018,109932946,123684943
2018,109932945,123684943
2018,109932987,123684990
2018,109932998,123686628
2018,109936175,123685030
2018,109933058,123686681
2018,109933058,123685067
2018,109936220,123686694
2018,109936228,123686700
2018,109933077,123686712
2018,109933087,123686725
2018,109936266,123685126
2018,109936274,123686748
2018,109936289,123685151
2018,109933135,123685164
2018,109936344,123686817
2018,109936344,123686815
2018,109936369,123685253
2018,109936383,123685265
2018,109936382,123685265
2018,109933221,123685277
2018,109936408,123685299
2018,109936411,123685299
2018,109936409,123686884
2018,109936432,123686912
2018,109936439,123685333
2018,109936813,123687325
2018,109936590,123685491
2018,109933417,123685492
2018,109933417,123685491
2018,109936593,123685495
2018,109936593,123685496
2018,109936602,123685505
2018,109933437,123685529
2018,109933456,123687128
2018,109936652,123685554
2018,109933481,123687160
2018,109936701,123685604
2018,109933545,123687215
2018,109936716,123687221
2018,109933570,123687246
2018,109936739,123685635
2018,109933618,123687294
2018,109933633,123685696
2018,109933639,123687307
2018,109933652,123685717
2018,109887343,123635130
2018,109887343,123630349
2018,109887470,123635263
2018,109882458,123635290
2018,109882463,123635293
2018,109888342,123631157
2018,109888379,123636204
2018,109883936,123637190
2018,109889349,123642057
2018,109884272,123642425
2018,109889784,123637665
2018,109890402,123643023
2018,109890066,123637992
2018,109890066,123637993
2018,109884613,123638000
2018,109894845,123638304
2018,109894735,123638170
2018,109894777,123642918
2018,109894782,123638226
2018,109890421,123638395
2018,109890421,123643052
2018,109894918,123638404
2018,109894918,123638402
2018,109890440,123643076
2018,109894945,123643097
2018,109890699,123643330
2018,109895139,123638686
2018,109890756,123638717
2018,109890778,123643380
2018,109890778,123643378
2018,109895173,123643391
2018,109933665,123687334
2018,109933675,123685738
2018,109933674,123685738
2018,109933683,123687346
2018,109936832,123687346
2018,109936846,123685763
2018,109936846,123685762
2018,109933733,123687394
2018,109936878,123685798
2018,109936876,123685798
2018,109936915,123685831
2018,109936922,123687443
2018,109936933,123685850
2018,109936950,123685874
2018,109936950,123685873
2018,109936959,123687489
2018,109937159,123687684
2018,109933982,123687644
2018,109937225,123687735
2018,109937188,123686126
2018,109934064,123687738
2018,109934064,123686164
2018,109934086,123687758
2018,109934113,123686223
2018,109934190,123687829
2018,109934204,123686296
2018,109934204,123686295
2018,109937361,123687859
2018,109934227,123686325
2018,109934229,123686323
2018,109937396,123687890
2018,109937418,123687914
2018,109937427,123691381
2018,109937425,123691381
2018,109937462,123691423
2018,109934321,123687975
2018,109934330,123687988
2018,109937494,123687996
2018,109937523,123691476
2018,109937535,123691485
2018,109934156,123687806
2018,109934156,123687805
2018,109934372,123688045
2018,109934372,123688046
2018,109934386,123691509
2018,109937597,123691556
2018,109934430,123691571
2018,109937627,123688121
2018,109934453,123688128
2018,109934475,123688157
2018,109937685,123688167
2018,109937697,123691658
2018,109934491,123691663
2018,109934506,123691683
2018,109937726,123691696
2018,109934524,123691714
2018,109907207,123656741
2018,109903564,123656763
2018,109903566,123655719
2018,109907229,123655712
2018,109907613,123657125
2018,109907357,123655833
2018,109907318,123655802
2018,109907629,123657144
2018,109907358,123656890
2018,109907636,123657153
2018,109903912,123657112
2018,109907640,123656093
2018,109903964,123657173
2018,109907656,123657185
2018,109903976,123657185
2018,109907688,123656151
2018,109907689,123656152
2018,109907713,123656178
2018,109907727,123656194
2018,109907743,123656215
2018,109904136,123656254
2018,109907782,123656254
2018,109907792,123657328
2018,109904322,123657540
2018,109904322,123657539
2018,109922316,123665735
2018,109924647,123673046
2018,109922283,123665709
2018,109924970,123673383
2018,109922632,123666035
2018,109923750,123677161
2018,109922632,123666036
2018,109922662,123666075
2018,109922706,123673744
2018,109925264,123666125
2018,109925269,123673755
2018,109925293,123666159
2018,109923060,123676439
2018,109923060,123676440
2018,109923755,123675000
2018,109926528,123675055
2018,109925696,123676452
2018,109923165,123676551
2018,109926534,123677210
2018,109923810,123675071
2018,109926555,123677238
2018,109923833,123675096
2018,109923180,123676566
2018,109923682,123677079
2018,109923695,123677099
2018,109923112,123676497
2018,109923113,123676497
2018,109923113,123676496
2018,109923114,123676497
2018,109923112,123676496
2018,109923114,123676496
2018,109923238,123676614
2018,109925883,123676620
2018,109925907,123674412
2018,109925920,123674431
2018,109923291,123676673
2018,109923315,123674480
2018,109925999,123676706
2018,109926054,123674567
2018,109926054,123674566
2018,109923392,123676767
2018,109923394,123674607
2018,109926095,123674611
2018,109923418,123674631
2018,109923458,123676818
2018,109926155,123676820
2018,109923468,123676829
2018,109926167,123674691
2018,109926166,123674691
2018,109923474,123676837
2018,109923491,123674720
2018,109923491,123674721
2018,109926223,123666678
2018,109926223,123666677
2018,109926240,123676896
2018,109926286,123676936
2018,109923565,123674823
2018,109926317,123674828
2018,109926323,123674833
2018,109926347,123676987
2018,109923636,123674895
2018,109923636,123677024
2018,109923653,123674914
2018,109923659,123677054
2018,109924182,123675580
2018,109926415,123677074
2018,109923849,123677270
2018,109926983,123675579
2018,109923867,123677288
2018,109923867,123677289
2018,109923878,123675158
2018,109926633,123677303
2018,109926633,123677304
2018,109923905,123677325
2018,109923905,123675196
2018,109923906,123677323
2018,109923930,123677355
2018,109923935,123677361
2018,109926688,123675235
2018,109923943,123675235
2018,109923953,123677379
2018,109923964,123675248
2018,109923964,123677391
2018,109923996,123675296
2018,109924019,123675332
2018,109924028,123677464
2018,109926787,123675344
2018,109924035,123677479
2018,109924035,123677478
2018,109926806,123677495
2018,109924065,123675396
2018,109926828,123675396
2018,109924071,123675402
2018,109924091,123675436
2018,109924092,123675436
2018,109924095,123675444
2018,109924096,123675443
2018,109924095,123675442
2018,109924111,123677549
2018,109926891,123675472
2018,109924146,123677588
2018,109926936,123677588
2018,109927866,123678503
2018,109924188,123677641
2018,109924312,123677788
2018,109924286,123677756
2018,109928237,123681910
2018,109924333,123677810
2018,109927169,123675769
2018,109927180,123675782
2018,109924380,123677858
2018,109927334,123666760
2018,109924483,123677965
2018,109924487,123675940
2018,109927354,123675958
2018,109927354,123675959
2018,109924516,123675981
2018,109924530,123675992
2018,109927385,123675992
2018,109924553,123678030
2018,109927400,123678032
2018,109927416,123678052
2018,109927419,123676035
2018,109927427,123676042
2018,109924585,123678068
2018,109927437,123678068
2018,109927437,123678069
2018,109924593,123678075
2018,109924609,123678093
2018,109924614,123678099
2018,109924617,123678103
2018,109924633,123676089
2018,109927501,123676109
2018,109929669,123678152
2018,109929683,123678165
2018,109929686,123676138
2018,109929697,123678175
2018,109927533,123676149
2018,109927560,123676176
2018,109929747,123676186
2018,109929785,123676234
2018,109927602,123676241
2018,109927620,123676269
2018,109929845,123676300
2018,109929845,123676301
2018,109929857,123678338
2018,109927673,123678341
2018,109929864,123678348
2018,109929864,123678347
2018,113008459,126779487
2018,113005174,126769260
2018,113005207,126769290
2018,113008486,126769295
2018,113005227,126775012
2018,113008497,126775018
2018,113008508,126775031
2018,113013862,126769353
2018,113008541,126779570
2018,113013882,126779572
2018,113008565,126779598
2018,113005333,126769425
2018,113008579,126769425
2018,113013931,126779643
2018,113008602,126769450
2018,113005366,126775157
2018,113005366,126775158
2018,113005398,126775188
2018,113013999,126769525
2018,113013999,126769526
2018,113008665,126769531
2018,113005450,126769563
2018,113005454,126775252
2018,113005459,126775259
2018,113005462,126779781
2018,113005466,126775269
2018,113005480,126775291
2018,113014112,126769595
2018,113014113,126769595
2018,113014114,126769595
2018,113008740,126769610
2018,113005561,126775391
2018,113005570,126775408
2018,113014225,126769665
2018,113014228,126769666
2018,113014228,126779969
2018,113014237,126775436
2018,113014255,126775459
2018,113014256,126775459
2018,113014284,126780034
2018,113008853,126780041
2018,113005646,126780041
2018,113008855,126775490
2018,113008861,126769723
2018,113008861,126769722
2018,113014350,126780097
2018,113005699,126780101
2018,113005702,126775549
2018,113014370,126780120
2018,113014384,126775580
2018,113005754,126775589
2018,113005754,126775590
2018,113008940,126775618
2018,113005784,126780195
2018,113005784,126780196
2018,113005784,126769807
2018,113014448,126775647
2018,113005796,126775647
2018,113014447,126775647
2018,113008967,126775678
2018,113005828,126780250
2018,113014510,126775698
2018,113005856,126769848
2018,113014558,126780325
2018,113009005,126775755
2018,113014608,126780373
2018,113014619,126780386
2018,113014628,126780393
2018,113005949,126775804
2018,113005989,126769932
2018,113009084,126769957
2018,113014761,126775925
2018,113014797,126780571
2018,113009136,126770024
2018,113006109,126775980
2018,113006117,126775989
2018,113014834,126770056
2018,113016131,126780615
2018,113009164,126780615
2018,113016143,126780623
2018,113003461,126777410
2018,113003467,126777421
2018,113006726,126777429
2018,113011873,126777440
2018,113006736,126767502
2018,113006741,126777465
2018,113003497,126777470
2018,113003497,126767507
2018,113003520,126777494
2018,113006760,126777499
2018,113006759,126777499
2018,113006761,126777499
2018,113011927,126773261
2018,113003547,126767554
2018,113006792,126777540
2018,113006820,126767593
2018,113006820,126773306
2018,113003603,126777609
2018,113003615,126767632
2018,113006901,126777706
2018,113012104,126767689
2018,113006925,126767707
2018,113003692,126773419
2018,113012144,126773426
2018,113012153,126777750
2018,113012153,126767722
2018,113006952,126777761
2018,113003715,126767742
2018,113012188,126777781
2018,113006972,126773469
2018,113006972,126773467
2018,113012226,126777813
2018,113012226,126773497
2018,113003774,126773518
2018,113012284,126777876
2018,113012290,126767831
2018,113003813,126773562
2018,113003812,126773562
2018,113007065,126773585
2018,113007065,126773584
2018,113012355,126777940
2018,113012360,126767890
2018,113007096,126777958
2018,113007108,126767912
2018,113012433,126767954
2018,113012433,126767953
2018,113003917,126778025
2018,113003923,126773682
2018,113012453,126767966
2018,113012467,126767973
2018,113012467,126773696
2018,113007198,126768002
2018,113012497,126768002
2018,113003976,126778081
2018,113003976,126768005
2018,113003972,126768005
2018,113003974,126768005
2018,113003974,126778081
2018,113003972,126778081
2018,113003998,126768023
2018,113007230,126768027
2018,113012559,126778149
2018,113012578,126778163
2018,113007251,126778163
2018,113012599,126773835
2018,113004073,126773837
2018,113004096,126778230
2018,113004096,126773860
2018,113004105,126778237
2018,113007305,126778236
2018,113004102,126773873
2018,113004118,126768104
2018,113004118,126768102
2018,113004142,126768120
2018,113012660,126778279
2018,113004148,126778279
2018,113012664,126778284
2018,113012681,126773921
2018,113012685,126768134
2018,113012699,126768148
2018,113007401,126778357
2018,113007404,126768189
2018,113012754,126778369
2018,113012756,126778369
2018,113004239,126768199
2018,113004246,126774024
2018,113004257,126774044
2018,113004257,126774045
2018,113004269,126768223
2018,113012815,126774087
2018,113007489,126768265
2018,113012858,126774130
2018,113012864,126778483
2018,113007512,126778490
2018,113004365,126768300
2018,113004365,126768299
2018,113007547,126768319
2018,113007550,126768320
2018,113007559,126768325
2018,113004876,126779142
2018,113013481,126779142
2018,113013503,126779166
2018,113008193,126774678
2018,113013508,126774687
2018,113013508,126768957
2018,113008208,126774698
2018,113013521,126774699
2018,113004919,126774708
2018,113013532,126768980
2018,113013564,126769018
2018,113013564,126779234
2018,113008267,126769033
2018,113008282,126769046
2018,113013611,126769056
2018,113013611,126779284
2018,113008307,126769074
2018,113008322,126769092
2018,113013650,126769103
2018,113005029,126779335
2018,113005034,126774836
2018,113013690,126769141
2018,113008361,126774870
2018,113013703,126769153
2018,113013722,126769174
2018,113013722,126769176
2018,113013727,126769190
2018,113005109,126774906
2018,113005109,126774907
2018,113013741,126774915
2018,113008418,126779432
2018,113008418,126779433
2018,113008445,126769237
2018,113013785,126779479
2018,113013799,126769273
2018,113008469,126769277
2018,113005202,126769287
2018,113013809,126779503
2018,113005212,126769294
2018,113005235,126779528
2018,113005235,126769317
2018,113008501,126779533
2018,113008536,126775079
2018,113013901,126769418
2018,113005336,126779624
2018,113005336,126779623
2018,113013922,126769435
2018,113013922,126769436
2018,113013922,126775128
2018,113005352,126775141
2018,113013937,126775141
2018,113005365,126779655
2018,113008620,126775164
2018,113013961,126775164
2018,113005394,126779681
2018,113005430,126779719
2018,113005430,126769537
2018,113008701,126779758
2018,113014067,126779786
2018,113005490,126775297
2018,113005490,126779819
2018,113005490,126779818
2018,113014107,126779817
2018,113014116,126769601
2018,113008739,126775322
2018,113014124,126779842
2018,113008745,126769618
2018,113005525,126769625
2018,113014153,126779878
2018,113014153,126769628
2018,113014160,126775361
2018,113014167,126769633
2018,113008811,126769667
2018,113014231,126779974
2018,113005605,126779991
2018,113014260,126780016
2018,113005636,126769706
2018,113014301,126775497
2018,113005652,126775499
2018,113005652,126780050
2018,113005652,126780051
2018,113008869,126780071
2018,113005693,126775538
2018,113014365,126769767
2018,113008919,126769782
2018,113008919,126775577
2018,113005914,126775770
2018,113014592,126775778
2018,113014593,126775778
2018,113014592,126780358
2018,113014598,126780366
2018,113014598,126780363
2018,113005930,126769887
2018,113014625,126780391
2018,113005948,126775802
2018,113005948,126775803
2018,113014654,126780428
2018,113014668,126780445
2018,113014668,126780446
2018,113005992,126775859
2018,113005992,126775861
2018,113006017,126780489
2018,113009080,126780489
2018,113006029,126769962
2018,113009099,126769973
2018,113006051,126769977
2018,113006065,126780533
2018,113014763,126780541
2018,113006105,126780581
2018,113014820,126775990
2018,113014820,126780594
2018,113014833,126770052
2018,113016128,126776006
2018,113016140,126776012
2018,113016140,126776019
2018,113016140,126776016
2018,113006719,126767483
2018,113011852,126767483
2018,113011858,126773208
2018,113011857,126773208
2018,113003475,126767495
2018,113011888,126767504
2018,113011896,126767511
2018,113011918,126773247
2018,113003531,126777503
2018,113006774,126767538
2018,113003544,126773268
2018,113003545,126777523
2018,113003552,126773277
2018,113006793,126777542
2018,113011968,126767574
2018,113003571,126773300
2018,113012022,126767624
2018,113006857,126777630
2018,113003616,126767634
2018,113012059,126767650
2018,113003658,126767675
2018,113012106,126773391
2018,113012122,126777727
2018,113012149,126773434
2018,113012161,126773443
2018,113012164,126773443
2018,113012163,126777758
2018,113012163,126773443
2018,113012170,126773445
2018,113003718,126777774
2018,113012190,126777785
2018,113003745,126773486
2018,113006999,126767793
2018,113006999,126767792
2018,113007000,126767795
2018,113003756,126777821
2018,113003756,126767795
2018,113007005,126777824
2018,113012238,126767796
2018,113003796,126767823
2018,113007080,126767879
2018,113012351,126767881
2018,113003878,126773622
2018,113003878,126777967
2018,113007114,126773630
2018,113007124,126777988
2018,113003898,126777998
2018,113012449,126778036
2018,113012466,126767975
2018,113003949,126778062
2018,113007215,126768016
2018,113007215,126773748
2018,113003990,126768016
2018,113003990,126773748
2018,113003997,126773758
2018,113004021,126778147
2018,113007244,126778147
2018,113012580,126773801
2018,113004054,126768058
2018,113007290,126768074
2018,113004134,126773895
2018,113004138,126773899
2018,113004157,126773916
2018,113012679,126768129
2018,113012690,126778305
2018,113007359,126773942
2018,113007360,126773942
2018,113007358,126773942
2018,113007362,126773942
2018,113012702,126773942
2018,113012711,126773950
2018,113012717,126778326
2018,113004205,126773966
2018,113004205,126773967
2018,113004210,126778342
2018,113004210,126773977
2018,113012737,126778351
2018,113012749,126778365
2018,113007414,126774010
2018,113012775,126774023
2018,113004250,126768207
2018,113004254,126774040
2018,113007444,126778409
2018,113007444,126778407
2018,113004268,126768221
2018,113004277,126778424
2018,113007463,126778431
2018,113007470,126768244
2018,113012869,126778488
2018,113004364,126774164
2018,113007527,126774169
2018,113007546,126768318
2018,113004393,126774208
2018,113008066,126774596
2018,113008085,126768840
2018,113004837,126768863
2018,113008139,126779104
2018,113008142,126768898
2018,113013483,126779147
2018,113008182,126768930
2018,113008182,126768931
2018,113008181,126768929
2018,113004910,126768965
2018,113008226,126774718
2018,113008234,126779211
2018,113008237,126768998
2018,113008244,126774735
2018,113008244,126769005
2018,113008257,126769022
2018,113008259,126769027
2018,113008270,126779252
2018,113004978,126774780
2018,113004999,126769070
2018,113005008,126769088
2018,113005017,126774817
2018,113008331,126769106
2018,113005028,126779331
2018,113013665,126774829
2018,113013665,126779332
2018,113005050,126779348
2018,113005050,126779349
2018,113013689,126779356
2018,113008354,126769140
2018,113013695,126769145
2018,113013702,126779376
2018,113008377,126779383
2018,113005085,126774885
2018,113013725,126769182
2018,113005108,126779420
2018,113013745,126779430
2018,113013758,126774937
2018,113008477,126769286
2018,113008488,126779516
2018,113013822,126779523
2018,113013822,126769308
2018,113008514,126775036
2018,113005281,126769358
2018,113008554,126769390
2018,113005325,126775101
2018,113005326,126779599
2018,113005326,126775103
2018,113005325,126775099
2018,113005334,126779619
2018,113013924,126769438
2018,113008600,126769445
2018,113008600,126779644
2018,113013940,126775146
2018,113013940,126775145
2018,113005368,126779659
2018,113013954,126779659
2018,113008623,126769478
2018,113008623,126769480
2018,113008650,126779687
2018,113008650,126775191
2018,113005415,126775203
2018,113005427,126779711
2018,113005426,126779711
2018,113008680,126779730
2018,113008695,126779746
2018,113008694,126775244
2018,113008694,126779748
2018,113005452,126779761
2018,113005467,126775270
2018,113005483,126779811
2018,113005507,126779835
2018,113005507,126779834
2018,113005513,126779839
2018,113005513,126775323
2018,113005516,126779849
2018,113005539,126779888
2018,113014175,126779899
2018,113008785,126769653
2018,113005579,126779961
2018,113008814,126779978
2018,113008829,126775447
2018,113005624,126775461
2018,113014321,126780070
2018,113008873,126769741
2018,113008873,126775518
2018,113008904,126775560
2018,113005750,126780152
2018,113008930,126775596
2018,113005769,126780174
2018,113008954,126775640
2018,113014444,126769815
2018,113014465,126775662
2018,113014475,126775668
2018,113014474,126775668
2018,113005821,126780242
2018,113005838,126775693
2018,113008981,126780268
2018,113005859,126780285
2018,113014594,126780360
2018,113014606,126775786
2018,113005946,126780395
2018,113014640,126775811
2018,113014640,126775810
2018,113009043,126780412
2018,113009043,126775821
2018,113005968,126769918
2018,113005969,126775833
2018,113005976,126775837
2018,113014679,126780464
2018,113014679,126780462
2018,113006009,126780480
2018,113006009,126780479
2018,113014723,126769964
2018,113014725,126780504
2018,113014725,126775900
2018,113006044,126769970
2018,113014734,126780516
2018,113014739,126769978
2018,113009113,126769990
2018,113006092,126775953
2018,113014798,126770012
2018,113014801,126775964
2018,113009142,126775976
2018,113006112,126775984
2018,113016132,126780616
2018,113016145,126776023
2018,113006675,126767434
2018,113006677,126767438
2018,113003422,126767439
2018,113011833,126767462
2018,113011844,126777409
2018,113011910,126777491
2018,113006767,126777511
2018,113006784,126777530
2018,113006784,126767551
2018,113006796,126767566
2018,113003569,126777568
2018,113003569,126767586
2018,113012000,126777582
2018,113003583,126767611
2018,113003592,126773325
2018,113003606,126777615
2018,113006867,126767636
2018,113012099,126773381
2018,113003673,126777718
2018,113003684,126777729
2018,113012130,126767705
2018,113006934,126773427
2018,113006934,126767715
2018,113003703,126773446
2018,113012175,126777765
2018,113012182,126777777
2018,113012233,126777831
2018,113012235,126777831
2018,113007016,126777850
2018,113007041,126773554
2018,113003836,126777909
2018,113003841,126773586
2018,113003842,126773586
2018,113012337,126777928
2018,113003864,126767884
2018,113007090,126777946
2018,113012379,126767901
2018,113007107,126767910
2018,113003885,126777980
2018,113007141,126778006
2018,113007166,126778035
2018,113003938,126778047
2018,113003938,126773702
2018,113007187,126767994
2018,113012495,126773734
2018,113003973,126768006
2018,113003975,126768007
2018,113003975,126773738
2018,113003971,126768006
2018,113004009,126778132
2018,113007238,126773781
2018,113004023,126778144
2018,113004068,126778194
2018,113004069,126778198
2018,113012616,126773850
2018,113012617,126773850
2018,113007316,126768099
2018,113007316,126778247
2018,113012645,126778252
2018,113004124,126773892
2018,113004127,126778252
2018,113004158,126773919
2018,113007361,126768150
2018,113007390,126773978
2018,113004230,126778370
2018,113012764,126774008
2018,113012783,126774036
2018,113007442,126778406
2018,113007442,126774053
2018,113012799,126768219
2018,113007455,126768229
2018,113004288,126768239
2018,113004288,126768240
2018,113012831,126774101
2018,113004308,126774101
2018,113012830,126774101
2018,113007476,126774101
2018,113012841,126774114
2018,113012841,126768262
2018,113004329,126778464
2018,113004337,126774127
2018,113004337,126778472
2018,113012867,126778485
2018,113007529,126778503
2018,113004379,126774185
2018,113013366,126768809
2018,113008058,126774590
2018,113004831,126779054
2018,113008096,126779060
2018,113013417,126779070
2018,113013418,126779070
2018,113004838,126768868
2018,113013431,126774608
2018,113013431,126774609
2018,113008127,126779098
2018,113004850,126768909
2018,113004856,126774635
2018,113013496,126768941
2018,113013496,126774672
2018,113004904,126779175
2018,113013512,126774691
2018,113013612,126769059
2018,113005000,126769072
2018,113013624,126769082
2018,113013638,126779313
2018,113005063,126774864
2018,113005063,126779364
2018,113005070,126769154
2018,113005084,126779398
2018,113008416,126774924
2018,113013752,126774928
2018,113005139,126769225
2018,113005152,126769234
2018,113005152,126769236
2018,113005183,126779490
2018,113008480,126779504
2018,113005232,126775015
2018,113005232,126769311
2018,113008507,126769325
2018,113008509,126775032
2018,113008510,126775033
2018,113005257,126775049
2018,113008533,126779563
2018,113013883,126779573
2018,113005342,126775129
2018,113013936,126779647
2018,113005364,126769460
2018,113005370,126779663
2018,113008626,126769484
2018,113008625,126769485
2018,113008625,126769486
2018,113013980,126775186
2018,113008662,126775217
2018,113008662,126779708
2018,113014031,126775240
2018,113014032,126775240
2018,113014017,126779715
2018,113008677,126779726
2018,113008708,126779770
2018,113008723,126769591
2018,113008728,126779823
2018,113005495,126769596
2018,113005499,126775316
2018,113005523,126779860
2018,113008757,126775350
2018,113014159,126775358
2018,113005545,126769638
2018,113014192,126769648
2018,113014199,126779929
2018,113005592,126769670
2018,113005596,126769675
2018,113005596,126769676
2018,113008839,126775458
2018,113005628,126775466
2018,113008851,126775481
2018,113014318,126780064
2018,113014330,126780079
2018,113005707,126775554
2018,113014367,126769769
2018,113014380,126775568
2018,113005739,126775582
2018,113014396,126780155
2018,113008932,126775598
2018,113008932,126775599
2018,113005762,126780164
2018,113005762,126780166
2018,113008939,126769801
2018,113005776,126780187
2018,113005814,126775666
2018,113005826,126775682
2018,113005832,126775686
