"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2018,111941303,115296347,3,33964121
2018,111941315,115299839,25,33972882
2018,111934978,115299839,1,33964125
2018,111934978,115299836,25,33964123
2018,111941315,115299836,1,33972880
2018,111934982,115299851,3,33972884
2018,111941396,115296382,18,33964148
2018,127980828,132783964,1,39943263
2018,127972804,132783964,1,39947265
2018,127980821,132783968,1,39947259
2018,127972810,132776804,1,39943259
2018,127980828,132785797,1,39943260
2018,127972810,132783964,1,39947270
2018,127980821,132776803,1,39947258
2018,127980914,132776859,1,39943302
2018,127980937,132776872,21,39943313
2018,127972882,132776872,25,39947321
2018,127972882,132776873,21,39937459
2018,127980937,132776873,25,39947323
2018,127980966,132784123,3,39947345
2018,127987940,132784205,15,39937492
2018,111934728,115289381,21,33964017
2018,111934728,115289380,25,33968558
2018,111930860,115289381,25,33964018
2018,111930860,115289380,21,33972805
2018,111936858,115296270,21,33968590
2018,111934922,115299735,3,33972861
2018,111934940,115292290,16,33968600
2018,111935002,115292369,16,33968627
2018,111941460,115292409,18,33968639
2018,111937008,115292414,24,33972908
2018,113005871,116363902,18,34316843
2018,113009050,116368414,3,34316886
2018,113005991,116364038,1,34316894
2018,113006036,116364076,1,34309284
2018,113014845,116364186,3,34316968
2018,113014202,116371810,25,34316744
2018,113008791,116371810,1,34312557
2018,113008791,116367969,25,34312558
2018,113014202,116367969,1,34316745
2018,113014348,116371905,24,34316779
2018,113008929,116363781,3,34312595
2018,113005807,116368229,21,34316815
2018,113014503,116363870,3,34316833
2018,113005877,116368307,18,34316847
2018,113005920,116372039,14,34309228
2018,113014612,116368365,3,34316869
2018,113014623,116363979,21,34309240
2018,113005944,116363979,18,34316871
2018,113014623,116363980,18,34316873
2018,113005944,116363980,21,34316872
2018,113014645,116363998,18,34312639
2018,113014651,116368410,16,34316883
2018,113014698,116364056,1,34316908
2018,113004276,116362196,20,34312199
2018,113007517,116366490,3,34312217
2018,117646332,120974532,18,35920324
2018,117646462,120978110,21,35915370
2018,117646463,120978110,25,35920358
2018,117646463,120984678,21,35920357
2018,117646462,120984678,25,35915369
2018,117641574,120984709,24,35915391
2018,117641574,120984706,24,35904932
2018,117641574,120978126,24,35915390
2018,113013405,116367144,21,34308875
2018,113013574,116367299,18,34316569
2018,113008328,116367391,21,34316585
2018,113013658,116362973,15,34312412
2018,113005027,116371344,25,34308946
2018,113005027,116371342,21,34308945
2018,113005026,116371344,21,34308944
2018,113005026,116371342,25,34308943
2018,113005058,116363007,16,34316597
2018,113013732,116363055,23,34312428
2018,113005192,116363129,26,34308983
2018,113013890,116367689,16,34309042
2018,113008580,116371601,21,34312495
2018,113008592,116371613,21,34312501
2018,113013934,116371614,21,34316687
2018,113008613,116367747,1,34312510
2018,113005407,116367776,18,34309079
2018,113008674,116363400,3,34312527
2018,123171934,126608308,15,37947476
2018,113014233,116371833,1,34316757
2018,113014293,116363666,1,34309141
2018,113008860,116363674,1,34316771
2018,113008860,116363672,1,34309142
2018,113014316,116363689,21,34309145
2018,113008886,116363717,24,34309154
2018,113014373,116368140,1,34312583
2018,113008935,116368187,3,34312599
2018,113008945,116371952,1,34312605
2018,113009019,116363957,8,34312628
2018,113014678,116372095,18,34312645
2018,113014736,116364090,18,34312660
2018,123167624,126608308,15,37947474
2018,123171930,126608308,15,37955618
2018,123167629,126608308,15,37955619
2018,113009145,116364160,3,34309308
2018,123167825,126608481,9,37952926
2018,123167937,126608575,5,37947574
2018,123167937,126608576,5,37947575
2018,113003439,116354570,16,34311991
2018,113003439,116365412,19,34316070
2018,113003509,116365488,21,34308532
2018,113011909,116369644,16,34316098
2018,113006878,116361531,19,34312036
2018,113003648,116369807,16,34316135
2018,113012132,116361591,3,34316148
2018,113003918,116370085,24,34316226
2018,113003916,116370085,24,34312103
2018,113012447,116370088,13,34316228
2018,113012443,116370090,13,34312105
2018,113012447,116370090,25,34308625
2018,113012443,116370088,25,34312104
2018,113003958,116366033,16,34312116
2018,113003958,116366034,24,34308634
2018,113007201,116370134,3,34312117
2018,113012507,116366058,3,34312120
2018,113012533,116366090,12,34312126
2018,113012611,116366192,19,34316272
2018,113007318,116362036,25,34312154
2018,113007319,116370238,25,34312156
2018,113007319,116362036,3,34312155
2018,113007318,116370238,3,34308688
2018,113007498,116370440,1,34312212
2018,113013551,116367279,18,34312398
2018,113005069,116363015,16,34308953
2018,113008365,116363015,16,34308954
2018,113013742,116371409,16,34316612
2018,113005436,116367803,21,34309086
2018,113008743,116367894,1,34312549
2018,113005626,116363644,21,34309133
2018,113014300,116368068,3,34316769
2018,113005736,116363761,16,34309168
2018,113005735,116363760,16,34316789
2018,113005736,116363760,18,34316791
2018,113005735,116363761,18,34309166
2018,113005746,116371934,16,34312590
2018,113005751,116368171,26,34309171
2018,113008937,116371947,3,34312600
2018,113014483,116363847,21,34316819
2018,113014498,116368253,3,34316829
2018,113014534,116368299,3,34309214
2018,113014656,116368416,17,34316887
2018,113014701,116372109,18,34316909
2018,113014755,116364109,3,34316944
2018,113006066,116372139,21,34316949
2018,113009109,116364110,1,34312673
2018,113006066,116364110,1,34316950
2018,113014755,116368504,1,34316946
2018,113006066,116364109,1,34316948
2018,113006066,116368504,25,34309295
2018,113009111,116364109,25,34316951
2018,113014755,116364110,25,34316947
2018,113009111,116364110,3,34312676
2018,113009111,116372139,1,34312674
2018,113009109,116368504,21,34309298
2018,113009109,116372139,25,34309297
2018,113014755,116372139,1,34316945
2018,113009109,116364109,1,34309296
2018,113009111,116368504,1,34312675
2018,113009165,116364177,5,34316964
2018,113009165,116364178,19,34316965
2018,113007478,116370421,25,34316364
2018,113007478,116370422,9,34316365
2018,113012834,116370422,25,34316366
2018,113012834,116370421,9,34312206
2018,113012916,116366546,3,34312227
2018,113013487,116367218,1,34316539
2018,113008212,116362861,24,34316558
2018,113013553,116371229,3,34308924
2018,113013622,116367362,1,34316577
2018,113013692,116363012,3,34308950
2018,113005224,116371503,9,34308989
2018,113008511,116371517,1,34312454
2018,113008574,116367701,1,34316674
2018,113013938,116367739,16,34309059
2018,113008714,116371735,1,34312539
2018,113005474,116363452,1,34309097
2018,113005508,116367883,25,34309107
2018,113005504,116367881,25,34312546
2018,113005504,116367883,24,34316729
2018,113005508,116367881,24,34309106
2018,113014173,116367938,16,34312552
2018,113014211,116363572,16,34316748
2018,113014211,116363573,16,34316749
2018,113008836,116371852,21,34316762
2018,113005741,116368162,1,34316793
2018,113005741,116368161,1,34316792
2018,113014423,116371950,18,34316805
2018,113005872,116368305,1,34309216
2018,113005872,116368304,25,34309215
2018,113005875,116368305,25,34309218
2018,113005875,116368304,1,34309217
2018,113014567,116363925,16,34312624
2018,113005980,116372081,21,34309252
2018,113014686,116364043,25,34316902
2018,113014684,116368446,25,34316897
2018,113014686,116368446,1,34316901
2018,113014684,116364043,1,34316898
2018,113014719,116364067,3,34316924
2018,113006049,116364092,1,34309292
2018,113009170,116364181,1,34309312
2018,113012826,116366435,17,34316362
2018,113012828,116366435,17,34312203
2018,113012860,116366479,1,34316375
2018,113004381,116366534,5,34312225
2018,113004381,116370490,5,34312226
2018,113012906,116370494,16,34316383
2018,113008312,116367356,3,34308935
2018,113013786,116371456,1,34316621
2018,113005189,116371474,16,34312444
2018,113005428,116363389,18,34312526
2018,113008704,116371726,25,34312535
2018,113008704,116363426,1,34312536
2018,113014051,116371726,1,34309090
2018,113014051,116363426,25,34309091
2018,113014093,116367852,24,34309102
2018,113014152,116367917,16,34309113
2018,113014204,116371815,3,34316746
2018,113014314,116363687,21,34316772
2018,113005783,116368202,3,34309183
2018,113005794,116368218,3,34316813
2018,113005835,116363863,21,34312615
2018,113014550,116368314,18,34309220
2018,113005913,116363942,1,34309225
2018,113014585,116372037,1,34309227
2018,113014634,116363986,3,34312636
2018,113014658,116368421,19,34316891
2018,113006007,116368452,1,34309263
2018,113006005,116368452,25,34316904
2018,113006007,116368453,25,34316906
2018,113006005,116368453,1,34316905
2018,113009076,116364057,18,34312649
2018,113014705,116368464,16,34312651
2018,120172632,123531598,1,36836943
2018,123162077,126599030,4,37946910
2018,123160449,126599030,4,37935169
2018,123150526,126606809,21,37952492
2018,123162296,126599362,27,37935239
2018,120178425,123531815,3,36836989
2018,120173038,123531946,1,36833653
2018,120173111,123532019,1,36837067
2018,113012038,116369759,22,34308564
2018,113012344,116361779,5,34316196
2018,113012366,116370013,5,34312093
2018,113007142,116361840,21,34312100
2018,113012454,116370095,21,34312106
2018,113012589,116366153,1,34316261
2018,113012589,116366154,19,34316262
2018,113004186,116362090,3,34308715
2018,113004187,116362089,3,34308716
2018,113004186,116362089,25,34312174
2018,113004187,116362090,25,34308717
2018,113004242,116370341,1,34308739
2018,113007469,116370405,1,34312201
2018,113008144,116367185,1,34316534
2018,113004870,116371140,9,34312380
2018,113013476,116371143,19,34308892
2018,113004873,116371143,25,34308890
2018,113004873,116371144,19,34308891
2018,113013476,116371144,25,34308893
2018,113008180,116371156,24,34308900
2018,113008177,116371156,24,34316543
2018,113008238,116367276,18,34308922
2018,113008314,116362950,21,34316576
2018,113008337,116362980,24,34312414
2018,113005066,116363013,17,34308952
2018,113013696,116363013,16,34316599
2018,113005222,116363159,21,34308988
2018,113005221,116363159,13,34316633
2018,113008663,116363384,24,34312523
2018,113008664,116367791,24,34316707
2018,113008664,116363384,18,34312525
2018,113008663,116367791,18,34312524
2018,113005475,116371739,3,34312542
2018,113014186,116367953,24,34316741
2018,113008894,116363736,1,34309160
2018,113008918,116368156,21,34309164
2018,113005790,116371967,16,34309186
2018,113005808,116368231,21,34309192
2018,113008964,116371983,21,34312613
2018,113014487,116371989,21,34309196
2018,113014597,116372044,18,34316860
2018,113005928,116368359,16,34312630
2018,113005936,116368366,3,34309234
2018,113006026,116368470,18,34316922
2018,113009081,116368471,18,34309274
2018,113006022,116368470,18,34316917
2018,113006026,116368471,18,34316923
2018,113009081,116368470,18,34309273
2018,113014718,116368470,18,34316920
2018,113006025,116368471,18,34309280
2018,113014711,116368471,18,34316914
2018,113009085,116368471,18,34316919
2018,113006022,116368471,18,34309278
2018,113006025,116368470,18,34312655
2018,113014718,116368471,18,34316921
2018,113014711,116368470,18,34309270
2018,113009085,116368470,18,34312654
2018,113016133,116368589,19,34309314
2018,117647133,120978651,3,35920589
2018,117642310,120978652,3,35915685
2018,117642315,120985360,3,35905133
2018,117647140,120982210,3,35905135
2018,117651351,120978657,21,35915691
2018,117642340,120985388,16,35915698
2018,117647182,120978669,16,35915697
2018,117647185,120985393,17,35905139
2018,117651367,120978671,16,35905140
2018,117642347,120978672,21,35920607
2018,117647199,120985419,21,35920609
2018,117651451,120982359,16,35920644
2018,117642461,120982362,21,35905185
2018,113012320,116361755,9,34308604
2018,113003835,116361755,25,34308601
2018,113003835,116361756,9,34308602
2018,113012321,116361756,24,34312088
2018,113012320,116361756,25,34308605
2018,113012321,116361755,24,34312087
2018,113012320,116361754,24,34308603
2018,113012321,116361754,25,34316193
2018,113003835,116361754,24,34308600
2018,113012707,116370282,1,34308714
2018,113012788,116362176,1,34312192
2018,113007471,116370407,25,34316357
2018,113007471,116370408,1,34312202
2018,113004295,116370407,1,34316358
2018,113004295,116370408,25,34316359
2018,113008087,116367138,24,34312358
2018,113008087,116362764,24,34312357
2018,113008098,116367150,25,34312364
2018,113013410,116367149,25,34312365
2018,113008098,116367149,1,34312363
2018,113013410,116367150,1,34312366
2018,113013626,116367363,21,34308938
2018,113005005,116367363,16,34308939
2018,113008417,116363073,22,34312434
2018,113005530,116371782,18,34309114
2018,113008760,116371782,18,34309115
2018,113008759,116371782,18,34316734
2018,113005590,116363592,1,34316755
2018,113014241,116368011,24,34312562
2018,113008828,116363614,21,34312563
2018,113005675,116368095,3,34309149
2018,113005690,116363722,21,34312578
2018,113008921,116363762,18,34312588
2018,113014438,116368211,3,34316810
2018,113008975,116368265,21,34309206
2018,113005860,116372006,16,34309209
2018,113009006,116372032,18,34312625
2018,113005941,116363975,1,34316870
2018,113014677,116364039,1,34316895
2018,113014688,116368448,1,34309257
2018,113009074,116368448,1,34309260
2018,113014688,116368449,25,34309258
2018,113005999,116368449,1,34312646
2018,113005999,116372101,1,34316900
2018,113009074,116372101,25,34312647
2018,113014688,116372101,1,34309259
2018,113009074,116368449,1,34309261
2018,113005999,116368448,25,34316899
2018,113014702,116368460,21,34312650
2018,113006018,116368465,18,34316916
2018,113014714,116368465,18,34316918
2018,113006014,116368462,18,34316911
2018,113006018,116368462,18,34316915
2018,113006018,116368461,18,34312653
2018,113014714,116368461,18,34309276
2018,113006016,116368465,18,34312652
2018,113006016,116368462,18,34309269
2018,113006016,116368461,18,34316913
2018,113014714,116368462,18,34309277
2018,113006014,116368465,18,34316912
2018,113006014,116368461,18,34309268
2018,113007014,116365838,16,34312076
2018,113012418,116370069,1,34316219
2018,113004024,116366121,1,34316254
2018,113004147,116370247,1,34308695
2018,113004146,116370247,25,34316297
2018,113004147,116370248,25,34308696
2018,113004146,116370248,1,34316298
2018,113012700,116366304,3,34308712
2018,113004315,116370427,21,34316367
2018,113004322,116362238,19,34308747
2018,113004322,116362236,5,34316369
2018,113013406,116367146,1,34316528
2018,113008114,116371087,1,34312371
2018,113013475,116362810,18,34316537
2018,113004907,116371187,20,34316555
2018,113013530,116371204,18,34316562
2018,113008369,116367456,3,34316600
2018,113008391,116363037,1,34316603
2018,113008518,116367635,25,34312460
2018,113013845,116367634,25,34316640
2018,113008518,116367634,24,34309002
2018,113013845,116367635,24,34316641
2018,113008603,116371620,15,34316689
2018,113005615,116363626,18,34309132
2018,113005615,116371848,18,34312567
2018,113005615,116363628,18,34312564
2018,113005615,116368025,18,34312565
2018,113005666,116371885,1,34309148
2018,113008910,116368141,16,34312584
2018,113014402,116371941,16,34316800
2018,113008942,116371951,21,34316804
2018,113008948,116368200,3,34316806
2018,113014515,116363883,21,34316836
2018,113014595,116368357,5,34316858
2018,113009031,116372057,3,34309242
2018,113014637,116372061,3,34316876
2018,113014663,116364027,16,34316892
2018,113009172,116364182,1,34309313
2018,113016135,116364182,1,34312688
2018,113007062,116365892,21,34312089
2018,113012341,116369990,1,34316195
2018,113004961,116371253,18,34308931
2018,113005049,116371359,11,34308948
2018,113008358,116363011,16,34308951
2018,113005144,116367544,1,34316619
2018,113008598,116363317,9,34312503
2018,113013951,116371632,21,34309066
2018,113013951,116371631,25,34309065
2018,123150680,126599181,23,37946950
2018,123150814,126610661,18,37946987
2018,123167154,126615741,3,37955501
2018,123163396,126616199,1,37947477
2018,123163394,126616200,1,37952876
2018,123163396,126616200,1,37947478
2018,123163394,126616199,1,37952875
2018,123163608,126616483,18,37947552
2018,123163607,126616483,18,37947551
2018,113008111,116367158,16,34316531
2018,113008113,116367158,16,34312370
2018,113013425,116367158,16,34312369
2018,113008203,116362849,19,34316551
2018,113004924,116367266,18,34312396
2018,113004924,116371210,18,34316563
2018,113008313,116367361,5,34308936
2018,113005048,116367417,21,34316593
2018,113013756,116371426,3,34316615
2018,113013756,116367526,1,34316616
2018,113008433,116367538,5,34312438
2018,113008479,116363133,25,34312448
2018,113008479,116363135,3,34312449
2018,113005205,116363133,3,34312450
2018,113005205,116363135,25,34316629
2018,113008537,116371545,16,34309032
2018,113008567,116363281,5,34316672
2018,113013894,116363281,16,34316671
2018,113013948,116371630,21,34312509
2018,113014029,116371712,5,34309087
2018,113005469,116367841,3,34312538
2018,113014088,116371741,17,34316719
2018,113014213,116367981,21,34316750
2018,113008867,116368089,21,34309147
2018,113008879,116371900,18,34312574
2018,113008889,116363721,1,34312576
2018,113008889,116371908,1,34312577
2018,113006097,116364144,3,34309306
2018,113009150,116368556,16,34312686
2018,113006991,116361667,18,34312066
2018,113006991,116365798,18,34312067
2018,113007018,116365846,1,34312077
2018,113007058,116361758,3,34316192
2018,113012441,116370084,21,34316225
2018,113012514,116366067,1,34316238
2018,113012596,116370203,3,34312141
2018,113007486,116362230,9,34308745
2018,113004330,116362245,25,34316371
2018,113007492,116362244,25,34308753
2018,113007492,116362245,16,34308754
2018,113004330,116362244,16,34308752
2018,113013402,116371065,21,34316527
2018,113004866,116371139,3,34308886
2018,113004945,116362901,18,34308925
2018,113004960,116367302,5,34316571
2018,113008276,116367324,5,34312404
2018,113008349,116367422,1,34312415
2018,113013683,116367422,25,34316594
2018,113008349,116362999,25,34312416
2018,113013683,116362999,1,34316595
2018,113013723,116371398,1,34312423
2018,113005103,116367477,5,34308963
2018,113008398,116367477,5,34316606
2018,113005105,116367476,5,34308965
2018,113008401,116367477,5,34316607
2018,113005105,116367477,5,34308966
2018,113008398,116367476,5,34308962
2018,113013736,116367476,21,34308967
2018,113005103,116367476,5,34312427
2018,113008401,116367476,5,34312426
2018,113013736,116367477,25,34308968
2018,113005140,116367540,1,34308975
2018,113013910,116367706,26,34316680
2018,113008606,116367736,1,34316690
2018,113003469,116365452,18,34312003
2018,113006837,116365588,24,34312026
2018,113006856,116365616,17,34316128
2018,113004000,116361929,17,34308642
2018,113004042,116361970,15,34308664
2018,113004162,116370265,5,34308707
2018,113007345,116370265,25,34308705
2018,113007345,116370266,17,34308706
2018,113004162,116370266,25,34308708
2018,113012693,116366292,3,34316313
2018,113004256,116370362,10,34316347
2018,113007508,116370451,24,34312216
2018,113004880,116367221,13,34316541
2018,113008194,116362839,1,34312387
2018,113013527,116367258,17,34316561
2018,113004934,116362886,18,34312397
2018,113013746,116363068,3,34316614
2018,113008437,116363085,1,34312439
2018,113013774,116371447,16,34312440
2018,113008549,116363265,21,34309037
2018,113013956,116367750,3,34316692
2018,113013958,116367750,17,34316694
2018,113005369,116367750,5,34309067
2018,113013957,116367750,5,34316693
2018,113011834,116365429,19,34316073
2018,113006789,116361460,21,34312013
2018,113003605,116361514,24,34316123
2018,113003768,116361693,17,34308592
2018,113003771,116361693,19,34312074
2018,113012456,116370097,18,34316230
2018,113012499,116366045,3,34316235
2018,113012688,116370271,24,34312168
2018,113004331,116362247,24,34312211
2018,113007515,116366491,1,34316380
2018,113007516,116366491,1,34312218
2018,113007518,116366491,1,34312221
2018,113004835,116371073,19,34308876
2018,113008156,116371125,1,34312377
2018,113004936,116362887,18,34308923
2018,113004942,116362896,18,34312399
2018,113008272,116371264,18,34312403
2018,113005090,116371396,21,34312422
2018,113013814,116363152,3,34308987
2018,113005313,116371574,3,34309039
2018,113008560,116371574,25,34309041
2018,113005313,116371576,25,34309040
2018,113008560,116371576,3,34312491
2018,113008609,116363325,24,34312506
2018,113005445,116371714,21,34309088
2018,113005463,116367835,17,34309094
2018,113014151,116371781,16,34316732
2018,113008833,116363629,1,34312566
2018,113005634,116368044,1,34309139
2018,113005634,116368043,1,34309138
2018,113005634,116368042,1,34309137
2018,113014351,116371909,3,34316780
2018,113008902,116371921,21,34312582
2018,113008926,116363775,16,34316796
2018,113014395,116363775,16,34312591
2018,113005755,116363775,3,34316795
2018,113014442,116371965,21,34316811
2018,113008983,116363882,1,34316835
2018,113005923,116372042,18,34309229
2018,113014693,116368456,18,34309264
2018,113009143,116368546,25,34312685
2018,113009143,116368545,18,34312684
2018,113012124,116361584,19,34308577
2018,113012123,116361584,1,34312047
2018,113012123,116361585,1,34312048
2018,113006916,116361585,1,34308574
2018,113006916,116361584,1,34308573
2018,113012124,116361585,1,34316145
2018,113012135,116369843,16,34316150
2018,113006959,116365762,20,34312059
2018,113006957,116365762,5,34316165
2018,113012178,116365762,5,34316163
2018,113006958,116365762,20,34312057
2018,113012176,116365762,21,34316160
2018,113007027,116369944,24,34312078
2018,113012484,116361889,3,34312110
2018,113007213,116366061,19,34308636
2018,113012525,116370152,24,34312124
2018,113007223,116370152,24,34308640
2018,113007428,116362162,3,34316344
2018,113007450,116366400,16,34316352
2018,113012899,116366520,5,34308761
2018,113008090,116371058,1,34312360
2018,113013443,116367173,1,34316533
2018,113004914,116362858,18,34308913
2018,113004946,116367288,18,34308926
2018,113013569,116367294,18,34308927
2018,113013709,116371379,14,34316601
2018,113008396,116367475,16,34316605
2018,113014099,116367856,1,34316721
2018,113008898,116368118,22,34312581
2018,113008897,116368118,17,34316781
2018,113014408,116368183,3,34312598
2018,113008938,116371949,3,34312604
2018,113008956,116368216,3,34312608
2018,113005855,116372002,21,34309208
2018,113008992,116368292,14,34312621
2018,113014549,116363911,3,34309219
2018,113005894,116372026,1,34309222
2018,113005892,116372026,1,34316851
2018,113005894,116372025,1,34312623
2018,113005892,116372025,1,34312622
2018,113014579,116363938,1,34316854
2018,113009016,116363943,21,34316855
2018,113009020,116363960,1,34316862
2018,113009021,116363960,25,34316863
2018,113009021,116368358,1,34312629
2018,113009020,116368358,25,34316861
2018,113009023,116363968,3,34312631
2018,113006904,116365700,16,34312041
2018,113007037,116369953,1,34312081
2018,113012349,116361785,24,34308612
2018,113012390,116370036,1,34316208
2018,113007154,116370078,21,34316222
2018,113007179,116366017,24,34312109
2018,113003954,116361892,16,34308632
2018,113003953,116361891,21,34308630
2018,113003954,116361891,16,34312114
2018,113003953,116370123,15,34312113
2018,113003954,116370123,16,34312115
2018,113003953,116361892,16,34312112
2018,113003953,116361894,15,34308631
2018,113003954,116361894,16,34308633
2018,113004008,116361935,1,34308646
2018,113012538,116361935,1,34316248
2018,113012537,116361935,1,34316247
2018,113007234,116361938,3,34316249
2018,113007289,116366179,25,34312146
2018,113007289,116366177,3,34312145
2018,113012665,116366267,1,34308700
2018,113012684,116370264,3,34316311
2018,113012777,116366377,12,34316343
2018,113012875,116370463,1,34312220
2018,113012875,116370462,1,34312219
2018,113004888,116371163,19,34308904
2018,113004888,116371164,19,34308905
2018,113004891,116371163,19,34308906
2018,113004891,116371164,19,34308907
2018,113004922,116371201,18,34308918
2018,113013552,116362890,18,34316566
2018,113008306,116371301,15,34308934
2018,113005118,116363067,1,34308971
2018,113005201,116371483,15,34308984
2018,113008478,116371483,15,34308985
2018,113008474,116371483,15,34312447
2018,113008504,116367617,14,34308994
2018,113005284,116371543,21,34309030
2018,113008590,116371609,5,34312499
2018,113008653,116371672,3,34312522
2018,113008716,116363449,16,34312540
2018,113005500,116367878,22,34316727
2018,113005528,116363518,25,34316731
2018,113008758,116367914,25,34312550
2018,113005528,116367914,1,34309112
2018,113008758,116363518,1,34316733
2018,113014166,116371791,18,34316738
2018,113005614,116363625,9,34316761
2018,113008859,116363677,21,34316770
2018,113005698,116371912,9,34309156
2018,113008895,116363738,3,34309161
2018,113008963,116371979,16,34312612
2018,113005963,116364007,1,34309248
2018,113014712,116364061,1,34309275
2018,113009030,116372056,16,34309241
2018,113009064,116368428,3,34309253
2018,113009079,116368467,5,34309266
2018,113009079,116368469,14,34309267
2018,113009092,116368479,1,34316926
2018,113014819,116364167,4,34312687
2018,113006945,116369859,1,34312054
2018,113003701,116369858,18,34312052
2018,113006945,116369858,14,34312053
2018,113003701,116369859,18,34316156
2018,113012160,116369859,18,34316158
2018,113012160,116369858,18,34316157
2018,113007049,116365876,1,34312085
2018,113007089,116361792,21,34312092
2018,113012452,116370094,18,34308627
2018,113004053,116370192,15,34308666
2018,113004058,116366164,3,34308667
2018,113012651,116366248,1,34316295
2018,113012689,116366287,5,34312171
2018,113007348,116366286,5,34316312
2018,113007348,116366287,5,34312169
2018,113012689,116366286,5,34312170
2018,113004198,116362101,24,34316320
2018,113012804,116366407,17,34316356
2018,113007472,116370409,16,34308743
2018,113012879,116366499,17,34308760
2018,113004391,116362306,3,34308769
2018,113007560,116362307,3,34316386
2018,113007560,116362306,1,34316385
2018,113004391,116362307,1,34308770
2018,113004829,116371048,5,34312355
2018,113013507,116371175,1,34312388
2018,113013507,116371177,1,34308912
2018,113013507,116371176,1,34308911
2018,113013627,116367366,16,34316578
2018,113005340,116367713,1,34309053
2018,113014154,116363521,1,34316737
2018,113005533,116363519,1,34316735
2018,113005533,116363521,25,34309116
2018,113014154,116363519,25,34316736
2018,113008780,116363549,16,34312555
2018,113005655,116371881,1,34309144
2018,113008874,116371898,24,34309150
2018,113008915,116368149,16,34312585
2018,113014399,116371938,21,34312593
2018,113008949,116371958,3,34312606
2018,113014554,116368318,10,34309221
2018,113014573,116363933,1,34309224
2018,113014726,116364073,16,34316927
2018,113006703,116361353,1,34308521
2018,113006700,116361353,25,34308520
2018,113006700,116361354,1,34311997
2018,113006703,116361354,25,34308522
2018,113012010,116365586,18,34312025
2018,113012010,116361494,25,34312024
2018,113003614,116361521,18,34312029
2018,113006853,116361521,1,34316127
2018,113006853,116361520,18,34316126
2018,113003614,116361520,1,34312028
2018,113012192,116369888,16,34312061
2018,113006970,116369888,16,34316169
2018,113003734,116369893,19,34308586
2018,113007030,116369945,9,34312079
2018,113007030,116369946,9,34312080
2018,113012394,116370038,19,34308618
2018,113003890,116365955,1,34316211
2018,113007123,116370043,1,34312098
2018,113003890,116370043,25,34316210
2018,113007123,116365955,25,34316212
2018,113007168,116366002,5,34316229
2018,113004019,116361950,1,34308648
2018,113004029,116366138,1,34308656
2018,113007254,116361961,25,34308662
2018,113007252,116361961,3,34316259
2018,113007254,116370182,3,34312137
2018,113007252,116370182,25,34316257
2018,113004136,116362053,5,34308693
2018,113012743,116370324,1,34308735
2018,113004225,116370324,1,34308734
2018,111380954,114724786,24,33774079
2018,111376160,114720020,18,33774164
2018,111376246,114724984,3,33779133
2018,111381343,114725124,24,33779178
2018,111376405,114725124,24,33779176
2018,111381416,114725211,3,33779220
2018,111386334,114725211,1,33779217
2018,111386346,114725223,3,33774316
2018,111386345,114725224,3,33784308
2018,111386345,114725223,25,33779230
2018,111386346,114725224,25,33774317
2018,111381603,114725382,5,33774411
2018,111386539,114725382,5,33774412
2018,111376949,114715788,3,33779327
2018,111381755,114720725,16,33774477
2018,111386833,114720865,1,33784448
2018,111386883,114720913,3,33779380
2018,111386972,114725786,21,33774568
2018,111386968,114716133,16,33779402
2018,111386970,114716133,16,33784479
2018,111377297,114716133,16,33774567
2018,111382006,114721020,19,33784491
2018,111377330,114721020,25,33774581
2018,123172135,126612133,17,37955669
2018,123172335,126616771,1,37947647
2018,123172335,126608745,25,37947648
2018,123171734,126615963,16,37955556
2018,123163205,126615968,3,37952815
2018,123172337,126608745,1,37947651
2018,123172337,126616771,25,37953024
2018,123171667,126615864,3,37955525
2018,123171735,126608086,27,37955557
2018,123167366,126615962,16,37947398
2018,123167545,126616127,1,37947449
2018,123167545,126616128,1,37947450
2018,123167545,126611878,1,37947453
2018,123167545,126608240,1,37955605
2018,123167545,126611875,1,37952863
2018,123167545,126608235,1,37952862
2018,123167545,126616129,1,37955606
2018,123167545,126616124,1,37947447
2018,131249238,136050427,21,41277827
2018,131245648,136044720,1,41282993
2018,131245648,136044721,1,41277852
2018,131255168,136050411,1,41277817
2018,131245490,136050411,1,41277813
2018,131245490,136046228,1,41277812
2018,131255168,136046228,1,41277815
2018,131245556,136046310,17,41282980
2018,131255269,136046347,3,41282983
2018,131255441,136044855,3,41283033
2018,131245391,136044479,3,41272875
2018,131255590,136046728,1,41273059
2018,123167372,126611734,16,37955559
2018,123163523,126616355,17,37952907
2018,123166213,126614714,3,37952614
2018,109890426,113223913,1,33260692
2018,109890429,113223914,1,33260695
2018,109890429,113223913,1,33260696
2018,109890426,113223914,1,33260693
2018,109894117,113232920,3,33257278
2018,109898700,113232987,24,33257304
2018,109898718,113233007,3,33261725
2018,109894246,113233014,25,33261734
2018,109894246,113230231,14,33257314
2018,109894248,113230231,25,33257315
2018,109894248,113233014,14,33261735
2018,109898866,113230393,1,33257349
2018,109900442,113231327,5,33262144
2018,109901071,113236970,5,33262407
2018,109900442,113231329,5,33262145
2018,109904820,113234055,3,33257641
2018,109904819,113234055,1,33262208
2018,109905174,113234416,18,33262394
2018,109905174,113234415,18,33257784
2018,109901079,113234442,16,33257798
