"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2018,21,123673178
2018,21,123666094
2018,21,123673803
2018,21,123666083
2018,21,123666093
2018,21,123666113
2018,21,123666112
2018,21,123666120
2018,21,123666657
2018,21,123666124
2018,21,123674238
2018,21,123676530
2018,21,123676564
2018,21,123676432
2018,21,123676431
2018,21,123666660
2018,21,123676562
2018,21,123674157
2018,21,123674156
2018,21,123676669
2018,21,123676563
2018,21,123674331
2018,21,123674330
2018,21,123674350
2018,21,123674355
2018,21,123674357
2018,21,123676598
2018,21,123674376
2018,21,123676617
2018,21,123676615
2018,21,123674402
2018,21,123674411
2018,21,123676641
2018,21,123666658
2018,21,123634241
2018,21,123634313
2018,21,123629756
2018,21,123629790
2018,21,123634443
2018,21,123634584
2018,21,123630053
2018,21,123630054
2018,21,123630087
2018,21,123630107
2018,21,123635145
2018,21,123636135
2018,21,123636133
2018,21,123636150
2018,21,123638665
2018,21,123642479
2018,21,123638006
2018,21,123638007
2018,21,123642776
2018,21,123643365
2018,21,123638740
2018,21,123638753
2018,21,123643323
2018,21,123643509
2018,21,125135968
2018,21,125135970
2018,21,125140936
2018,21,125135986
2018,21,125140947
2018,21,125140964
2018,21,125136002
2018,21,125130962
2018,21,125140972
2018,21,125141227
2018,21,125141232
2018,21,125131326
2018,21,125141274
2018,21,125136351
2018,21,125131347
2018,21,125141288
2018,21,125131363
2018,21,125141292
2018,21,125136373
2018,21,125131382
2018,21,125136380
2018,21,125131397
2018,21,125136402
2018,21,125141327
2018,21,125141337
2018,21,125136416
2018,21,125131454
2018,21,125141369
2018,21,125131484
2018,21,125131509
2018,21,125136467
2018,21,125131536
2018,21,125136483
2018,21,125141422
2018,21,125136582
2018,21,125136583
2018,21,125141492
2018,21,125141502
2018,21,125136624
2018,21,125136626
2018,21,125136636
2018,21,125136642
2018,21,125131720
2018,21,125131721
2018,21,125141537
2018,21,125136659
2018,21,125136663
2018,21,125136655
2018,21,125136672
2018,21,125131758
2018,21,125131777
2018,21,125136705
2018,21,125131821
2018,21,125141582
2018,21,125141601
2018,21,125136734
2018,21,125131870
2018,21,125131907
2018,21,125131908
2018,21,125141662
2018,21,125131927
2018,21,125131937
2018,21,125136799
2018,21,125131953
2018,21,125141691
2018,21,125141701
2018,21,125136840
2018,21,125136841
2018,21,125141715
2018,21,125131995
2018,21,125136897
2018,21,125136898
2018,21,125136908
2018,21,125136920
2018,21,125136931
2018,21,125136930
2018,21,125141807
2018,21,125136937
2018,21,125132093
2018,21,125141825
2018,21,125136955
2018,21,125132114
2018,21,125136984
2018,21,125141880
2018,21,125141920
2018,21,125132206
2018,21,125132288
2018,21,125141976
2018,21,125137130
2018,21,125137132
2018,21,125132302
2018,21,125137142
2018,21,125137164
2018,21,125137174
2018,21,123674459
2018,21,123676686
2018,21,123676695
2018,21,123676714
2018,21,123674517
2018,21,123674667
2018,21,123674546
2018,21,123674545
2018,21,123676802
2018,21,123676832
2018,21,123676830
2018,21,123676831
2018,21,123676838
2018,21,123676846
2018,21,123676847
2018,21,123676848
2018,21,123676854
2018,21,123676857
2018,21,123676883
2018,21,123674749
2018,21,123676893
2018,21,123674766
2018,21,123674849
2018,21,123674803
2018,21,123676959
2018,21,123677009
2018,21,123674884
2018,21,123674881
2018,21,123675016
2018,21,123675021
2018,21,123675037
2018,21,123677196
2018,21,123677225
2018,21,123675083
2018,21,123675169
2018,21,123675170
2018,21,123675189
2018,21,123675190
2018,21,123677319
2018,21,123677329
2018,21,123677334
2018,21,123677366
2018,21,123675246
2018,21,123677395
2018,21,123677397
2018,21,123677398
2018,21,123675260
2018,21,123677411
2018,21,123677414
2018,21,123675283
2018,21,123675291
2018,21,123675290
2018,21,123677486
2018,21,123677487
2018,21,123675371
2018,21,123675369
2018,21,123675403
2018,21,123675409
2018,21,123675419
2018,21,123666725
2018,21,123666726
2018,21,123675483
2018,21,123676177
2018,21,123675524
2018,21,123675525
2018,21,123678211
2018,21,123676188
2018,21,123678223
2018,21,123676277
2018,21,123681340
2018,21,123678382
2018,21,123678383
2018,21,123681397
2018,21,123678440
2018,21,123681648
2018,21,123681527
2018,21,123678621
2018,21,123681651
2018,21,123666816
2018,21,123678624
2018,22,123681679
2018,21,123681690
2018,21,123678656
2018,22,123678685
2018,21,123678694
2018,21,123678700
2018,21,123678701
2018,21,123681800
2018,21,123681806
2018,21,123681813
2018,21,123681833
2018,21,123678738
2018,21,123681859
2018,21,123678755
2018,21,123678754
2018,21,123681871
2018,21,123678777
2018,21,123681917
2018,21,123643581
2018,21,123656682
2018,21,123656700
2018,21,123655789
2018,21,123655680
2018,21,123639010
2018,21,123656787
2018,21,123656904
2018,21,123639078
2018,21,123639077
2018,21,123639089
2018,21,123656916
2018,21,123639149
2018,21,123643746
2018,21,123643762
2018,21,123639197
2018,21,123656849
2018,21,123656990
2018,21,123656931
2018,21,123639369
2018,21,123639388
2018,21,123657215
2018,21,123643901
2018,21,123657118
2018,21,123643995
2018,21,123657024
2018,21,123644590
2018,21,123639533
2018,21,123644127
2018,21,123656945
2018,21,123644242
2018,21,123644244
2018,21,123644272
2018,21,123644271
2018,21,123644298
2018,21,123644306
2018,21,123644308
2018,21,123644313
2018,21,123639646
2018,21,123639685
2018,21,123644444
2018,21,123644452
2018,21,123639688
2018,21,123644485
2018,21,123644549
2018,21,123639732
2018,21,123639794
2018,21,123644648
2018,21,123644650
2018,21,123655902
2018,21,123644756
2018,21,123674826
2018,21,123656948
2018,21,123656085
2018,21,123656101
2018,21,123655924
2018,21,123657026
2018,21,123657175
2018,21,123657181
2018,21,123657182
2018,21,123657187
2018,21,123656256
2018,21,123656188
2018,21,123656320
2018,21,123661434
2018,21,123656224
2018,21,123651736
2018,21,123657376
2018,21,123657441
2018,21,123657440
2018,21,123651735
2018,21,123646722
2018,21,123646734
2018,21,123651778
2018,21,123651789
2018,21,123651788
2018,21,123646792
2018,21,123646861
2018,21,123646884
2018,21,123646904
2018,21,123665741
2018,21,123673325
2018,21,123673340
2018,21,123665884
2018,21,123673387
2018,21,123666149
2018,21,123673785
2018,21,123666173
2018,21,123673820
2018,21,123673825
2018,21,123674288
2018,21,123674166
2018,21,123674165
2018,21,123676550
2018,21,123676469
2018,21,123674222
2018,21,123676977
2018,21,123676515
2018,21,123674313
2018,21,123674320
2018,21,123674344
2018,21,123676589
2018,21,123676590
2018,21,123676601
2018,21,123676634
2018,21,123674457
2018,21,123674455
2018,21,123674463
2018,21,123674464
2018,21,123676689
2018,21,123674528
2018,21,123674554
2018,21,123676739
2018,21,123674563
2018,21,123676762
2018,21,123674605
2018,21,123674604
2018,21,123676793
2018,21,123676843
2018,21,123676871
2018,21,123674745
2018,21,123677058
2018,21,123674859
2018,21,123675870
2018,21,123674890
2018,21,123674934
2018,21,123677041
2018,21,123677126
2018,21,123677143
2018,21,123677083
2018,21,123674950
2018,21,123674949
2018,21,123677545
2018,21,123677544
2018,21,123677154
2018,21,123677176
2018,21,123675024
2018,21,123677182
2018,21,123675043
2018,21,123677217
2018,21,123677219
2018,21,123675085
2018,21,123675109
2018,21,123675125
2018,21,123677294
2018,21,123675147
2018,21,123675175
2018,21,123675198
2018,21,123677333
2018,21,123677368
2018,21,123675247
2018,21,123677383
2018,21,123677429
2018,21,123677466
2018,21,123675386
2018,21,123675405
2018,21,123677520
2018,21,123675414
2018,21,123677529
2018,21,123675435
2018,21,123677534
2018,21,123677752
2018,21,123675493
2018,21,123675535
2018,21,123675540
2018,21,123677595
2018,21,123675588
2018,21,123675601
2018,21,123677649
2018,21,123675611
2018,21,123677656
2018,21,123675872
2018,21,123677922
2018,21,123677751
2018,21,123677763
2018,21,123675751
2018,21,123666744
2018,21,123677809
2018,21,123677812
2018,21,123677813
2018,21,123675779
2018,21,123675784
2018,21,123675806
2018,21,123675822
2018,21,123676077
2018,21,123675906
2018,21,123678040
2018,21,123678038
2018,21,123676054
2018,21,123681548
2018,21,123678125
2018,21,123678132
2018,21,123678189
2018,21,123676164
2018,21,123676173
2018,21,123678229
2018,21,123678230
2018,21,123676207
2018,21,123676218
2018,21,123678241
2018,21,123676232
2018,21,123676257
2018,21,123681426
2018,21,123681427
2018,21,123681458
2018,21,123681465
2018,21,123678549
2018,21,123681599
2018,21,123681642
2018,21,123681643
2018,21,123681645
2018,21,123681644
2018,22,123681688
2018,21,123681700
2018,21,123678639
2018,21,123666820
2018,21,123681770
2018,21,123681784
2018,21,123678767
2018,21,123681893
2018,21,123678812
2018,21,123681923
2018,21,123681929
2018,21,123681934
2018,21,125137175
2018,21,125137185
2018,21,125132374
2018,21,125132378
2018,21,125137195
2018,21,125137194
2018,21,125142110
2018,21,125142109
2018,21,125142121
2018,21,125137242
2018,21,125137249
2018,21,145028523
2018,21,145028556
2018,21,145038900
2018,21,145028992
2018,21,145029050
2018,21,145029236
2018,21,141856138
2018,21,141871425
2018,21,131537292
2018,21,131533643
2018,21,145039515
2018,21,145034480
2018,21,145039564
2018,21,145029470
2018,21,145034566
2018,21,145029543
2018,21,145029555
2018,21,133703639
2018,21,133707082
2018,21,133703929
2018,21,133703825
2018,21,133703851
2018,21,133704086
2018,21,145029182
2018,21,145039190
2018,21,145038894
2018,21,145038904
2018,21,145029021
2018,21,145029093
2018,21,145039092
2018,21,145029149
2018,21,145039348
2018,21,145034334
2018,21,145034390
2018,21,145039471
2018,21,137775422
2018,21,137798244
2018,21,137803104
2018,21,143827903
2018,21,137811321
2018,21,137811320
2018,21,136628354
2018,21,136632353
2018,21,136628515
2018,21,137775420
2018,21,137803145
2018,21,137803224
2018,21,137803829
2018,21,137803827
2018,21,143821185
2018,21,136623593
2018,21,136616002
2018,21,136623677
2018,21,136628517
2018,21,136624768
2018,21,136632800
2018,21,136632943
2018,1,136628884
2018,21,136633398
2018,21,136625400
2018,21,136633432
2018,21,137807214
2018,21,137805110
2018,21,137805117
2018,21,137805118
2018,21,137807259
2018,21,137799728
2018,21,137807325
2018,21,137799865
2018,21,137805447
2018,21,137805740
2018,21,137805833
2018,21,145038733
2018,21,145033851
2018,21,145033857
2018,21,145028977
2018,21,145038963
2018,21,145038964
2018,21,145033871
2018,21,145038977
2018,21,145038976
2018,21,145028997
2018,21,145028999
2018,21,145029019
2018,21,145029020
2018,21,145033912
2018,21,145033923
2018,21,145033929
2018,21,145033937
2018,21,145033940
2018,21,145033941
2018,21,145029066
2018,21,145029070
2018,21,145033969
2018,21,145033976
2018,21,145039071
2018,21,145029104
2018,21,145029108
2018,21,145033997
2018,21,145039093
2018,21,145034003
2018,21,145029127
2018,21,145039113
2018,21,145029143
2018,21,145034053
2018,21,145034055
2018,21,145034070
2018,21,145029172
2018,21,145034072
2018,21,145039172
2018,21,145039173
2018,21,145029232
2018,21,145029240
2018,21,145034122
2018,21,145034134
2018,21,145039231
2018,21,145039233
2018,21,145039239
2018,21,145029277
2018,21,131530306
2018,21,131537302
2018,21,131537316
2018,21,131537315
2018,21,143826348
2018,21,143821679
2018,21,143822161
2018,21,143827141
2018,21,143831943
2018,21,143823881
2018,21,141866812
2018,21,137798249
2018,21,137798247
2018,21,137799507
2018,21,137807257
2018,21,137799774
2018,21,137805198
2018,21,137799857
2018,21,137800346
2018,21,145032787
2018,22,131246419
2018,21,131235778
2018,21,131246692
2018,21,131242380
2018,21,131235964
2018,21,131242424
2018,21,131235985
2018,21,131246865
2018,21,131246866
2018,21,131236079
2018,21,131236086
2018,21,131236087
2018,22,131242564
2018,21,131236097
2018,21,131247083
2018,21,131247111
2018,21,131247133
2018,21,131242663
2018,21,131247140
2018,21,131247141
2018,21,131251196
2018,21,131251197
2018,21,131242704
2018,21,131242717
2018,21,131251370
2018,21,131251382
2018,21,131251383
2018,21,141853862
2018,21,133698630
2018,21,133703828
2018,21,133703840
2018,21,143832144
2018,21,143821573
2018,21,143826518
2018,21,141853686
2018,21,141866753
2018,21,141862805
2018,21,145039261
2018,21,145029302
2018,21,145034196
2018,21,145039298
2018,21,145034213
2018,21,145039307
2018,21,145029327
2018,21,145039315
2018,21,145039347
2018,21,145039349
2018,21,145039358
2018,21,145029353
2018,21,145034299
2018,21,145039366
2018,21,145039365
2018,21,145039364
2018,21,145029374
2018,21,145039396
2018,21,145039415
2018,21,145034348
2018,21,145039426
2018,21,145039452
2018,21,145034388
2018,21,145034389
2018,21,145034407
2018,21,145039481
2018,21,145029428
2018,21,145034422
2018,21,145039490
2018,21,145034421
2018,21,145034427
2018,21,145039499
2018,21,145039498
2018,21,145034492
2018,21,145034502
2018,21,145034508
2018,21,145034519
2018,21,145034541
2018,21,145034562
2018,21,145034568
2018,21,145034572
2018,21,145029509
2018,21,145034580
2018,21,145034598
2018,21,145034596
2018,21,145039637
2018,21,145034623
2018,21,145039655
2018,21,145034634
2018,21,145034633
2018,21,145039661
2018,21,145039666
2018,21,145034675
2018,21,145029548
2018,21,145034671
2018,21,145034672
2018,21,145034734
2018,21,145034740
2018,21,145029589
2018,21,145034790
2018,21,145034209
2018,21,145039371
2018,21,145029395
2018,21,145029402
2018,21,145034372
2018,21,145029501
2018,21,145034599
2018,21,145029533
2018,21,145034667
2018,21,145034682
2018,21,145039691
2018,21,145034709
2018,21,145034725
2018,21,145034731
2018,21,145034762
2018,21,145032591
2018,21,145032780
2018,21,145033327
2018,21,145033703
2018,21,145038834
2018,21,145038847
2018,21,133698903
2018,21,133704093
2018,21,133704090
2018,21,145032636
2018,21,145033849
2018,21,145028990
2018,21,145029008
2018,21,145029031
2018,21,145033898
2018,21,145029038
2018,21,145039011
2018,21,145039010
2018,21,145029077
2018,21,145039122
2018,21,145039155
2018,21,145029200
2018,21,145039222
2018,21,145034142
2018,21,145039192
2018,21,145039249
2018,21,145029295
2018,21,145034160
2018,21,145039265
2018,21,145039264
2018,21,145034181
2018,21,145034194
2018,21,145029305
2018,21,145039295
2018,21,145029331
2018,21,145039323
2018,21,145034264
2018,21,145034261
2018,21,145034266
2018,21,145034280
2018,21,145039350
2018,21,145039389
2018,21,145034316
2018,21,145029370
2018,21,145034319
2018,21,145029369
2018,21,145034331
2018,21,145029385
2018,21,145029383
2018,21,145034347
2018,21,145029394
2018,21,145034359
2018,21,145029401
2018,21,145034370
2018,21,145029406
2018,21,145039465
2018,21,145034392
2018,21,145029425
2018,21,145039486
2018,21,145039496
2018,21,145029439
2018,21,145039512
2018,21,145034442
2018,21,145039513
2018,21,145039516
2018,21,145039518
2018,21,145029452
2018,21,145034460
2018,21,145039541
2018,21,145039543
2018,21,145034479
2018,21,145034484
2018,21,145034494
2018,21,145034500
2018,21,145034512
2018,21,145039589
2018,21,145029491
2018,21,145029492
2018,21,145034539
2018,21,145034540
2018,21,145034543
2018,21,145039602
2018,21,145034559
2018,21,145034558
2018,21,145029518
2018,21,145029513
2018,21,145034608
2018,21,145039636
2018,21,145039640
2018,21,145039642
2018,21,145039658
2018,21,145034678
2018,21,145034716
2018,21,145034746
2018,21,145034773
2018,21,145039285
2018,21,145029338
2018,21,145039369
2018,21,145034323
2018,21,145029391
2018,21,145034428
2018,21,145029451
2018,21,145034462
2018,21,145039539
2018,21,145029494
2018,21,145029511
2018,21,145034640
2018,21,145032609
2018,21,145028534
2018,21,145032827
2018,21,145033707
2018,21,145039049
2018,21,145029067
2018,21,145029085
2018,21,145039095
2018,21,145034016
2018,21,145039118
2018,21,145039125
2018,21,145039128
2018,21,145034049
2018,21,145029185
2018,21,145034126
2018,21,145029265
2018,21,145029275
2018,21,145029282
2018,21,145029285
2018,21,145034148
2018,21,145029164
2018,21,145029286
2018,21,145029296
2018,21,145034172
2018,21,145034192
2018,21,145029308
2018,21,145029310
2018,21,145034200
2018,21,145034238
2018,21,145039330
2018,21,145039326
2018,21,145034309
2018,21,145034321
2018,21,145034330
2018,21,145034375
2018,21,145039537
2018,21,145029458
2018,21,145034513
2018,21,145034545
2018,21,145029502
2018,21,145034653
2018,21,145034654
2018,21,145034785
2018,21,145034811
2018,21,141872151
2018,21,141869351
2018,21,141876191
2018,21,136615993
2018,21,136623674
2018,22,136627498
2018,22,136616085
2018,21,136623778
2018,21,136623779
2018,21,136631353
2018,21,136627702
2018,21,136623588
2018,22,136615999
2018,22,136615998
2018,21,136631270
2018,21,136623957
2018,21,136627717
2018,21,136631380
2018,21,136632320
2018,21,136624714
2018,21,136624762
2018,21,136628745
2018,21,136632808
2018,21,136628750
2018,21,136632809
2018,21,136632967
2018,1,136625111
2018,21,136629010
2018,21,136633418
2018,21,133831256
2018,21,133831422
2018,21,141866750
2018,21,141866763
2018,21,141862863
2018,21,141866875
2018,21,141853767
2018,21,141863013
2018,21,141863046
2018,21,141853858
2018,21,141853878
2018,21,141854668
2018,21,141856032
2018,21,141856030
2018,21,141856031
2018,21,141856033
2018,21,141871339
2018,21,141865720
2018,21,141869376
2018,21,141872599
2018,21,141872670
2018,21,141866164
2018,21,137803107
2018,21,137798298
2018,21,137798329
2018,21,137806894
2018,21,137799712
2018,21,137805137
2018,21,137807268
2018,21,137799785
2018,21,137805790
2018,21,137807957
2018,21,137807971
2018,21,137808006
2018,21,137800340
2018,21,137811380
2018,21,137811379
2018,21,143831376
2018,21,143821698
2018,21,143822516
2018,21,143832485
2018,21,143831935
2018,21,143831934
2018,21,143826489
2018,21,143827191
2018,21,133704029
2018,21,133704070
2018,21,133707479
2018,21,133707480
2018,21,133704098
2018,21,143827931
2018,21,143827927
2018,21,143823984
2018,21,141862906
2018,21,141867023
2018,21,141867126
2018,21,143826313
2018,21,143831244
2018,21,141869012
2018,21,141865573
2018,21,141869453
2018,21,141872578
2018,21,141869703
2018,21,141866140
2018,21,136615642
2018,21,136615641
2018,21,136627422
2018,21,136615848
2018,22,136623672
2018,21,136623670
2018,21,136627698
2018,21,136624574
2018,21,136632436
2018,21,136632450
2018,21,136632745
2018,21,136632799
2018,21,136632965
2018,21,136633430
2018,21,136629268
2018,22,137798233
2018,22,137798235
2018,21,137775473
2018,21,137803168
2018,21,131246312
2018,22,131246413
2018,22,131246420
2018,21,131242093
2018,21,131242204
2018,21,131246776
2018,21,131246787
2018,21,131246801
2018,21,131235955
2018,21,131235956
2018,21,131246844
2018,21,131235973
2018,21,131246863
2018,21,131246872
2018,21,131246871
2018,21,131235989
2018,21,131247082
2018,21,131247096
2018,21,131242658
2018,21,131251189
2018,21,131251195
2018,21,131242675
2018,21,131247179
2018,21,131251212
2018,21,131247265
2018,21,131247264
2018,21,131242926
2018,21,131251373
2018,21,131247426
2018,21,131251385
2018,21,131251387
2018,21,131247431
2018,21,133826288
2018,21,141872560
2018,21,141872664
2018,21,137805165
2018,21,137805169
2018,21,137805171
2018,21,133826144
2018,21,133831224
2018,21,133826261
2018,21,133826293
2018,21,133821390
2018,21,133831589
2018,21,133831617
2018,21,133826204
2018,21,133831177
2018,21,133821196
2018,21,133831519
2018,21,133831533
2018,21,137803093
2018,21,137798228
2018,21,137775485
2018,21,137803251
2018,21,133826294
2018,21,133821452
2018,21,133821502
2018,21,133821514
2018,21,133821264
2018,21,133826350
2018,21,133826561
2018,21,133826560
2018,21,133821176
2018,21,133826437
2018,21,133826439
2018,21,133826192
2018,21,133821179
2018,21,133821178
2018,21,133831254
2018,21,133826430
2018,21,133831521
2018,21,133831522
2018,21,133703760
2018,21,133703845
2018,21,133703866
2018,21,133704072
2018,21,133704083
2018,21,136615846
2018,21,136616005
2018,21,136631184
2018,21,136631360
2018,21,136628351
2018,21,136624593
2018,21,136632379
2018,21,136632451
2018,21,136632495
2018,21,133703638
2018,21,133703848
2018,21,133707401
2018,21,133699140
2018,21,133704065
2018,21,133704089
2018,21,133704176
2018,21,133704175
2018,21,137803096
2018,21,137775436
2018,21,137775392
2018,22,131242072
2018,21,131242075
2018,21,131242085
2018,21,131246422
2018,22,131246443
2018,21,131235726
2018,21,131246532
2018,21,131246533
2018,21,131246539
2018,21,131246541
2018,21,131246593
2018,21,131246597
2018,21,131235782
2018,21,131235781
2018,21,131246611
2018,21,131242214
2018,21,123673132
2018,21,123673138
2018,21,123665734
2018,21,123673822
2018,21,123665780
2018,21,123665784
2018,21,123666614
2018,21,123673687
2018,21,123673655
2018,21,123666107
2018,21,123666139
2018,21,123666170
2018,21,123666645
2018,21,123673871
2018,21,123673869
2018,21,123666257
2018,21,123666264
2018,21,123673929
2018,21,123673951
2018,21,123674104
2018,21,123676458
2018,21,123676658
2018,21,123676481
2018,21,123666646
2018,21,123676482
2018,21,123674264
2018,21,123676518
2018,21,123676533
2018,21,123666649
2018,21,123666653
2018,21,123676600
2018,21,123674410
2018,21,123676851
2018,21,123666662
2018,21,123674506
2018,21,123676719
2018,21,123676753
2018,21,123674595
2018,21,123674633
2018,21,123674634
2018,21,123674695
2018,21,131533632
2018,21,131533634
2018,21,123681780
2018,21,123681891
2018,21,123681925
2018,21,136615696
2018,21,136615841
2018,21,136627419
2018,21,136615989
2018,21,136623669
2018,21,123676852
2018,21,123676880
2018,21,123676884
2018,21,123674758
2018,21,123676920
2018,21,123676922
2018,21,123674799
2018,21,123674800
2018,21,123674838
2018,21,123674853
2018,21,123674865
2018,21,123677293
2018,21,123677027
2018,21,123666691
2018,21,123677078
2018,21,123666702
2018,21,123677348
2018,21,123677150
2018,21,123677349
2018,21,123675152
2018,21,123677354
2018,21,123675234
2018,21,123677387
2018,21,123677401
2018,21,123675267
2018,21,123675278
2018,21,123666719
2018,21,123677472
2018,21,123675361
2018,21,123675362
2018,21,123675385
2018,21,123675416
2018,21,123675415
2018,21,123675432
2018,21,123675430
2018,21,123675445
2018,21,123666724
2018,21,123675477
2018,21,123675495
2018,21,123675523
2018,21,123675541
2018,21,123677594
2018,21,123675542
2018,21,123675661
2018,21,123675698
2018,21,123677704
2018,21,123677707
2018,21,123677708
2018,21,123677820
2018,21,123677856
2018,21,123675766
2018,21,123675864
2018,21,123675871
2018,21,123675817
2018,21,123675826
2018,21,123666749
2018,21,123675897
2018,21,123666759
2018,21,123675949
2018,21,123676010
2018,21,123678037
2018,21,123678063
2018,21,123678156
2018,21,123678117
2018,21,123678127
2018,21,123676108
2018,21,123676129
2018,21,123676202
2018,21,123676201
2018,21,123666787
2018,21,123666788
2018,21,123666786
2018,21,123678256
2018,21,123678254
2018,21,123678262
2018,21,123678261
2018,21,123678265
2018,21,123676265
2018,21,123678354
2018,21,123676331
2018,21,123678362
2018,21,123681354
2018,21,123678375
2018,21,123666795
2018,21,123681407
2018,21,123681408
2018,21,123681420
2018,21,123681421
2018,21,123678453
2018,21,123681558
2018,22,123678513
2018,21,123666805
2018,21,123681569
2018,21,123678550
2018,21,123681691
2018,22,123666819
2018,21,123678641
2018,22,123678653
2018,21,123678652
2018,21,123678674
2018,21,125694435
2018,21,125697238
2018,21,125694438
2018,21,125689424
2018,21,125689426
2018,21,125689431
2018,21,125697242
2018,21,125689438
2018,21,125689439
2018,21,125689449
2018,21,125694445
2018,21,125694448
2018,21,125689459
2018,21,125689457
2018,21,125689458
2018,21,125694456
2018,21,125697256
2018,21,125694460
2018,21,125697264
2018,21,125689487
2018,21,125689486
2018,21,125697268
2018,21,125689499
2018,22,125689498
2018,22,125694469
2018,21,125697280
2018,21,125689522
2018,21,125689519
2018,21,125689515
2018,21,125689514
2018,21,125694481
2018,21,125689528
2018,21,125697296
2018,21,125689529
2018,21,125689530
2018,21,125689544
2018,21,125689543
2018,21,125694495
2018,22,125697319
2018,21,125689574
2018,21,125689576
2018,21,125689579
2018,21,125689582
2018,21,125689580
2018,21,125697322
2018,21,125697323
2018,21,125694514
2018,21,125694519
2018,21,125689602
2018,21,125697335
2018,21,125694529
2018,21,125689612
2018,21,125689619
2018,21,125694540
2018,21,125689625
2018,21,125689626
2018,21,123629746
2018,21,123629750
2018,21,123629807
2018,21,123634588
2018,21,123630004
2018,21,123634612
2018,21,123634654
2018,21,123634658
2018,21,123630045
2018,21,123634687
2018,21,123630093
2018,21,123634745
2018,21,123630098
2018,21,123635138
2018,21,123635285
2018,21,123630498
2018,21,123630497
2018,21,123631137
2018,21,123642499
2018,21,123642046
2018,21,123642049
2018,21,123637576
2018,21,123642419
2018,21,123643046
2018,21,123642764
2018,21,123642498
2018,21,123637703
2018,21,123638155
2018,21,123642990
2018,21,123643092
2018,21,123638372
2018,21,123643024
2018,21,123638387
2018,21,123638586
2018,21,123643094
2018,21,123638469
2018,21,123638473
2018,21,123638509
2018,21,123638510
2018,21,123638595
2018,21,123638716
2018,21,123638744
2018,21,123638745
2018,21,123638899
2018,21,123638898
2018,21,125135957
2018,21,125130909
2018,21,125135981
2018,21,128836455
2018,21,125130940
2018,21,125130939
2018,21,125130952
2018,21,125130957
2018,21,125130964
2018,21,125136009
2018,21,125136038
2018,21,125136057
2018,21,125131019
2018,21,125136065
2018,21,125131026
2018,21,125141035
2018,21,125141043
2018,21,125131055
2018,21,128841573
2018,21,128841575
2018,21,125136154
2018,21,125141122
2018,21,128836693
2018,21,128836698
2018,21,125141146
2018,21,125131199
2018,21,125141157
2018,21,125136250
2018,21,125131226
2018,21,125141172
2018,21,125141222
2018,21,125141239
2018,21,125141250
2018,21,125131342
2018,21,125136367
2018,21,125131384
2018,21,125136383
2018,21,125141313
2018,21,125136428
2018,21,125141350
2018,21,125136468
2018,21,125136478
2018,21,125131553
2018,21,125131554
2018,21,125136501
2018,21,125131567
2018,21,125131566
2018,21,128836495
2018,21,125141451
2018,21,125131582
2018,21,125131604
2018,21,125136559
2018,21,125141480
2018,21,128836524
2018,21,128836539
2018,21,125136598
2018,21,125141509
2018,21,125131684
2018,21,125131700
2018,21,125136629
2018,21,125131713
2018,21,125136669
2018,21,125131793
2018,21,125136711
2018,21,125136721
2018,21,125141592
2018,21,125131837
2018,21,125131835
2018,21,125131857
2018,21,125141630
2018,21,125131897
2018,21,125131899
2018,21,125141647
2018,21,125131922
2018,21,125131930
2018,21,125136793
2018,21,125136810
2018,21,125136832
2018,21,125136863
2018,21,125141742
2018,21,125136869
2018,21,125136871
2018,21,125141745
2018,21,125136887
2018,21,125136891
2018,21,125141773
2018,21,125136934
2018,21,125132076
2018,21,125136940
2018,21,125132104
2018,21,125132110
2018,21,125141845
2018,21,125141858
2018,21,125141868
2018,21,125137001
2018,21,125132161
2018,21,125137016
2018,21,125137033
2018,21,125137067
2018,21,125137066
2018,21,125137090
2018,21,125137107
2018,21,125137116
2018,21,125137115
2018,21,125141980
2018,21,125132303
2018,21,125132324
2018,21,125137173
2018,21,128836543
2018,21,125132375
2018,21,125137201
2018,21,125137226
2018,21,125137266
2018,21,125132447
2018,21,125132463
2018,21,125142202
2018,21,125132487
2018,21,125137331
2018,21,125132520
2018,21,125132526
2018,21,125137372
2018,21,125142295
2018,21,125132578
2018,21,125132582
2018,21,125142330
2018,21,125132651
2018,21,125142423
2018,21,125142425
2018,21,125132690
2018,21,125137506
2018,21,125142513
2018,21,125142525
2018,21,125137545
2018,21,125132724
2018,21,125142560
2018,21,125142575
2018,21,125142574
2018,21,125137602
2018,21,125142590
2018,21,125142604
2018,21,125142607
2018,21,125142631
2018,21,125132808
2018,21,125137633
2018,21,125142641
2018,21,125132822
2018,21,128836555
2018,21,125142700
2018,21,125142711
2018,21,128841674
2018,21,128841701
2018,21,125137713
2018,21,125137729
2018,21,125142769
2018,21,125132916
2018,21,125132920
2018,21,125142787
2018,21,128841721
2018,21,128841733
2018,21,125137779
2018,21,125132953
2018,21,125132971
2018,21,125137818
2018,21,125137822
2018,21,128841753
2018,21,128836594
2018,21,128836620
2018,21,125133029
2018,21,125142953
2018,21,125142958
2018,21,125133036
2018,21,125142965
2018,21,128841823
2018,21,125133087
2018,21,125143022
2018,21,125143040
2018,21,128841820
2018,21,128836638
2018,21,128841858
2018,21,128841867
2018,21,128836663
2018,21,128841882
2018,21,128836679
2018,21,128841908
2018,21,128836686
2018,21,128841919
2018,21,128841916
2018,21,128841927
