"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,30321253,101994198,3,11-SEP-18,2,"N",21,5,15,"F",1,2,"R","R","",15,0
2018,30329450,101994198,1,11-SEP-18,2,"N",21,5,18,"M",1,2,"R","","",18,0
2018,30321279,101994250,1,02-OCT-18,3,"N",51,5,29,"M",3,2,"R","","",29,0
2018,30321309,102001210,1,04-OCT-18,1,"N",16,5,27,"M",2,2,"R","","",27,0
2018,30329534,102001233,2,08-OCT-18,1,"N",49,5,18,"M",1,1,"R","","",18,0
2018,30329535,102001233,3,16-OCT-18,2,"N",48,5,17,"M",1,1,"R","R","",17,0
2018,30329532,102001233,1,08-OCT-18,1,"N",49,5,19,"M",1,1,"R","","",19,0
2018,30321321,101994337,1,15-OCT-18,2,"N",23,5,44,"F",1,1,"R","","",44,0
2018,30321327,101994364,1,22-OCT-18,2,"N",16,5,17,"M",2,2,"R","R","",17,0
2018,30329565,102001327,1,25-OCT-18,2,"N",52,5,19,"M",1,1,"R","","",19,0
2018,30329567,102001327,4,25-OCT-18,2,"N",48,5,21,"M",2,2,"R","","",21,0
2018,30321331,102001327,3,25-OCT-18,2,"N",35,5,19,"M",1,2,"R","","",19,0
2018,30321330,102001327,2,25-OCT-18,2,"N",52,5,19,"F",2,2,"R","","",19,0
2018,30321343,102001373,1,01-NOV-18,2,"N",16,5,34,"M",1,2,"R","","",34,0
2018,30330126,102001900,1,16-OCT-18,2,"N",23,5,26,"F",1,2,"R","","",26,0
2018,30330139,102001943,1,26-OCT-18,2,"N",51,5,24,"F",1,2,"N","","",24,0
2018,30321840,102001943,3,26-OCT-18,2,"N",51,5,52,"M",1,2,"N","","",52,0
2018,30321877,101995004,2,12-OCT-18,2,"N",16,5,18,"M",1,2,"N","","",18,0
2018,30330178,101995004,1,12-OCT-18,2,"N",16,5,19,"M",1,2,"N","","",19,0
2018,30330189,101997417,1,07-OCT-18,1,"N",16,5,21,"M",1,2,"R","","",21,0
2018,30330209,101995064,1,10-JUL-18,2,"N",16,5,17,"F",1,2,"N","R","",17,0
2018,30321917,101995088,1,01-OCT-18,2,"N",16,5,16,"M",2,2,"R","H","",16,0
2018,30325810,101997506,1,19-OCT-18,3,"N",16,5,32,"M",1,2,"R","","",32,0
2018,30330257,101995125,1,04-OCT-18,2,"N",45,5,27,"M",1,2,"R","","",27,0
2018,30325830,101995142,1,16-OCT-18,3,"N",29,5,40,"M",1,2,"R","","",40,0
2018,30330286,102002230,2,18-SEP-18,1,"N",27,5,43,"M",1,1,"N","","",43,0
2018,30321958,101995171,2,01-OCT-18,1,"N",51,5,34,"M",1,2,"R","","",34,0
2018,30330308,101995196,1,07-SEP-18,2,"N",2,5,41,"M",0,1,"N","","",41,0
2018,30325888,101997676,1,29-SEP-18,1,"N",16,5,47,"M",1,2,"N","","",47,0
2018,30330348,101995247,1,18-AUG-18,1,"N",44,5,28,"F",1,2,"N","","",28,0
2018,30330406,101997775,1,23-SEP-18,2,"N",16,5,59,"M",1,2,"R","","",59,0
2018,30322024,102002630,1,03-OCT-18,1,"N",16,5,30,"F",1,2,"R","","",30,0
2018,30329292,101996522,1,01-OCT-18,2,"N",44,5,16,"M",2,2,"R","H","",16,0
2018,30329314,101993972,1,10-OCT-18,1,"C",11,5,45,"M",1,2,"R","","",45,0
2018,30329329,101994007,1,27-SEP-18,2,"M",14,5,33,"M",1,2,"R","","",33,0
2018,30329349,101990812,1,30-OCT-18,1,"N",51,5,20,"M",1,2,"R","","",20,0
2018,30321221,101990956,1,02-OCT-18,2,"N",14,5,28,"M",1,2,"R","","",28,0
2018,30321225,101994144,1,15-OCT-18,3,"N",21,5,15,"M",1,2,"R","R","",15,0
2018,30329419,101994159,1,20-OCT-18,3,"N",16,5,43,"F",1,2,"N","","",43,0
2018,30321233,101994180,1,11-SEP-18,3,"N",16,5,48,"F",1,2,"R","","",48,0
2018,30321270,101994232,1,26-SEP-18,2,"N",51,5,19,"M",1,2,"R","","",19,0
2018,30321271,101994232,2,26-SEP-18,2,"N",51,5,17,"F",1,2,"R","R","",17,0
2018,30321275,101994238,1,30-SEP-18,2,"N",27,5,10,"M",1,2,"R","R","",10,0
2018,30321281,101994253,1,24-OCT-18,3,"N",51,5,41,"M",1,1,"R","","",41,0
2018,30325285,101996847,1,16-OCT-18,2,"N",47,5,40,"F",1,2,"R","","",40,0
2018,30321301,101994281,1,24-OCT-18,2,"N",51,5,23,"F",1,2,"R","","",23,0
2018,30321312,101994312,1,29-OCT-18,1,"N",40,5,30,"F",1,2,"U","","",30,0
2018,30329523,101994312,2,01-NOV-18,3,"N",40,5,38,"M",1,2,"N","","",38,0
2018,30321326,101994360,1,22-OCT-18,2,"N",37,5,50,"F",1,1,"R","","",50,0
2018,30321341,101996928,1,31-OCT-18,2,"N",35,5,15,"F",1,1,"R","R","",15,0
2018,30325337,102001395,1,11-OCT-18,1,"N",5,5,33,"M",1,2,"R","","",33,0
2018,30329615,101994447,1,19-OCT-18,1,"N",51,5,22,"M",1,1,"R","","",22,0
2018,30330107,101994908,1,27-OCT-18,2,"N",23,5,41,"M",1,1,"N","","",41,0
2018,30321830,102001893,1,05-OCT-18,2,"N",48,5,16,"M",1,2,"R","H","",16,0
2018,30321832,102001893,2,03-OCT-18,2,"N",8,5,17,"M",1,1,"R","H","",17,0
2018,30330121,102001893,3,03-OCT-18,2,"N",48,5,15,"M",1,2,"R","H","",15,0
2018,30325749,102001914,1,21-OCT-18,3,"N",10,5,27,"M",1,1,"R","","",27,0
2018,30162183,101501440,1,10-AUG-18,1,"C",15,5,32,"M",1,3,"R","","",32,0
2018,30162264,101511639,2,01-AUG-18,2,"N",51,5,42,"M",1,2,"R","","",42,0
2018,30167257,101511639,1,01-AUG-18,2,"N",51,5,24,"M",1,2,"R","","",24,0
2018,30162273,101511647,1,08-AUG-18,2,"N",21,5,17,"M",1,2,"R","H","",17,0
2018,30167273,101511702,1,08-SEP-18,3,"N",51,5,27,"M",1,2,"R","","",27,0
2018,30167280,101506713,1,19-SEP-18,2,"N",27,5,18,"F",1,1,"R","","",18,0
2018,30162311,101506725,2,22-SEP-18,2,"N",23,5,19,"F",1,2,"R","","",19,0
2018,30162310,101506725,1,22-SEP-18,2,"N",23,5,17,"F",1,2,"R","H","",17,0
2018,30162327,101506760,1,04-AUG-18,1,"N",51,5,23,"F",1,2,"R","","",23,0
2018,30172354,101506919,1,01-OCT-18,2,"N",51,5,25,"M",1,1,"N","","",25,0
2018,30172368,101511920,1,10-JUL-18,1,"M",5,5,27,"M",2,2,"R","","",27,0
2018,30172371,101511932,1,02-AUG-18,1,"N",16,5,31,"M",1,1,"R","","",31,0
2018,30167363,101511949,1,08-AUG-18,1,"N",16,5,25,"M",1,1,"R","","",25,0
2018,30172416,101507019,1,28-AUG-18,2,"N",23,5,21,"M",1,2,"R","","",21,0
2018,30167394,101507038,2,27-AUG-18,1,"N",51,5,24,"M",2,2,"U","","",24,0
2018,31810894,106929122,1,02-OCT-18,1,"N",51,5,17,"M",1,2,"R","H","",17,0
2018,31818765,106929141,1,10-DEC-18,2,"N",16,5,29,"F",1,2,"R","","",29,0
2018,31818792,106936526,1,30-DEC-18,2,"N",23,5,18,"M",1,1,"R","","",18,0
2018,31810974,106929235,2,08-DEC-18,2,"N",23,5,32,"F",1,2,"N","","",32,0
2018,31815602,106929235,1,08-DEC-18,2,"N",23,5,29,"F",1,2,"R","","",29,0
2018,32536272,109107888,1,02-JUN-18,3,"N",23,5,28,"M",3,2,"R","","",28,0
2018,33341654,111722442,1,25-AUG-18,2,"N",16,5,34,"M",0,3,"N","","",34,0
2018,33346551,111722447,1,07-FEB-19,2,"C",16,5,30,"F",1,2,"R","","",30,0
2018,33346553,111722447,2,05-SEP-18,3,"N",16,5,30,"M",1,2,"R","","",30,0
2018,33346620,111722533,1,07-FEB-18,2,"N",16,5,40,"F",1,2,"N","","",40,0
2018,33348882,111722551,1,19-MAR-18,3,"N",35,5,36,"F",1,2,"N","","",36,0
2018,31815407,106926026,1,05-MAR-19,2,"N",44,5,15,"M",1,2,"R","R","",15,0
2018,31810784,106928950,1,02-DEC-18,2,"N",27,5,23,"M",1,2,"R","","",23,0
2018,30167436,101507172,2,25-SEP-18,2,"N",16,5,27,"M",1,1,"N","","",27,0
2018,30162488,101507172,1,24-SEP-18,1,"N",16,5,33,"M",1,1,"R","","",33,0
2018,30167474,101502089,1,13-AUG-18,3,"N",51,5,30,"M",3,2,"R","","",30,0
2018,30162561,101507424,1,24-SEP-18,3,"N",35,5,28,"M",1,1,"R","","",28,0
2018,30167518,101507454,1,03-JUL-18,1,"N",16,5,29,"F",1,2,"R","","",29,0
2018,30172604,101512346,1,29-JUL-18,1,"N",51,5,34,"M",1,1,"R","","",34,0
2018,30172605,101512346,2,29-JUL-18,1,"N",51,5,33,"M",1,2,"R","","",33,0
2018,30162583,101507526,1,14-SEP-18,2,"N",51,5,15,"F",1,1,"N","R","",15,0
2018,30172686,101507648,1,04-JUL-18,2,"N",35,5,19,"M",1,2,"R","","",19,0
2018,30162634,101512497,1,11-AUG-18,3,"N",51,5,33,"F",1,2,"R","","",33,0
2018,30172692,101507663,1,13-APR-18,1,"N",16,5,53,"M",1,2,"R","","",53,0
2018,30172693,101507663,2,13-APR-18,1,"N",16,5,52,"F",1,2,"R","","",52,0
2018,30162643,101512509,1,24-SEP-18,3,"C",11,5,28,"F",1,,"U","","",28,0
2018,30162669,101512573,1,21-JUL-18,2,"N",51,5,23,"F",1,2,"N","","",23,0
2018,30167619,101512573,2,28-JUL-18,2,"N",51,5,30,"F",1,2,"R","","",30,0
2018,30172728,101507756,1,20-JUL-18,2,"N",23,5,26,"F",1,2,"N","","",26,0
2018,30167637,101512595,1,26-JUL-18,2,"N",5,5,46,"F",1,2,"R","","",46,0
2018,30172750,101507787,1,14-AUG-18,2,"N",23,5,31,"F",1,2,"N","","",31,0
2018,30167654,101502465,1,12-JUL-18,2,"N",5,5,15,"M",1,2,"R","H","",15,0
2018,30172764,101502465,2,11-JUL-18,2,"N",28,5,16,"M",1,2,"R","H","",16,0
2018,31815531,106933314,3,05-DEC-18,2,"N",44,5,15,"M",1,2,"R","R","",15,0
2018,31818767,106929145,1,11-DEC-18,2,"N",16,5,14,"M",1,1,"R","R","",14,0
2018,31818785,106936507,2,23-DEC-18,1,"N",27,5,37,"M",1,1,"R","","",37,0
2018,31818787,106936517,2,24-DEC-18,2,"N",23,5,17,"F",1,1,"R","R","",17,0
2018,31810932,106929184,3,28-DEC-18,1,"N",51,5,24,"F",1,2,"R","","",24,0
2018,31810972,106929226,2,12-OCT-18,2,"N",32,5,16,"M",1,2,"N","H","",16,0
2018,31815599,106929226,1,12-OCT-18,2,"N",32,5,16,"M",1,1,"N","H","",16,0
2018,31815629,106936723,3,18-FEB-18,1,"N",23,5,67,"F",2,2,"N","","",67,0
2018,31815630,106936727,2,20-FEB-18,2,"N",51,5,32,"F",1,1,"N","","",32,0
2018,30172137,101511399,1,15-AUG-18,3,"N",29,5,27,"M",1,1,"R","","",27,0
2018,30162161,101501375,1,21-AUG-18,3,"N",16,5,36,"F",1,2,"R","","",36,0
2018,30162170,101511455,1,02-AUG-18,1,"N",16,5,25,"F",0,1,"R","","",25,0
2018,30162171,101511455,2,02-AUG-18,1,"N",16,5,28,"M",1,2,"R","","",28,0
2018,30172157,101501463,1,21-AUG-18,1,"N",16,5,35,"F",2,2,"R","","",35,0
2018,30172162,101506476,1,28-AUG-18,2,"N",51,5,16,"F",1,2,"R","R","",16,0
2018,30162272,101506624,2,07-AUG-18,3,"N",16,5,19,"F",1,1,"R","","",19,0
2018,30172225,101506624,1,07-AUG-18,3,"N",16,5,22,"F",1,2,"R","","",22,0
2018,30167264,101511670,1,18-AUG-18,3,"N",51,5,32,"M",1,2,"R","","",32,0
2018,30162279,101511670,2,18-AUG-18,3,"N",51,5,23,"F",1,2,"R","","",23,0
2018,30167265,101506658,1,27-AUG-18,2,"N",23,5,34,"M",1,2,"N","","",34,0
2018,30167269,101511685,1,28-AUG-18,2,"N",51,5,13,"M",1,2,"R","H","",13,0
2018,30162286,101511685,2,28-AUG-18,2,"N",51,5,12,"M",2,2,"R","H","",12,0
2018,30162302,101511715,1,14-SEP-18,3,"N",16,5,46,"M",1,2,"N","","",46,0
2018,30162313,101511731,1,26-SEP-18,2,"N",51,5,16,"M",1,2,"R","H","",16,0
2018,30172268,101511741,1,30-SEP-18,2,"N",44,5,24,"M",1,2,"R","","",24,0
2018,30162330,101511761,1,09-AUG-18,2,"N",21,5,40,"M",1,2,"N","","",40,0
2018,30172278,101501670,1,08-AUG-18,2,"N",16,5,18,"M",1,2,"R","","",18,0
2018,30172324,101501749,1,04-OCT-18,2,"N",35,5,17,"F",4,2,"R","R","",17,0
2018,30172348,101506918,1,03-OCT-18,2,"N",5,5,12,"M",1,2,"R","R","",12,0
2018,30162392,101506927,1,06-AUG-18,2,"N",56,5,14,"M",1,2,"R","R","",14,0
2018,30167356,101511922,1,01-OCT-18,2,"N",4,5,20,"M",1,2,"R","","",20,0
2018,30172378,101511946,2,08-AUG-18,2,"N",35,5,25,"F",1,2,"R","","",25,0
2018,30162401,101511946,1,06-AUG-18,1,"N",16,5,41,"M",1,2,"R","","",41,0
2018,30162410,101506958,1,05-OCT-18,2,"N",47,5,32,"M",1,1,"R","","",32,0
2018,30172414,101501851,1,21-AUG-18,2,"N",16,5,21,"M",1,2,"R","","",21,0
2018,30172445,101507085,1,07-SEP-18,2,"N",35,5,45,"M",1,1,"R","","",45,0
2018,30162486,101501967,1,24-SEP-18,2,"N",16,5,22,"M",1,1,"R","","",22,0
2018,30167437,101507176,1,25-SEP-18,1,"N",27,5,45,"M",2,2,"R","","",45,0
2018,30172568,101512287,1,01-SEP-18,3,"N",35,5,19,"F",1,1,"R","","",19,0
2018,30162560,101512298,1,24-SEP-18,2,"N",45,5,14,"M",0,1,"R","H","",14,0
2018,30167511,101507425,1,27-SEP-18,3,"N",16,5,36,"F",1,1,"R","","",36,0
2018,30162593,101502225,1,26-AUG-18,2,"N",39,5,25,"M",1,2,"","","",25,0
2018,30168469,101503705,1,27-JUN-18,1,"N",16,5,42,"M",1,3,"N","","",42,0
2018,30168475,101503721,1,17-JUL-18,1,"N",16,5,23,"F",1,3,"N","","",23,0
2018,31810631,106928637,1,20-DEC-18,1,"N",16,5,38,"M",1,3,"N","","",38,0
2018,31808675,106936228,1,10-DEC-18,2,"N",16,5,21,"F",2,2,"R","","",21,0
2018,31810799,106936239,1,14-DEC-18,2,"N",44,5,13,"F",1,1,"R","R","",13,0
2018,31810921,106936487,3,18-DEC-18,1,"N",51,5,41,"F",1,2,"R","","",41,0
2018,31810922,106936487,4,18-DEC-18,1,"N",51,5,24,"F",1,2,"R","","",24,0
2018,31818784,106929176,1,23-DEC-18,2,"N",16,5,17,"M",1,2,"N","R","",17,0
2018,31811040,106933504,3,19-MAR-18,2,"N",51,5,20,"F",1,2,"N","","",20,0
2018,31808537,106928626,2,05-NOV-18,2,"N",5,5,18,"M",1,1,"R","","",18,0
2018,31808608,106926031,1,05-FEB-19,2,"N",49,5,51,"M",1,2,"R","","",51,0
2018,31808609,106926031,2,06-FEB-19,3,"N",48,5,52,"M",1,2,"U","","",52,0
2018,31815467,106928932,1,13-NOV-18,2,"N",5,5,35,"M",1,2,"R","","",35,0
2018,31810890,106929116,1,24-AUG-18,3,"N",21,5,16,"M",1,2,"R","R","",16,0
2018,31810901,106929132,1,05-DEC-18,2,"N",16,5,14,"M",1,1,"N","R","",14,0
2018,31815534,106936445,2,06-DEC-18,1,"N",51,5,19,"M",2,2,"R","","",19,0
2018,31818760,106936452,2,08-DEC-18,2,"N",45,5,42,"M",1,2,"R","","",42,0
2018,31818770,106929153,1,15-DEC-18,2,"N",23,5,18,"M",2,2,"R","","",18,0
2018,30329303,101996533,1,16-OCT-18,3,"N",51,5,18,"M",1,1,"R","","",18,0
2018,30321171,101996581,1,27-SEP-18,2,"C",49,5,33,"M",1,2,"R","","",33,0
2018,30325203,101996585,1,27-SEP-18,1,"N",51,5,12,"M",2,2,"R","R","",12,0
2018,30325239,101994101,1,07-SEP-18,3,"N",16,5,46,"F",1,2,"N","","",46,0
2018,30329412,101996710,1,02-OCT-18,2,"N",35,5,28,"F",1,2,"N","","",28,0
2018,30329420,101994158,1,24-OCT-18,3,"N",11,5,33,"F",1,2,"R","","",33,0
2018,30329423,101996739,1,25-OCT-18,3,"N",16,5,30,"M",1,1,"R","","",30,0
2018,30329456,101994211,1,17-SEP-18,2,"N",16,5,24,"F",1,2,"R","","",24,0
2018,30321265,101994218,1,22-SEP-18,2,"N",21,5,18,"M",1,2,"R","","",18,0
2018,30321280,102001125,1,06-OCT-18,3,"N",46,5,29,"F",1,2,"R","","",29,0
2018,30325282,101994266,1,01-OCT-18,1,"N",16,5,34,"M",1,2,"R","","",34,0
2018,30329507,102001191,1,24-OCT-18,2,"N",51,5,29,"M",2,2,"R","","",29,0
2018,30325304,101996893,1,11-OCT-18,1,"N",16,5,34,"M",1,2,"R","","",34,0
2018,30325307,101994333,1,15-OCT-18,2,"N",16,5,13,"M",1,2,"R","R","",13,0
2018,30329562,102001316,1,22-OCT-18,2,"N",23,5,24,"F",1,2,"R","","",24,0
2018,30329612,101996966,1,17-OCT-18,1,"N",53,5,33,"M",1,1,"N","","",33,0
2018,31818886,106929365,2,15-AUG-18,1,"N",51,5,23,"M",2,2,"R","","",23,0
2018,31818894,106936740,1,08-NOV-18,1,"N",51,5,20,"M",2,2,"R","","",20,0
2018,31808582,106925987,1,19-DEC-18,3,"N",16,5,34,"F",1,2,"N","","",34,0
2018,31808610,106928781,1,11-FEB-19,2,"N",23,5,60,"M",4,2,"R","","",60,0
2018,31815459,106933124,1,13-DEC-18,3,"N",50,5,27,"M",1,2,"R","","",27,0
2018,31810781,106936212,1,25-NOV-18,1,"N",51,5,44,"M",1,2,"R","","",44,0
2018,31810916,106933337,1,13-DEC-18,2,"N",5,5,14,"F",1,2,"R","R","",14,0
2018,31811044,106929364,1,06-MAY-18,2,"N",16,5,19,"M",1,2,"R","","",19,0
2018,31818897,106936744,3,27-DEC-18,2,"N",45,5,19,"F",2,3,"N","","",19,0
2018,33789172,112764967,1,28-MAY-19,3,"N",2,5,38,"F",1,2,"R","","",38,0
2018,33792081,112768795,2,11-APR-18,1,"N",40,5,29,"M",1,2,"N","","",29,0
2018,33779494,112768795,1,11-APR-18,1,"N",40,5,29,"M",2,3,"N","","",29,0
2018,33779501,112772747,1,02-JUN-18,1,"N",16,5,19,"M",1,3,"R","","",19,0
2018,31808588,106928721,1,18-OCT-18,2,"N",51,5,25,"M",1,2,"N","","",25,0
2018,31810710,106928782,3,14-SEP-18,1,"N",44,5,20,"M",1,1,"N","","",20,0
2018,31808606,106928782,4,14-SEP-18,1,"N",48,5,27,"M",1,2,"R","","",27,0
2018,31808603,106928782,1,14-SEP-18,1,"N",44,5,39,"M",1,2,"R","","",39,0
2018,31810711,106928782,5,05-MAR-19,2,"N",44,5,18,"F",1,2,"R","","",18,0
2018,31808604,106928782,2,14-SEP-18,1,"N",44,5,19,"M",1,2,"U","","",19,0
2018,31808664,106928917,1,07-NOV-18,2,"N",16,5,29,"F",1,2,"R","","",29,0
2018,31818771,106936479,1,14-DEC-18,1,"N",16,5,25,"M",1,2,"N","","",25,0
2018,31818789,106929180,3,25-DEC-18,2,"N",51,5,16,"M",1,1,"R","R","",16,0
2018,31810935,106929187,1,30-DEC-18,2,"N",39,5,26,"M",2,2,"N","","",26,0
2018,31907111,107191075,1,15-OCT-18,3,"N",23,5,41,"M",1,2,"","","",41,0
2018,31914395,107191075,2,15-OCT-18,3,"N",23,5,24,"M",1,2,"","","",24,0
2018,32536443,109103239,1,28-MAR-18,2,"N",35,5,16,"M",1,2,"R","R","",16,0
2018,31914403,107191102,1,26-DEC-18,1,"N",44,5,20,"F",1,2,"","","",20,0
2018,31914404,107191102,2,26-DEC-18,1,"N",44,5,29,"M",1,1,"","","",29,0
2018,32536486,109108311,1,20-MAR-18,3,"N",48,5,28,"M",1,2,"R","","",28,0
2018,32536507,109108364,1,05-FEB-19,3,"N",5,5,37,"M",1,2,"R","","",37,0
2018,32593727,109211191,1,06-JAN-19,2,"N",51,5,39,"M",1,,"R","","",39,0
2018,32583840,109216406,1,12-MAR-19,1,"N",45,5,25,"M",1,2,"R","","",25,0
2018,33346633,111726938,1,24-DEC-18,1,"N",51,5,26,"M",3,2,"R","","",26,0
2018,31810610,106925835,1,01-FEB-19,3,"N",16,5,34,"M",1,2,"R","","",34,0
2018,31808605,106928776,1,29-OCT-18,2,"N",16,5,17,"M",1,2,"R","R","",17,0
2018,31810778,106933138,2,16-NOV-18,2,"N",16,5,23,"M",1,2,"R","","",23,0
2018,31810776,106933138,1,16-NOV-18,2,"N",16,5,23,"F",2,2,"R","","",23,0
2018,31810777,106933141,1,15-NOV-18,2,"N",45,5,16,"M",3,2,"R","R","",16,0
2018,31815465,106933141,2,16-NOV-18,2,"N",45,5,16,"M",1,2,"R","R","",16,0
2018,31810791,106936226,1,21-DEC-18,2,"N",44,5,16,"M",1,1,"R","R","",16,0
2018,31808677,106933167,1,16-DEC-18,1,"N",51,5,38,"M",1,2,"N","","",38,0
2018,31156828,104764266,1,31-DEC-18,3,"N",16,5,50,"M",1,2,"R","","",50,0
2018,31156848,104759674,1,18-JUL-18,3,"N",35,5,33,"F",3,2,"R","","",33,0
2018,31146547,104764620,1,05-JAN-19,2,"N",5,5,15,"M",1,1,"R","H","",15,0
2018,31157036,104764721,1,03-NOV-18,2,"N",5,5,28,"M",1,2,"","","",28,0
2018,31157038,104764721,2,03-NOV-18,2,"N",5,5,28,"M",1,2,"","","",28,0
2018,31157051,104764760,2,04-DEC-18,3,"N",16,5,19,"M",1,,"R","","",19,0
2018,31157052,104764760,3,04-DEC-18,2,"N",16,5,18,"M",1,,"R","","",18,0
2018,31146598,104764760,1,04-DEC-18,2,"N",16,5,19,"M",1,2,"R","","",19,0
2018,31157095,104759957,1,26-AUG-18,3,"N",2,5,60,"M",1,2,"R","","",60,0
2018,31157106,104764888,1,16-AUG-18,1,"N",27,5,27,"M",1,2,"R","","",27,0
2018,31157139,104765009,1,17-SEP-18,2,"N",35,5,27,"M",1,2,"N","","",27,0
2018,31156708,104759554,1,25-DEC-18,1,"N",14,5,22,"M",2,3,"U","","",22,0
2018,31156709,104759554,2,25-DEC-18,1,"N",14,5,22,"M",2,3,"R","","",22,0
2018,31156710,104759554,3,25-DEC-18,1,"N",14,5,20,"M",2,2,"R","","",20,0
2018,31146477,104759621,1,08-DEC-18,2,"N",16,5,27,"M",1,2,"R","","",27,0
2018,31156841,104764296,1,19-APR-18,2,"N",16,5,17,"M",1,2,"R","H","",17,0
2018,31146560,104764657,2,12-JAN-19,2,"N",34,5,18,"M",2,2,"R","","",18,0
2018,31156998,104764657,1,13-JAN-19,2,"N",34,5,16,"M",1,1,"R","H","",16,0
2018,31157002,104764657,4,17-JAN-19,2,"N",6,5,49,"M",1,1,"R","","",49,0
2018,31146561,104764657,3,17-JAN-19,2,"N",49,5,15,"M",1,1,"R","R","",15,0
2018,31146587,104764715,1,02-NOV-18,2,"N",16,5,28,"M",1,2,"","","",28,0
2018,31157111,104764905,1,21-AUG-18,2,"N",51,5,17,"M",1,2,"R","R","",17,0
2018,31157119,104760013,1,03-SEP-18,2,"N",5,5,37,"M",1,2,"R","","",37,0
2018,31157132,104760030,1,12-SEP-18,2,"N",5,5,67,"M",1,2,"R","","",67,0
2018,31157173,104760139,2,31-OCT-18,2,"N",44,5,12,"M",1,1,"R","R","",12,0
2018,31157172,104760139,1,31-OCT-18,2,"N",44,5,12,"M",1,1,"R","R","",12,0
2018,31156760,104759596,1,04-DEC-18,2,"N",5,5,18,"M",1,2,"R","","",18,0
2018,31146440,104764008,1,17-DEC-18,1,"N",21,5,21,"M",2,2,"R","","",21,0
2018,31146465,104759598,1,04-DEC-18,2,"N",5,5,18,"M",1,2,"R","","",18,0
2018,31146480,104759629,1,13-DEC-18,2,"N",5,5,29,"M",1,2,"N","","",29,0
2018,31146495,104759687,1,14-JAN-19,2,"N",16,5,17,"M",1,1,"R","R","",17,0
2018,31156982,104764608,1,05-JAN-19,2,"N",5,5,24,"M",1,1,"R","","",24,0
2018,31146604,104764767,1,08-DEC-18,2,"N",16,5,17,"M",1,2,"N","R","",17,0
2018,31157092,104759954,1,28-AUG-18,3,"N",51,5,28,"M",1,2,"R","","",28,0
2018,31157123,104764959,1,04-SEP-18,1,"N",5,5,31,"M",1,2,"R","","",31,0
2018,31157127,104760021,1,07-SEP-18,1,"N",39,5,34,"M",1,2,"N","","",34,0
2018,31157140,104765006,1,21-SEP-18,1,"N",23,5,30,"M",2,2,"R","","",30,0
2018,31158209,104766195,1,30-NOV-18,3,"N",16,5,20,"M",1,1,"R","","",20,0
2018,31158263,104766310,1,19-AUG-18,2,"N",16,5,23,"F",1,2,"R","","",23,0
2018,31147362,104760947,1,28-AUG-18,1,"C",41,5,49,"M",1,1,"","","",49,0
2018,31147363,104760947,2,28-AUG-18,1,"C",41,5,24,"M",1,1,"","","",24,0
2018,31147364,104760956,1,19-SEP-18,2,"N",35,5,23,"M",1,2,"R","","",23,0
2018,31158307,104766390,1,22-NOV-18,1,"N",46,5,53,"M",2,2,"N","","",53,0
2018,31147407,104766513,2,08-NOV-18,2,"N",45,5,17,"F",2,2,"R","R","",17,0
2018,30330350,102002389,1,06-MAY-18,1,"N",51,5,29,"M",2,2,"R","","",29,0
2018,30330370,101997719,1,25-OCT-18,2,"N",16,5,22,"M",4,2,"N","","",22,0
2018,30322012,101997777,2,25-SEP-18,1,"N",16,5,35,"F",1,2,"N","","",35,0
2018,30325913,101997777,1,25-SEP-18,1,"N",16,5,40,"M",1,2,"N","","",40,0
2018,30322023,102002627,2,03-OCT-18,1,"N",51,5,30,"M",2,2,"R","","",30,0
2018,33341509,111726346,1,26-FEB-19,1,"N",36,5,20,"M",1,2,"","","",20,0
2018,33341510,111719138,1,26-FEB-19,3,"N",45,5,27,"M",1,2,"R","","",27,0
2018,33341637,111726757,1,05-APR-19,2,"N",41,5,28,"M",1,2,"N","","",28,0
2018,33346417,111726494,1,13-FEB-19,1,"N",41,5,30,"F",1,2,"R","","",30,0
2018,31158083,104765893,1,14-SEP-18,2,"N",16,5,34,"M",1,2,"N","","",34,0
2018,31158197,104760877,1,01-NOV-18,3,"N",8,5,36,"M",1,2,"R","","",36,0
2018,31158252,104760932,3,06-AUG-18,2,"N",5,5,17,"M",1,1,"R","R","",17,0
2018,31158342,104766525,1,12-NOV-18,2,"N",16,5,14,"F",1,1,"N","R","",14,0
2018,31158347,104766535,1,12-NOV-18,2,"N",23,5,15,"M",1,1,"N","R","",15,0
2018,30172420,101507038,1,27-AUG-18,1,"N",51,5,21,"M",2,2,"R","","",21,0
2018,30167408,101507080,1,04-SEP-18,1,"N",44,5,25,"M",1,1,"R","","",25,0
2018,30172446,101512065,1,07-SEP-18,2,"N",23,5,16,"M",1,2,"R","R","",16,0
2018,30167412,101512065,2,07-SEP-18,2,"N",23,5,15,"M",1,1,"R","R","",15,0
2018,30172457,101501919,1,12-SEP-18,2,"N",23,5,16,"F",3,2,"R","R","",16,0
2018,30167419,101501919,4,12-SEP-18,2,"N",23,5,16,"F",1,2,"R","R","",16,0
