"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2018,6,125137249
2018,9,125137248
2018,6,125132428
2018,9,125132436
2018,9,125137255
2018,3,125137263
2018,6,125137264
2018,6,125132445
2018,9,125137274
2018,9,125142170
2018,6,125142171
2018,6,125132453
2018,6,125137285
2018,6,125137313
2018,6,125132530
2018,6,125142274
2018,6,125142277
2018,6,125142313
2018,6,125142312
2018,6,125132583
2018,9,125142332
2018,9,125137410
2018,9,125142344
2018,8,125132606
2018,6,125142368
2018,9,125142370
2018,6,125132619
2018,6,125132630
2018,9,125132633
2018,9,125137455
2018,6,125137462
2018,9,125137465
2018,8,125132662
2018,8,125137466
2018,6,125142527
2018,6,125132738
2018,6,125132737
2018,6,125137567
2018,6,125132755
2018,3,125132766
2018,6,125132767
2018,6,125137610
2018,6,125137611
2018,6,125142602
2018,6,125142603
2018,6,125142605
2018,6,125142613
2018,6,125132793
2018,6,125132794
2018,8,125132796
2018,3,125142627
2018,6,125142628
2018,6,125142637
2018,1,125132811
2018,6,125137628
2018,6,125132815
2018,6,125142642
2018,6,125137643
2018,6,125132818
2018,6,125137651
2018,6,125137652
2018,6,125137659
2018,6,125137657
2018,6,125132835
2018,6,125132834
2018,6,125132844
2018,6,125137725
2018,6,125137726
2018,9,125142742
2018,6,125137734
2018,6,125142751
2018,9,125132905
2018,9,125132907
2018,9,125142767
2018,6,125142776
2018,6,125132913
2018,9,125137753
2018,9,125142808
2018,9,125132946
2018,6,125142870
2018,9,125137807
2018,9,125142893
2018,9,125133001
2018,9,125133009
2018,9,125142941
2018,9,125133038
2018,6,125133053
2018,6,125133054
2018,9,125133060
2018,6,125143012
2018,6,125143011
2018,9,125143023
2018,9,125137914
2018,6,125133102
2018,6,125133110
2018,9,125143504
2018,6,125143519
2018,6,125143566
2018,6,125138362
2018,9,125133544
2018,6,125133547
2018,6,125143575
2018,7,125138369
2018,6,125143577
2018,6,125136149
2018,6,125136148
2018,9,125136163
2018,6,125130700
2018,9,125140711
2018,8,125135795
2018,6,125135796
2018,6,125135806
2018,6,125135807
2018,10,125135859
2018,8,125140820
2018,8,125140821
2018,6,125135912
2018,6,125140906
2018,6,125130873
2018,6,125135934
2018,6,125140900
2018,9,125140922
2018,6,125130925
2018,6,125140937
2018,6,125130971
2018,6,125140974
2018,9,125136037
2018,9,125131029
2018,6,125131089
2018,9,125136178
2018,3,125141113
2018,6,125131187
2018,9,125136240
2018,6,125141253
2018,6,125141261
2018,6,125131330
2018,6,125131362
2018,6,125136359
2018,1,125141304
2018,6,125131391
2018,1,125141320
2018,6,125141330
2018,6,125131432
2018,6,125136417
2018,6,125141358
2018,6,125131468
2018,6,125136491
2018,6,125136528
2018,6,125131581
2018,6,125136536
2018,6,125136537
2018,6,125136560
2018,9,125141498
2018,6,125136592
2018,6,125131689
2018,6,125136612
2018,8,125136667
2018,6,125131827
2018,6,125131828
2018,3,125131845
2018,6,125131845
2018,3,125131846
2018,6,125131846
2018,6,125131861
2018,6,125136747
2018,6,125141631
2018,6,125141633
2018,9,125131902
2018,6,125141665
2018,6,125141664
2018,9,125136785
2018,9,125136797
2018,9,125131941
2018,6,125131947
2018,9,125131959
2018,9,125136825
2018,9,125141707
2018,6,125132015
2018,9,125136875
2018,6,125132029
2018,6,125132058
2018,6,125132060
2018,6,125136933
2018,6,125141808
2018,6,125141809
2018,9,125136965
2018,6,125132170
2018,6,125137014
2018,6,125141910
2018,6,125132222
2018,8,125137080
2018,9,125132257
2018,9,125132295
2018,6,125137145
2018,6,125137144
2018,6,125132338
2018,6,125137167
2018,6,125142038
2018,6,125142039
2018,6,125132363
2018,6,125142054
2018,6,125132407
2018,9,125137240
2018,9,125142152
2018,9,125137252
2018,9,125132449
2018,6,125142193
2018,6,125132560
2018,6,125132614
2018,6,125142364
2018,6,125142366
2018,6,125142365
2018,9,125137444
2018,6,125132643
2018,6,125132641
2018,6,125142416
2018,6,125142415
2018,6,125142452
2018,6,125137569
2018,6,125137570
2018,6,125132756
2018,6,125142565
2018,6,125137599
2018,6,125142645
2018,6,125142646
2018,6,125142666
2018,6,125137663
2018,6,125132829
2018,6,125142681
2018,9,125132848
2018,6,125132854
2018,6,125132875
2018,9,125137740
2018,9,125142830
2018,8,125142854
2018,6,125137794
2018,6,125142945
2018,6,125142948
2018,9,125133046
2018,6,125137902
2018,6,125137901
2018,6,125133109
2018,3,125143044
2018,6,125143045
2018,6,125133531
2018,6,125133532
2018,9,125138377
2018,6,123639439
2018,3,123638922
2018,6,123638922
2018,9,123639144
2018,9,123656992
2018,6,123639440
2018,6,123639745
2018,6,123644566
2018,6,123639506
2018,9,123656838
2018,6,123639834
2018,9,123639926
2018,9,123655887
2018,9,123656965
2018,9,123657052
2018,9,123657094
2018,9,123656072
2018,9,123657147
2018,6,123646855
2018,9,123657178
2018,6,123656317
2018,6,123657551
2018,6,123651484
2018,6,123651482
2018,6,123646608
2018,6,123646610
2018,6,123646609
2018,6,123646656
2018,6,123651695
2018,9,123646689
2018,3,123646777
2018,6,123646825
2018,6,123651829
2018,9,123646824
2018,8,123646848
2018,9,123673781
2018,6,123676498
2018,6,123673526
2018,6,123674257
2018,6,123674297
2018,6,123674328
2018,6,123674326
2018,6,123674348
2018,6,123666651
2018,8,123674363
2018,6,123674452
2018,6,123674450
2018,9,123674873
2018,6,123677125
2018,9,123677062
2018,2,123676887
2018,6,123655629
2018,6,123656691
2018,9,123655630
2018,9,123656092
2018,6,123655784
2018,6,123655785
2018,9,123656994
2018,6,123656116
2018,9,123657044
2018,6,123656302
2018,9,123656310
2018,6,123657520
2018,6,123657521
2018,6,123657556
2018,6,123657558
2018,9,123673037
2018,6,123673592
2018,6,123673817
2018,6,123676558
2018,6,123674694
2018,6,123674359
2018,1,123674365
2018,6,123674432
2018,6,123676651
2018,6,123674430
2018,6,123674613
2018,6,123674636
2018,6,123676909
2018,8,123676909
2018,6,123676908
2018,1,123675007
2018,8,123678012
2018,6,123675008
2018,6,123675009
2018,6,123675010
2018,6,123677222
2018,6,123677223
2018,8,123675230
2018,6,123677547
2018,6,123675490
2018,6,123677637
2018,6,123675590
2018,9,123677711
2018,9,123675717
2018,6,123677748
2018,6,123675720
2018,6,123677772
2018,6,123677773
2018,9,123675847
2018,6,123677977
2018,6,123676074
2018,9,123678108
2018,9,123676019
2018,9,123676045
2018,6,123678308
2018,9,123676086
2018,6,123676088
2018,6,123678119
2018,6,123676126
2018,6,123676127
2018,9,123676275
2018,6,123678307
2018,9,123676333
2018,8,123666793
2018,6,123681393
2018,6,123681436
2018,9,123639093
2018,9,123639190
2018,6,123679143
2018,8,123639802
2018,8,123651210
2018,8,123649990
2018,6,123654311
2018,6,123654312
2018,6,123650055
2018,9,123654469
2018,6,123650054
2018,6,123650063
2018,6,123650062
2018,6,123647127
2018,6,123654365
2018,6,123647126
2018,9,123651726
2018,6,123646706
2018,6,123646913
2018,9,123646938
2018,5,123652081
2018,3,123679143
2018,6,123679142
2018,9,123682241
2018,1,123652489
2018,6,123652178
2018,9,123682262
2018,6,123652403
2018,6,123647298
2018,6,123678955
2018,9,123682063
2018,9,123647603
2018,9,123682357
2018,9,123679025
2018,9,123679393
2018,9,123679476
2018,6,123682371
2018,6,123679306
2018,9,123679039
2018,9,123682406
2018,9,123679916
2018,6,123653204
2018,6,123648714
2018,6,123653353
2018,6,123648892
2018,6,123648891
2018,6,123648930
2018,6,123653516
2018,6,123649065
2018,6,123653605
2018,8,123653766
2018,9,123682181
2018,9,123682210
2018,9,123679126
2018,6,123679537
2018,6,123650545
2018,6,123650544
2018,6,123654490
2018,6,123654488
2018,6,123650292
2018,6,123650294
2018,6,123654509
2018,6,123654508
2018,6,123650305
2018,9,123654560
2018,6,123650436
2018,6,123650434
2018,6,123679579
2018,2,123651211
2018,6,123655372
2018,6,123656375
2018,9,123656425
2018,9,123650568
2018,6,123650569
2018,6,123650573
2018,6,123654781
2018,6,123650595
2018,1,123650627
2018,6,123679580
2018,6,123682731
2018,6,123682730
2018,9,123650828
2018,9,123650849
2018,6,123650859
2018,9,123654990
2018,6,123655580
2018,4,123679834
2018,6,123680006
2018,6,123680039
2018,2,123680291
2018,6,123683709
2018,6,123683914
2018,6,123683146
2018,6,123683371
2018,6,123683369
2018,2,123683412
2018,6,123680178
2018,6,123680177
2018,6,123680918
2018,6,123684226
2018,9,123685069
2018,6,123680601
2018,6,123680628
2018,9,123684048
2018,6,123680775
2018,6,123684090
2018,9,123684097
2018,6,123680825
2018,6,123680827
2018,6,123684150
2018,8,123684176
2018,8,123680882
2018,9,123684361
2018,9,123681056
2018,6,123684419
2018,6,123684440
2018,6,123684468
2018,6,123684469
2018,6,123681134
2018,9,123684690
2018,9,123686403
2018,9,123686516
2018,6,123686782
2018,6,123685099
2018,6,123686713
2018,6,123688218
2018,6,123685304
2018,6,123686894
2018,9,123686916
2018,6,123685339
2018,6,123685400
2018,6,123687388
2018,6,123687418
2018,6,123685812
2018,6,123685870
2018,6,123685869
2018,6,123687494
2018,6,123685911
2018,6,123685967
2018,9,123685977
2018,8,123685987
2018,2,123687689
2018,6,123686134
2018,6,123687715
2018,6,123687768
2018,6,123691528
2018,6,123688070
2018,9,123688102
2018,9,123691595
2018,9,123673770
2018,6,123675249
2018,6,123673726
2018,9,123674819
2018,6,123666248
2018,9,123673379
2018,6,123674248
2018,1,123676567
2018,6,123666668
2018,9,123674784
2018,6,123675320
2018,8,123676957
2018,6,123674984
2018,6,123677151
2018,9,123677208
2018,9,123675073
2018,8,123677287
2018,6,123677358
2018,6,123677359
2018,6,123675250
2018,6,123619629
2018,9,123619656
2018,6,123623309
2018,6,123623310
2018,6,123633786
2018,6,123630387
2018,9,123634249
2018,9,123634307
2018,9,123634332
2018,6,123630068
2018,6,123635183
2018,9,123635321
2018,9,123631183
2018,6,123643002
2018,9,123642742
2018,6,123638513
2018,9,123638537
2018,9,123638556
2018,6,123638733
2018,6,123643377
2018,6,123619673
2018,6,123619672
2018,6,123675148
2018,6,123674972
2018,9,123677231
2018,6,123675090
2018,4,123677335
2018,6,123675219
2018,6,123675220
2018,6,123675730
2018,9,123675732
2018,8,123675845
2018,6,123677447
2018,8,123675382
2018,9,123675696
2018,6,123676302
2018,6,123634778
2018,8,123675846
2018,6,123677899
2018,6,123677898
2018,8,123675868
2018,8,123675867
2018,9,123686253
2018,9,123675976
2018,6,123636121
2018,6,123631131
2018,6,123675983
2018,6,123677998
2018,2,123678061
2018,6,123638732
2018,6,123643376
2018,6,123676097
2018,9,123678146
2018,6,123676121
2018,6,123676122
2018,9,123678187
2018,6,123676158
2018,6,123676157
2018,9,123676270
2018,9,123676278
2018,6,123676284
2018,8,123678301
2018,8,123678317
2018,8,123678318
2018,9,123678319
2018,9,123676310
2018,9,123678331
2018,8,123678337
2018,9,123681876
2018,6,123678353
2018,6,123678352
2018,6,123681350
2018,6,123681349
2018,6,123681391
2018,6,123681392
2018,6,123678419
2018,9,123681459
2018,6,123678523
2018,9,123678583
2018,6,123681670
2018,6,123678659
2018,6,123681732
2018,2,123678769
2018,9,123678796
2018,6,123681967
2018,6,123678850
2018,2,123682040
2018,6,123682125
2018,9,123682136
2018,3,123679082
2018,6,123682209
2018,6,123679118
2018,8,123679147
2018,9,123682240
2018,9,123679192
2018,9,123679247
2018,6,123679323
2018,6,123679322
2018,9,123679457
2018,9,123682451
2018,2,123682955
2018,6,123679799
2018,9,123682580
2018,9,123679525
2018,6,123682748
2018,6,123682749
2018,6,123679947
2018,6,123679797
2018,9,123680693
2018,6,123683328
2018,6,123680075
2018,6,123683618
2018,6,123683627
2018,6,123680449
2018,6,123680448
2018,6,123683835
2018,6,123680543
2018,6,123683834
2018,9,123683913
2018,6,123684166
2018,9,123684178
2018,9,123684269
2018,6,123681333
2018,9,123684267
2018,9,123684330
2018,9,123681123
2018,9,123681142
2018,6,123681163
2018,6,123684868
2018,6,123681334
2018,6,123686343
2018,6,123686341
2018,9,123684670
2018,9,123684766
2018,6,123686944
2018,6,123684867
2018,6,123684864
2018,3,123686539
2018,9,123686651
2018,9,123685089
2018,3,123685150
2018,6,123686836
2018,6,123685229
2018,6,123686891
2018,2,123686905
2018,6,123687228
2018,6,123685917
2018,6,123687527
2018,9,123686000
2018,6,123687616
2018,6,123687635
2018,6,123686104
2018,6,123686101
2018,6,123688058
2018,6,123691539
2018,3,123687876
2018,6,123686329
2018,9,123691357
2018,8,123691386
2018,8,123691437
2018,8,123691435
2018,9,123687989
2018,6,123691454
2018,6,123691456
2018,3,123688031
2018,6,123688032
2018,9,123688048
2018,6,123691540
2018,9,123691558
2018,9,123691581
2018,9,123688129
2018,6,123688144
2018,6,123688151
2018,6,123691634
2018,6,123691633
2018,9,123691698
2018,6,123688221
2018,9,123691734
2018,9,123678455
2018,3,123681481
2018,6,123681491
2018,6,123681584
2018,6,123681585
2018,9,123681718
2018,3,123678684
2018,6,123678691
2018,6,123681771
2018,6,123678731
2018,6,123678732
2018,6,123681845
2018,6,123681848
2018,9,123681849
2018,6,123681882
2018,6,123681881
2018,6,123620693
2018,6,123620692
2018,9,123634227
2018,6,123634257
2018,6,123634258
2018,9,123634403
2018,6,123630055
2018,6,123634729
2018,6,123634734
2018,9,123635125
2018,9,123636195
2018,6,123637705
2018,6,123642389
2018,6,123642390
2018,9,123638159
2018,6,123642522
2018,6,123638364
2018,6,123643021
2018,3,123643026
2018,6,123643027
2018,6,123638389
2018,6,123643070
2018,6,123638409
2018,6,123638433
2018,6,123643093
2018,6,123643110
2018,6,123638724
2018,6,123675330
2018,6,123675329
2018,6,123677473
2018,6,123677474
2018,6,123677475
2018,6,123677531
2018,6,123677530
2018,6,123677543
2018,9,123677560
2018,6,123677605
2018,9,123677626
2018,9,123675570
2018,9,123675768
2018,6,123675599
2018,6,123675598
2018,9,123677671
2018,8,123675637
2018,6,123677653
2018,6,123677652
2018,8,123675636
2018,3,123675842
2018,6,123677741
2018,9,123677895
2018,9,123677981
2018,9,123675998
2018,9,123676013
2018,6,123676224
2018,6,123676225
2018,6,123678377
2018,2,123678464
2018,6,123681673
2018,6,123681672
2018,6,123681741
2018,6,123681740
2018,3,123678690
2018,9,123681777
2018,9,123678714
2018,6,123678725
2018,6,123678724
2018,9,123678727
2018,6,123678781
2018,6,123678779
2018,3,123681908
2018,3,123681909
2018,9,123619644
2018,6,123657042
2018,6,123657043
2018,6,123657050
2018,9,123656059
2018,6,123657155
2018,6,123657154
2018,6,123656208
2018,6,123656207
2018,9,123657333
2018,6,123657366
2018,6,123656294
2018,9,123656293
2018,9,123661387
2018,6,123666094
2018,9,123673803
2018,6,123676431
2018,6,123666093
2018,6,123666113
2018,6,123666112
2018,2,123674156
2018,9,123681651
2018,6,123676564
2018,6,123676562
2018,8,123676562
2018,6,123676563
2018,6,123674331
2018,6,123674330
2018,6,123676598
2018,8,123676598
2018,6,123676617
2018,6,123666658
2018,6,123666657
2018,6,123674459
2018,6,123676832
2018,8,123676832
2018,6,123676831
2018,8,123676831
2018,6,123676847
2018,6,123676848
2018,9,123677009
2018,9,123677225
2018,6,123675083
2018,7,123675083
2018,6,123675170
2018,6,123675189
2018,6,123675190
2018,6,123675246
2018,6,123677398
2018,6,123677486
2018,6,123677487
2018,9,123675483
2018,9,123676177
2018,6,123676188
2018,6,123678223
2018,6,123681340
2018,9,123681690
2018,6,123678700
2018,6,123678701
2018,6,123681813
2018,6,123681833
2018,8,123678738
2018,6,123681859
2018,6,123678754
2018,6,123678777
2018,6,123624228
2018,6,123620726
2018,6,123620725
2018,8,123673524
2018,8,123634250
2018,9,123629743
2018,6,123673523
2018,9,123673696
2018,9,123673787
2018,8,123637187
2018,6,123637186
2018,6,123642047
2018,9,123673806
2018,9,123638227
2018,2,123642748
2018,6,123638156
2018,6,123642862
2018,2,123638309
2018,6,123643060
2018,8,123643085
2018,6,123643096
2018,6,123638462
2018,6,123638463
2018,6,123643121
2018,6,123643122
2018,9,123638499
2018,9,123638551
2018,6,123643320
2018,6,123643321
2018,8,123638671
2018,9,123666108
2018,8,123638672
2018,6,123638734
2018,6,123638736
2018,6,123666243
2018,6,123666244
2018,6,123676806
2018,6,123676504
2018,8,123676511
2018,6,123674508
2018,6,123677012
2018,6,123676870
2018,8,123676870
2018,9,123674786
2018,6,123675581
2018,6,123677077
2018,6,123675036
2018,6,123675031
2018,6,123677235
2018,7,123677235
2018,6,123677234
2018,7,123677234
2018,6,123666710
2018,6,123677277
2018,6,123675180
2018,6,123675181
2018,6,123677407
2018,6,123675254
2018,6,123675321
2018,6,123675322
2018,6,123675406
2018,6,123675463
2018,6,123677552
2018,6,123677727
2018,6,123677745
2018,6,123677746
2018,9,123677791
2018,6,123675582
2018,3,123677643
2018,9,123675786
2018,9,123675795
2018,6,123675803
2018,6,123677835
2018,6,123677854
2018,6,123677855
2018,9,123675882
2018,6,123677983
2018,6,123675965
2018,6,123677992
2018,9,123678011
2018,9,123678049
2018,6,123676053
2018,9,123666773
2018,8,123676133
2018,8,123678164
2018,9,123676166
2018,9,123678202
2018,9,123676251
2018,9,123678327
2018,6,123681387
2018,6,123678391
2018,8,123666797
2018,3,123681493
2018,8,123678563
2018,6,123678566
2018,6,123678567
2018,3,123678596
2018,9,123681751
2018,6,123681750
2018,9,123681752
2018,6,123681793
2018,9,123681808
2018,9,123681865
2018,6,123666827
2018,6,123681905
2018,9,123678807
2018,9,123678814
2018,9,123656768
2018,9,123655755
2018,9,123656024
2018,6,123655906
2018,6,123655819
2018,9,123655820
2018,6,123655908
2018,6,123656088
2018,9,123656038
2018,9,123657071
2018,8,123656088
2018,6,123656089
2018,6,123656109
2018,9,123656198
2018,9,123657294
2018,9,123657326
2018,6,123661388
2018,6,123673759
2018,6,123666132
2018,6,123676385
2018,9,123666111
2018,6,123673775
2018,9,123673789
2018,6,123676834
2018,6,123676517
2018,6,123674262
2018,6,123676525
2018,6,123676665
2018,8,123676665
2018,6,123676769
2018,1,123674725
2018,9,123674889
2018,9,123675670
2018,9,123677195
2018,6,123676048
2018,6,123676049
2018,9,123677722
2018,6,123677987
2018,9,123677997
2018,9,123666775
2018,9,123676087
2018,6,123678137
2018,9,123676139
2018,6,123676219
2018,9,123676281
2018,9,123678324
2018,9,123678323
2018,6,123678582
2018,8,123678601
2018,6,123681653
2018,6,123681652
2018,6,123681749
2018,9,123681765
2018,6,123681812
2018,6,123681814
2018,6,123678768
2018,6,123681877
2018,6,123619680
2018,6,123629390
2018,6,123629794
2018,9,123629698
2018,9,123634296
2018,6,123634444
2018,6,123629836
2018,6,123629998
2018,6,123634705
2018,2,123630467
2018,9,123630501
2018,5,123635310
2018,6,123631134
2018,9,123636218
2018,6,123642365
2018,6,123637681
2018,6,123637680
2018,6,123643104
2018,6,123643116
2018,1,123638525
2018,9,123643227
2018,6,123638465
2018,5,123643170
2018,9,123638654
2018,6,123638681
2018,6,123638689
2018,9,123638690
2018,6,123638688
2018,6,123655637
2018,9,123656933
2018,9,123655937
2018,9,123657117
2018,9,123656973
2018,9,123657179
2018,6,123656164
2018,6,123633772
2018,9,123657341
2018,9,123643057
2018,6,123638403
2018,6,123638419
2018,9,123657372
2018,9,123634326
2018,9,123634331
2018,6,123629748
2018,6,123634349
2018,8,123634349
2018,6,123634611
2018,6,123634673
2018,6,123634699
2018,6,123635126
2018,6,123635127
2018,8,123636192
2018,6,123642367
2018,6,123642364
2018,6,123643081
2018,3,123638530
2018,9,123638548
2018,6,123638653
2018,6,123643372
2018,6,123638731
2018,6,123643386
2018,6,123643508
2018,6,123638896
2018,9,123638919
2018,9,123639011
2018,9,123646705
2018,6,123646773
2018,6,123646772
2018,6,123651803
2018,9,123651816
2018,6,123646964
2018,6,123651946
2018,6,123647068
2018,6,123647067
2018,6,123647088
2018,6,123678842
2018,9,123634235
2018,6,123630102
2018,9,123652014
2018,3,123682122
2018,9,123679032
2018,9,123652351
2018,6,123648917
2018,6,123652308
2018,9,123679056
2018,6,123679149
2018,9,123652548
2018,6,123647807
2018,9,123647810
2018,2,123636185
2018,6,123683096
2018,2,123650193
2018,6,123654506
2018,6,123654564
2018,9,123642737
2018,9,123642765
2018,6,123638727
2018,9,123643091
2018,9,123647809
2018,9,123682239
2018,6,123648528
2018,6,123648538
2018,6,123653507
2018,6,123649019
2018,6,123649018
2018,6,123649173
2018,6,123649174
2018,6,123678843
2018,9,123682244
2018,6,123678852
2018,8,123682013
2018,8,123682011
2018,6,123682303
2018,8,123682303
2018,6,123679252
2018,6,123679253
2018,6,123679289
2018,6,123679287
2018,6,123682510
2018,6,123680492
2018,6,123679893
2018,9,123682555
2018,6,123649832
2018,6,123654198
2018,9,123649876
2018,9,123654229
2018,9,123650211
2018,1,123650447
2018,8,123654736
2018,6,123654444
2018,6,123650235
2018,8,123650234
2018,6,123650261
2018,6,123650259
2018,8,123654734
2018,9,123654870
2018,6,123650716
2018,9,123682599
2018,9,123679491
2018,9,123654976
2018,6,123650879
2018,6,123650892
2018,9,123650926
2018,6,123679643
2018,9,123684872
2018,9,123655233
2018,6,123651274
2018,6,123656469
2018,6,123656466
2018,9,123655458
2018,6,123656552
2018,2,123655559
2018,6,123656632
2018,6,123655570
2018,6,123679642
2018,6,123679936
2018,6,123679949
2018,6,123683241
2018,6,123680255
2018,3,123680282
2018,6,123680495
2018,9,123683860
2018,1,123680597
2018,6,123680844
2018,6,123684303
2018,9,123684688
2018,6,123684304
2018,9,123681115
2018,6,123686359
2018,6,123686360
2018,9,123684750
2018,6,123686767
2018,9,123686501
2018,2,123684892
2018,6,123686548
2018,3,123685154
2018,6,123685154
2018,6,123685175
2018,6,123686819
2018,6,123686821
2018,6,123686824
2018,6,123686826
2018,6,123685254
2018,6,123685287
2018,9,123685311
2018,6,123687283
2018,6,123687282
2018,6,123687319
2018,6,123687320
2018,6,123685790
2018,6,123687406
2018,6,123687404
2018,6,123685828
2018,9,123687530
2018,9,123685938
2018,6,123686106
2018,6,123686108
2018,2,123687788
2018,9,123691506
2018,6,123691372
2018,6,123687916
2018,6,123691378
2018,6,123688072
2018,6,123688074
2018,9,123691596
2018,6,123691632
2018,6,123691631
2018,6,123688181
2018,6,123688182
2018,9,123688215
2018,6,123630049
2018,6,123630050
2018,9,123679041
2018,6,123679097
2018,6,123630477
2018,6,123630476
2018,8,123638549
2018,9,123642444
2018,6,123682117
2018,6,123643319
2018,6,123637980
2018,9,123638004
2018,9,123638040
2018,8,123638202
2018,6,123643221
2018,6,123679014
2018,8,123643221
2018,6,123643219
2018,8,123643219
2018,6,123643269
2018,6,123643267
2018,7,123638635
2018,6,123647052
2018,6,123682189
2018,9,123679228
2018,6,123679249
2018,6,123682315
2018,9,123679301
2018,6,123682382
2018,6,123682381
2018,1,123683255
2018,9,123682461
2018,9,123679403
2018,9,123681042
2018,6,123654213
2018,6,123649966
2018,6,123649968
2018,6,123654466
2018,6,123654464
2018,9,123650356
2018,9,123650363
2018,6,123651068
2018,6,123654745
2018,6,123654767
2018,6,123650580
2018,6,123650686
2018,6,123650688
2018,9,123654858
2018,6,123650699
2018,6,123654863
2018,6,123650698
2018,6,123682637
2018,6,123682899
2018,6,123683016
2018,9,123650834
2018,9,123651132
2018,6,123655143
2018,6,123683366
2018,6,123655396
2018,6,123655395
2018,6,123655401
2018,6,123655402
2018,1,123655415
2018,6,123655430
2018,9,123656464
2018,6,123656486
2018,6,123656485
2018,6,123683408
2018,6,123683407
2018,6,123680489
2018,6,123683795
2018,9,123680577
2018,6,123684082
2018,6,123684084
2018,6,123680830
2018,9,123680880
2018,9,123684394
2018,6,123684426
2018,6,123684429
2018,6,123643596
2018,9,123647545
2018,9,123643730
2018,6,123639387
2018,6,123653430
2018,8,123639517
2018,8,123639516
2018,6,123639385
2018,6,123639384
2018,6,123646416
2018,9,123650342
2018,6,123649938
2018,6,123649937
2018,9,123646617
2018,6,123646806
2018,6,123651814
2018,6,123646639
2018,9,123651712
2018,6,123651782
2018,6,123651781
2018,6,123646874
2018,3,123647057
2018,9,123647154
2018,9,123652195
2018,6,123652314
2018,6,123647473
2018,9,123652152
2018,6,123653562
2018,6,123648539
2018,6,123648662
2018,6,123653306
2018,6,123648725
2018,6,123648728
2018,8,123648781
2018,6,123648781
2018,6,123653421
2018,3,123649013
2018,6,123649091
2018,6,123649093
2018,6,123653623
2018,6,123649103
2018,6,123649169
2018,6,123649799
2018,9,123654173
2018,9,123649908
2018,6,123650832
2018,6,123650429
2018,6,123650428
2018,8,123650442
2018,6,123650728
2018,6,123650729
2018,9,123647403
2018,6,123643618
2018,9,123680855
2018,2,123653581
2018,9,123643765
2018,6,123649072
2018,6,123683170
2018,8,123644102
2018,9,123639800
2018,9,123683168
2018,6,123679348
2018,9,123682504
2018,9,123682522
2018,6,123683169
2018,6,123654217
2018,6,123649909
2018,6,123649910
2018,8,123646556
2018,6,123649998
2018,6,123650279
2018,6,123654310
2018,6,123654489
2018,6,123647061
2018,9,123651669
2018,8,123651776
2018,6,123651872
2018,6,123647049
2018,6,123647060
2018,6,123647092
2018,6,123652035
2018,6,123653432
2018,3,123647418
2018,9,123647451
2018,6,123652362
2018,6,123648817
2018,6,123648862
2018,6,123648861
2018,6,123653461
2018,6,123648924
2018,3,123653556
2018,6,123653557
2018,6,123649073
2018,6,123649221
2018,6,123649222
2018,6,123649219
2018,3,123649219
2018,9,123653778
2018,6,123687642
2018,9,123682546
2018,9,123682641
2018,6,123654782
2018,10,123654991
2018,9,123655004
2018,6,123654783
2018,1,123650665
2018,9,123654875
2018,9,123679547
2018,6,123682771
2018,9,123654968
2018,9,123655133
2018,6,123682772
2018,9,123651138
2018,9,123651145
2018,6,123655276
2018,6,123651238
2018,3,123656463
2018,6,123651335
2018,6,123656336
2018,6,123682777
2018,6,123655541
2018,2,123655539
2018,6,123655542
2018,8,123682061
2018,8,123682059
2018,9,123678980
2018,6,123682085
2018,6,123682086
2018,9,123679037
2018,9,123682197
2018,9,123682213
2018,9,123679132
2018,5,123679154
2018,6,123682263
2018,6,123679190
2018,6,123679226
2018,6,123679243
2018,6,123679272
2018,6,123679274
2018,6,123682778
2018,9,123681009
2018,6,123683277
2018,6,123683278
2018,2,123683424
2018,2,123680191
2018,6,123680496
2018,8,123683897
2018,8,123683898
2018,9,123680614
2018,9,123680658
2018,9,123683985
2018,9,123680730
2018,6,123680792
2018,6,123684106
2018,9,123681043
2018,8,123681069
2018,6,123681251
2018,6,123684620
2018,6,123684618
2018,9,123686337
2018,6,123686338
2018,6,123686362
2018,6,123686364
2018,6,123684787
2018,6,123684789
2018,6,123686503
2018,6,123684913
2018,9,123684914
2018,8,123686532
2018,9,123686583
2018,6,123686608
2018,9,123686689
2018,6,123685199
2018,9,123686831
2018,9,123685310
2018,9,123685326
2018,9,123685393
2018,6,123685463
2018,6,123687134
2018,6,123685568
2018,6,123685642
2018,6,123685875
2018,6,123685877
2018,9,123685947
2018,9,123687559
2018,9,123686037
2018,6,123687643
2018,6,123686115
2018,6,123686116
2018,6,123686132
2018,6,123686135
2018,6,123687778
2018,6,123686216
2018,6,123686213
2018,6,123687830
2018,6,123687831
2018,6,123686320
2018,6,123687870
2018,6,123687869
2018,6,123687910
2018,6,123687911
2018,6,123691421
2018,9,123691430
2018,9,123687978
2018,6,123687980
2018,9,123688030
2018,6,123691486
2018,6,123688059
2018,6,123691510
2018,9,123691520
2018,9,123691564
2018,6,123688131
2018,9,123691618
2018,6,123691641
2018,9,123691650
2018,6,123691660
2018,6,123691661
2018,9,123688188
2018,9,123688203
2018,6,123650887
2018,6,123655101
2018,6,123651009
2018,9,123651063
2018,6,123678968
2018,9,123655447
2018,9,123655426
2018,6,123656449
2018,6,123656531
2018,6,123656532
2018,6,123656578
2018,6,123655547
2018,6,123656607
2018,6,123656635
2018,6,123656652
2018,6,123655598
