"DATA_YEAR","VICTIM_ID","INJURY_ID"
2018,109932631,5
2018,109932627,5
2018,109935779,5
2018,109932625,5
2018,109924736,5
2018,109922732,4
2018,109923208,4
2018,109922741,4
2018,109931357,4
2018,109926374,5
2018,109926380,4
2018,109932869,4
2018,109923456,5
2018,109926148,5
2018,109923524,4
2018,109923535,4
2018,109923641,4
2018,109923675,4
2018,109923776,4
2018,109926516,5
2018,109923870,5
2018,109926725,5
2018,109915027,5
2018,109924058,5
2018,109924067,5
2018,109926858,4
2018,109924292,4
2018,109927365,5
2018,109924515,5
2018,109927464,5
2018,109927465,5
2018,109924636,5
2018,109927485,4
2018,109927486,4
2018,109929788,4
2018,109927718,5
2018,109929932,5
2018,109927991,4
2018,109930249,5
2018,109930361,5
2018,109930398,5
2018,109928361,5
2018,109930475,4
2018,109930576,4
2018,109928579,5
2018,109930621,4
2018,109930645,5
2018,109930930,5
2018,109931381,4
2018,109931387,4
2018,109929360,4
2018,109931391,4
2018,109929364,4
2018,109929396,4
2018,109931432,4
2018,109931452,5
2018,109929450,5
2018,109931459,5
2018,109929606,5
2018,109934680,5
2018,109931675,5
2018,109931861,5
2018,109931985,4
2018,109932011,4
2018,109935099,4
2018,109935629,5
2018,109935633,5
2018,109935679,4
2018,109932583,5
2018,109935909,3
2018,109935938,5
2018,109932990,4
2018,109936205,4
2018,109936585,5
2018,109933428,4
2018,109933445,5
2018,109933504,5
2018,109933526,5
2018,109933787,5
2018,109937240,4
2018,109934125,4
2018,109934237,5
2018,109937397,4
2018,109937403,5
2018,109934238,5
2018,109937400,4
2018,109934254,5
2018,109937455,4
2018,109934418,4
2018,109937626,5
2018,109937730,5
2018,109872933,4
2018,109882427,4
2018,109882094,4
2018,109888322,5
2018,109889729,5
2018,113012341,4
2018,113004961,3
2018,113004961,4
2018,113005049,4
2018,113008358,4
2018,113005144,4
2018,113008598,4
2018,113013951,5
2018,109894948,4
2018,109890557,4
2018,109895433,4
2018,109895736,4
2018,109891706,4
2018,109896168,4
2018,109896207,4
2018,109896204,4
2018,109891836,4
2018,109893645,4
2018,109906039,4
2018,109906036,4
2018,109906117,4
2018,109902845,4
2018,109872217,4
2018,109872910,5
2018,109876551,4
2018,109872930,5
2018,109906144,4
2018,109906395,5
2018,109886425,4
2018,109881779,4
2018,109886589,4
2018,109881838,4
2018,109881978,4
2018,109882052,4
2018,109886903,4
2018,109886918,4
2018,109882062,5
2018,109882084,5
2018,109887335,5
2018,109882343,5
2018,109888329,4
2018,109906406,5
2018,109895839,5
2018,109890986,3
2018,109890997,5
2018,109906407,4
2018,109906418,4
2018,109895341,4
2018,109895340,4
2018,109895838,5
2018,109891417,4
2018,109891754,4
2018,109894224,4
2018,109898712,4
2018,109891620,4
2018,109891632,5
2018,109891661,5
2018,109891724,4
2018,109891756,4
2018,109898131,4
2018,109893574,4
2018,109893623,5
2018,109898223,4
2018,109898606,4
2018,109893872,4
2018,109893937,5
2018,109905338,4
2018,109898757,4
2018,109899717,4
2018,109899793,5
2018,109899794,5
2018,109898958,4
2018,109898979,4
2018,109894560,4
2018,109898980,4
2018,109899143,5
2018,109899799,4
2018,109899194,4
2018,109905359,5
2018,109900437,5
2018,109904684,4
2018,109900447,5
2018,109904822,5
2018,109900639,5
2018,109901314,4
2018,109900692,4
2018,109900716,5
2018,109904905,4
2018,109904902,5
2018,109904988,4
2018,109905033,4
2018,109905179,4
2018,109901056,4
2018,109902783,4
2018,109906730,5
2018,109906894,4
2018,109903015,4
2018,109903092,4
2018,109906795,4
2018,109903261,4
2018,109906902,4
2018,109906900,4
2018,109903250,5
2018,109903249,4
2018,109903252,4
2018,109906936,5
2018,109881848,5
2018,109886891,4
2018,109876532,4
2018,109876533,4
2018,109876545,5
2018,109902315,4
2018,109898644,5
2018,109898224,5
2018,109906148,4
2018,109899612,4
2018,109922684,4
2018,109881827,4
2018,109881990,4
2018,109886795,5
2018,109882066,5
2018,109886920,5
2018,109886929,5
2018,109886955,5
2018,109886966,5
2018,109896158,5
2018,109891738,5
2018,109896213,4
2018,109896215,4
2018,109906174,5
2018,109893722,4
2018,109906048,5
2018,109902210,5
2018,109924396,4
2018,109902540,4
2018,109893723,4
2018,109893747,5
2018,109898407,4
2018,109893845,4
2018,109888349,5
2018,109888385,4
2018,109903005,4
2018,109889732,5
2018,109898431,5
2018,109898492,5
2018,109889783,4
2018,109884233,4
2018,109884235,4
2018,109884234,4
2018,109884258,3
2018,109898522,4
2018,109927085,4
2018,109884622,4
2018,109894720,4
2018,109890219,5
2018,109890271,5
2018,109894008,5
2018,109890395,4
2018,109894904,5
2018,109890430,2
2018,109890544,4
2018,109890550,4
2018,109890568,5
2018,109890485,4
2018,109895041,5
2018,109890569,4
2018,109895053,5
2018,109890611,4
2018,109890643,4
2018,109890757,4
2018,109890973,5
2018,109891038,8
2018,109896225,5
2018,109891422,5
2018,109891424,5
2018,109891479,5
2018,109895780,5
2018,109895802,5
2018,109895804,5
2018,109891518,4
2018,109894166,4
2018,109891641,5
2018,109891660,5
2018,109891672,4
2018,109896025,4
2018,109891684,4
2018,109891750,5
2018,109896246,4
2018,109898698,5
2018,109891891,2
2018,109894153,4
2018,109898760,4
2018,109899002,5
2018,109907762,4
2018,109899104,6
2018,109899114,4
2018,109904724,4
2018,109900557,4
2018,109904865,4
2018,109900585,5
2018,109900583,5
2018,109902593,3
2018,109900891,4
2018,109905076,4
2018,109905087,5
2018,109905107,5
2018,109901005,5
2018,109905160,4
2018,109905165,4
2018,109905304,4
2018,109901260,5
2018,109922701,5
2018,109922700,5
2018,109905844,5
2018,109905883,4
2018,109905892,4
2018,109902128,4
2018,109902139,4
2018,109907195,4
2018,109907428,5
2018,109907285,4
2018,109907284,4
2018,109907289,4
2018,109902746,3
2018,109902790,4
2018,109906891,4
2018,109903397,4
2018,109907075,4
2018,109903414,4
2018,109903441,5
2018,109903464,5
2018,109903532,5
2018,109903609,4
2018,109907188,4
2018,109907196,4
2018,109907223,4
2018,109907301,5
2018,109907234,4
2018,109903608,4
2018,109907500,5
2018,109907767,5
2018,109903616,5
2018,109907414,5
2018,109907412,5
2018,109907432,5
2018,109907433,5
2018,109907532,4
2018,109907480,4
2018,109907482,4
2018,109903780,4
2018,109907535,4
2018,109907583,4
2018,109907602,4
2018,109904054,4
2018,109904078,5
2018,109922702,4
2018,109907768,4
2018,109904162,4
2018,109907801,5
2018,109904197,4
2018,109904221,4
2018,109907904,4
2018,109907926,4
2018,109907927,5
2018,109907929,5
2018,109925266,5
2018,109922716,4
2018,109922746,4
2018,109925322,4
2018,109922786,4
2018,109922838,4
2018,109925404,4
2018,109925413,4
2018,109922879,4
2018,109922885,4
2018,109923125,5
2018,109925798,5
2018,109924552,5
2018,109923161,5
2018,109925810,4
2018,109923179,5
2018,109925824,4
2018,109923204,4
2018,109923233,4
2018,109923232,4
2018,109923267,5
2018,109925939,4
2018,109923299,4
2018,109924555,4
2018,109924417,4
2018,109923322,4
2018,109923320,4
2018,109914981,5
2018,109926102,5
2018,109923478,4
2018,109923489,5
2018,109923504,4
2018,109926255,4
2018,109923607,4
2018,109923610,4
2018,109926383,4
2018,109923703,5
2018,109923763,5
2018,109923795,5
2018,109923791,5
2018,109923797,5
2018,109926567,4
2018,109926573,4
2018,109926571,4
2018,109923844,4
2018,109926588,4
2018,109923860,4
2018,109923879,4
2018,109923880,4
2018,109923884,4
2018,109923898,5
2018,109923899,4
2018,109923904,4
2018,109923923,4
2018,109926692,4
2018,109923954,4
2018,109923991,4
2018,109923997,5
2018,109926779,5
2018,109924055,4
2018,109926836,4
2018,109926851,4
2018,109924192,5
2018,109924420,5
2018,109924572,4
2018,109927291,4
2018,109924447,4
2018,109927366,4
2018,109927396,5
2018,109924550,5
2018,109906957,4
2018,109906980,4
2018,109907148,4
2018,109907167,8
2018,109907236,4
2018,109907401,5
2018,109903704,5
2018,109907614,4
2018,109907638,5
2018,109907737,4
2018,109907883,5
2018,109907885,5
2018,109922759,4
2018,109925233,4
2018,109922719,4
2018,109922731,4
2018,109925447,4
2018,109923807,5
2018,109926605,4
2018,109926628,4
2018,109931276,4
2018,109934797,5
2018,109931736,4
2018,109923978,4
2018,109926735,4
2018,109926814,5
2018,109924054,5
2018,109926816,5
2018,109927420,5
2018,109924252,4
2018,109915060,4
2018,109915061,5
2018,109927377,4
2018,109927517,4
2018,109929682,4
2018,109929868,4
2018,109928121,4
2018,109930213,5
2018,109930241,4
2018,109928185,5
2018,109930255,4
2018,109928439,5
2018,109930481,5
2018,109930511,4
2018,109930528,5
2018,109928516,5
2018,109930569,4
2018,109930593,4
2018,109928561,4
2018,109930599,4
2018,109928570,5
2018,109930606,5
2018,109930713,4
2018,109930795,4
2018,109924573,4
2018,109929672,4
2018,109929670,5
2018,109929678,4
2018,109929696,5
2018,109929728,4
2018,109927576,4
2018,109929772,4
2018,109927628,4
2018,109929821,4
2018,109927631,3
2018,109929835,4
2018,109927643,5
2018,109927642,5
2018,109929839,5
2018,109929838,5
2018,109929854,5
2018,109929860,4
2018,109929915,5
2018,109927741,4
2018,109927743,5
2018,109927742,5
2018,109927792,5
2018,109929983,5
2018,109930033,4
2018,109930092,4
2018,109930080,4
2018,109915100,5
2018,109930118,5
2018,109915102,4
2018,109928068,4
2018,109928096,4
2018,109928110,4
2018,109928107,4
2018,109928135,4
2018,109928148,4
2018,109928231,5
2018,109930300,4
2018,109930309,5
2018,109928312,5
2018,109928409,5
2018,109928449,5
2018,109930663,4
2018,109928646,5
2018,109928788,4
2018,109928836,5
2018,109930925,4
2018,109931264,4
2018,109929231,4
2018,109931378,4
2018,109929398,5
2018,109929399,5
2018,109931492,4
2018,109931380,4
2018,109931502,4
2018,109934974,4
2018,109935040,5
2018,109932066,4
2018,109935198,5
2018,109932158,5
2018,109932196,5
2018,109932379,5
2018,109935557,5
2018,109935556,5
2018,109932390,4
2018,109932389,4
2018,109932475,5
2018,109932533,4
2018,109935708,4
2018,109935739,4
2018,109935746,5
2018,109932592,5
2018,109935785,5
2018,109932768,4
2018,109932827,5
2018,109933024,4
2018,109936144,4
2018,109936159,4
2018,109936272,4
2018,109936334,4
2018,109933187,4
2018,109936501,4
2018,109936584,5
2018,109936568,4
2018,109933411,5
2018,109936610,5
2018,109933476,4
2018,109933541,5
2018,109933539,5
2018,109936750,5
2018,109936753,4
2018,109933615,5
2018,109933638,5
2018,109936800,5
2018,109933709,4
2018,109936947,5
2018,109936953,5
2018,109933837,5
2018,109933877,4
2018,109933880,4
2018,109933893,5
2018,109937028,5
2018,109933936,4
2018,109933952,5
2018,109934026,5
2018,109934076,4
2018,109934152,4
2018,109934151,4
2018,109937326,4
2018,109937321,4
2018,109934214,5
2018,109937398,3
2018,109937468,5
2018,109937524,5
2018,109937557,4
2018,109937573,4
2018,109937572,4
2018,109937750,5
2018,109937753,4
2018,109872214,4
2018,109881731,4
2018,109886812,5
2018,109882046,5
2018,109882454,4
2018,109884364,4
2018,109894732,4
2018,109894731,4
2018,109890405,4
2018,109890433,5
2018,109895002,4
2018,109890561,4
2018,109890597,5
2018,109930921,5
2018,109929181,4
2018,109931234,4
2018,109931233,4
2018,109931497,5
2018,109931434,4
2018,109929420,4
2018,109929421,4
2018,109929548,4
2018,109929561,4
2018,109935440,4
2018,109932384,5
2018,109934743,4
2018,109934937,4
2018,109934964,5
2018,109934982,4
2018,109935025,4
2018,109931984,5
2018,109935181,4
2018,109935246,5
2018,109935346,5
2018,109935360,5
2018,109932242,4
2018,109935371,5
2018,109932266,4
2018,109932411,4
2018,109932498,4
2018,109932505,4
2018,109935664,5
2018,109932537,4
2018,109935854,4
2018,109932769,4
2018,109935913,5
2018,109932784,6
2018,109936003,2
2018,109936025,5
2018,109936060,4
2018,109932931,6
2018,109932971,4
2018,109932984,4
2018,109933012,5
2018,109933048,1
2018,109933048,4
2018,109933134,4
2018,109933174,4
2018,109933173,4
2018,109933197,4
2018,109933204,5
2018,109933202,4
2018,109933278,4
2018,109936449,4
2018,109933294,4
2018,109936509,4
2018,109936508,4
2018,109936506,4
2018,109936510,4
2018,109936580,5
2018,109933427,5
2018,109936618,5
2018,109933462,5
2018,109936663,5
2018,109936680,5
2018,109933497,4
2018,131245219,5
2018,131245370,5
2018,131245369,5
2018,131255107,5
2018,131255108,5
2018,131245515,5
2018,127987603,4
2018,127981072,4
2018,127981071,4
2018,127995077,5
2018,127995078,5
2018,127980957,4
2018,127972889,1
2018,127987914,4
2018,127998695,5
2018,127995202,4
2018,127999013,4
2018,132452754,4
2018,132452755,4
2018,132473320,4
2018,131244217,4
2018,131245562,5
2018,131255460,5
2018,131245919,5
2018,131246040,5
2018,131246041,5
2018,132452782,5
2018,132452779,5
2018,132463416,5
2018,132468974,4
2018,127987380,4
2018,127987431,4
2018,127987910,4
2018,127980992,4
2018,127995053,4
2018,127991725,5
2018,127987913,4
2018,127980997,4
2018,127987912,4
2018,127987576,4
2018,127991456,4
2018,129953078,5
2018,129943256,4
2018,115125309,4
2018,115120833,5
2018,115131129,4
2018,115131254,5
2018,115126240,5
2018,115131312,5
2018,115132223,5
2018,115132220,5
2018,115132730,4
2018,115127204,4
2018,109928793,5
2018,109930846,5
2018,109930840,4
2018,109930833,5
2018,109928833,5
2018,109929403,5
2018,109929405,4
2018,109929441,4
2018,109931451,4
2018,109929637,5
2018,109934641,5
2018,109935021,5
2018,109935083,4
2018,109935694,5
2018,109932464,3
2018,109932482,4
2018,109935861,4
2018,109932833,5
2018,109936226,5
2018,109932904,5
2018,109933059,4
2018,109936231,4
2018,109936250,4
2018,109933091,8
2018,109936440,5
2018,109933325,4
2018,109933412,5
2018,109936559,5
2018,109936604,5
2018,109936666,5
2018,109936684,5
2018,109933528,5
2018,109933718,5
2018,109933731,5
2018,109936879,4
2018,109933774,4
2018,109936939,4
2018,109933820,4
2018,109937277,4
2018,109937327,4
2018,109937435,4
2018,109937497,4
2018,109937583,5
2018,109937680,4
2018,109937688,4
2018,115126014,5
2018,115126065,5
2018,115126145,4
2018,115126270,4
2018,109930321,4
2018,109930371,4
2018,109930374,4
2018,109928403,6
2018,109930612,5
2018,109930648,4
2018,109928654,4
2018,109928672,4
2018,109930769,4
2018,109928771,4
2018,109931424,5
2018,109931188,4
2018,109931192,4
2018,109929175,4
2018,109931426,4
2018,109929591,5
2018,109931595,4
2018,109934752,4
2018,109934911,4
2018,109935147,4
2018,109935261,5
2018,109935349,5
2018,109932233,4
2018,109935365,4
2018,109935642,5
2018,109935692,5
2018,109935862,2
2018,109937364,5
2018,109934274,5
2018,109934307,4
2018,109937586,5
2018,109937693,5
2018,115121031,5
2018,115126027,5
2018,115131138,4
2018,115126277,4
2018,115126289,4
2018,115126292,4
2018,115132711,4
2018,115127246,4
2018,115132979,5
2018,115132971,5
2018,115133068,4
2018,123167158,4
2018,109903771,4
2018,109890947,5
2018,109891063,4
2018,109893749,4
2018,109893869,4
2018,109903728,5
2018,109903729,4
2018,109903970,4
2018,109907474,5
2018,109903913,4
2018,109904157,6
2018,109907833,3
2018,109903572,4
2018,109903852,5
2018,109907569,5
2018,109903744,4
2018,109907189,5
2018,109903775,5
2018,109907467,5
2018,109903878,5
2018,109907609,4
2018,109903919,4
2018,109904274,4
2018,109922488,5
2018,109925916,5
2018,109926154,4
2018,109926153,4
2018,109926207,5
2018,109926211,4
2018,109926318,5
2018,109923588,5
2018,109926345,4
2018,109926355,4
2018,109926715,4
2018,109926544,4
2018,109926652,4
2018,109926677,4
2018,109923968,4
2018,109924083,4
2018,109930122,4
2018,109924309,4
2018,109927148,4
2018,109927666,4
2018,109929951,4
2018,109930182,5
2018,115125048,5
2018,115125286,4
2018,115125357,4
2018,115120794,4
2018,115121051,4
2018,115126202,4
2018,115127070,5
2018,109891703,5
2018,109891708,4
2018,109896210,4
2018,109895444,4
2018,109895687,4
2018,109896220,4
2018,109891757,4
2018,109891857,5
2018,109895747,4
2018,109895488,7
2018,109923099,5
2018,109891975,5
2018,109891974,5
2018,109896502,5
2018,109903569,5
2018,109907292,4
2018,109903931,5
2018,109907257,5
2018,109898328,4
2018,109907260,4
2018,109907426,5
2018,109903768,4
2018,109898439,4
2018,109893925,4
2018,109903799,5
2018,109903859,5
2018,109907557,5
2018,109903879,4
2018,109907570,4
2018,109903898,4
2018,109903916,4
2018,109904084,4
2018,109904110,4
2018,109907965,4
2018,109924041,5
2018,109922694,4
2018,109923094,5
2018,109923093,5
2018,109925776,5
2018,109925801,4
2018,109925802,4
2018,109923236,4
2018,109923235,4
2018,109926825,5
2018,109926097,5
2018,109926197,4
2018,109926198,4
2018,109926357,4
2018,109926370,5
2018,109926499,5
2018,109926407,4
2018,109926405,4
2018,109923781,5
2018,109923816,4
2018,109923824,5
2018,109923830,5
2018,109926568,5
2018,109926565,4
2018,109923831,5
2018,109923828,5
2018,109926569,5
2018,109926666,5
2018,109926732,4
2018,109926738,5
2018,109926743,4
2018,123172221,5
2018,115120600,5
2018,115120599,5
2018,115120601,5
2018,115126002,5
2018,115126161,5
2018,115131151,4
2018,115131230,4
2018,115127365,5
2018,109875352,4
2018,109927057,4
2018,109926831,4
2018,109924079,4
2018,109924078,4
2018,109924259,4
2018,109886434,4
2018,109881762,4
2018,109881778,4
2018,109886780,5
2018,109886958,5
2018,109882099,3
2018,109927122,4
2018,109887524,4
2018,109927317,4
2018,109927087,5
2018,109888378,5
2018,109927086,5
2018,109927619,4
2018,109927321,5
2018,109927316,4
2018,109924463,5
2018,109895033,5
2018,109895045,4
2018,109890750,5
2018,109924464,5
2018,109927318,5
2018,109927320,5
2018,109927368,4
2018,109924519,5
2018,109927467,5
2018,109915075,5
2018,109915076,4
2018,109927483,5
2018,109927482,4
2018,109929660,5
2018,109929711,4
2018,109927536,4
2018,109927626,4
2018,109927647,5
2018,109929847,4
2018,109927656,4
2018,109927658,5
2018,109929851,4
2018,109927663,4
2018,109930082,4
2018,109927974,4
2018,109929887,4
2018,109927746,4
2018,109929929,5
2018,109929926,5
2018,109929924,5
2018,109929947,4
2018,109929962,4
2018,109930256,5
2018,109928081,4
2018,109930201,5
2018,109930257,5
2018,109928228,4
2018,109930364,4
2018,109928397,5
2018,109930501,4
2018,109928567,5
2018,109928590,4
2018,109928636,4
2018,109930770,4
2018,109930865,4
2018,109928917,4
2018,115125264,4
2018,115120752,4
2018,115125265,4
2018,115125431,5
2018,115125827,4
2018,115125867,5
2018,115125879,4
2018,115125910,4
2018,115126011,4
2018,115126028,5
2018,115126038,4
2018,115126060,4
2018,115126075,4
2018,115126077,5
2018,115126115,4
2018,115132464,4
2018,115127090,4
2018,109926299,5
2018,109923591,4
2018,109926335,4
2018,109886435,5
2018,109925841,5
2018,109886527,4
2018,109886774,4
2018,109886949,5
2018,109888368,4
2018,109889750,4
2018,109884277,4
2018,109894834,4
2018,109894832,4
2018,109890419,4
2018,109894911,5
2018,109894943,4
2018,109895062,5
2018,109895061,5
2018,109923386,4
2018,109925840,5
2018,109923212,5
2018,109923218,4
2018,109925852,4
2018,109923224,4
2018,109923251,4
2018,109925932,5
2018,109925933,5
2018,109925934,5
2018,109925994,5
2018,109926089,5
2018,109914987,5
2018,109914986,4
2018,109926132,4
2018,109926263,4
2018,109926519,4
2018,109923813,4
2018,109926591,4
2018,109923946,4
2018,109923945,4
2018,109923955,5
2018,109923993,4
2018,109926751,4
2018,109926756,5
2018,109926777,4
2018,109924034,5
2018,109924056,5
2018,109926835,4
2018,109924232,4
2018,109926894,4
2018,109926896,5
2018,109926920,4
2018,109927522,4
2018,109927541,4
2018,109927215,4
2018,109924437,4
2018,109924436,4
2018,109927281,5
2018,109927295,4
2018,109927381,5
2018,109927382,5
2018,109927507,4
2018,109929725,4
2018,109929748,5
2018,109927922,5
2018,109928101,4
2018,109928235,5
2018,109928967,5
2018,109928970,5
2018,109930997,5
2018,109934858,4
2018,109931867,4
2018,109931566,4
2018,109931583,4
2018,109931921,5
2018,109934967,4
2018,109935056,4
2018,109932007,4
2018,109932026,5
2018,109932114,5
2018,109935397,4
2018,109935659,4
2018,109932348,4
2018,109935516,5
2018,109935676,4
2018,109932593,4
2018,109935773,4
2018,109935856,5
2018,109932801,4
2018,109936137,5
2018,109936179,4
2018,109936229,4
2018,109936609,5
2018,109933430,5
2018,109936689,5
2018,109933523,5
2018,109933552,4
2018,109936760,4
2018,109936758,4
2018,109936841,4
2018,109936868,5
2018,109936931,5
2018,109937061,4
2018,109933933,4
2018,109937140,4
2018,109934165,5
2018,109934160,5
2018,109937407,5
2018,109934245,5
2018,109934377,4
2018,109934376,4
2018,109934424,4
2018,109937767,4
2018,109937765,4
2018,109898394,5
2018,109898044,5
2018,109881789,4
2018,109901895,5
2018,109872896,4
2018,109898491,4
2018,109893959,4
2018,109899060,4
2018,109886537,4
2018,109886542,4
2018,109886620,5
2018,109881879,4
2018,109881974,4
2018,109881971,4
2018,109886905,4
2018,109886908,4
2018,109886928,5
2018,109894363,4
2018,109899163,4
2018,109905086,4
2018,109887333,4
2018,109896491,5
2018,109883112,4
2018,109900219,5
2018,109899473,5
2018,109888309,5
2018,109889821,4
2018,109899514,5
2018,109890080,5
2018,109890461,4
2018,109890465,4
2018,109895005,4
2018,109900303,4
2018,109894897,4
2018,109890689,5
2018,109899634,5
2018,109891425,4
2018,109891486,4
2018,109895928,4
2018,109896114,4
2018,109900387,4
2018,109900407,5
2018,109900406,5
2018,109904681,5
2018,109900433,5
2018,109904725,4
2018,109900681,4
2018,109904884,5
2018,109904893,5
2018,109900706,4
2018,109900704,5
2018,109900814,5
2018,109900817,4
2018,109900816,4
2018,109904987,4
2018,109905095,5
2018,109901016,4
2018,109905167,5
2018,109905209,4
2018,109901172,4
2018,109901181,4
2018,109902223,5
2018,109902220,5
2018,109902216,5
2018,109906086,4
2018,109902290,4
2018,109906392,5
2018,109902486,1
2018,109902427,5
2018,109906366,4
2018,109906400,4
2018,109906397,4
2018,109876542,4
2018,109876548,4
2018,109881726,4
2018,109886472,4
2018,109886515,4
2018,109886763,5
2018,109886844,4
2018,109886883,4
2018,109886882,1
2018,109882051,5
2018,109886919,5
2018,109886951,4
2018,109883107,5
2018,109888389,4
2018,109883146,4
2018,109890427,4
2018,109895118,5
2018,109890571,5
2018,109890603,4
2018,109890342,5
2018,109886577,4
2018,109881714,4
2018,109924966,5
2018,109886413,5
2018,109882328,4
2018,109925947,5
2018,109883108,5
2018,109888365,4
2018,109890205,4
2018,109922730,4
2018,109923288,5
2018,109926103,4
2018,109923408,4
2018,109926279,5
2018,109926278,5
2018,109926302,4
2018,109926444,5
2018,109926470,4
2018,109926469,4
2018,109926586,5
2018,109926533,4
2018,109926542,5
2018,109926760,4
2018,109924039,4
2018,109924121,4
2018,109924119,4
2018,109924177,4
2018,109927217,4
2018,109927020,4
2018,109927275,4
2018,109927241,5
2018,109927345,4
2018,109924538,4
2018,109924539,4
2018,109927401,5
2018,109928099,5
2018,109928133,4
2018,109928134,4
2018,109930226,4
2018,109871932,5
2018,109898364,5
2018,109886427,4
2018,109881865,4
2018,109886935,5
2018,109884623,4
2018,109894647,4
2018,109890795,4
2018,109890779,5
2018,109890935,4
2018,109895311,5
2018,109890979,5
2018,109890991,5
2018,109925152,4
2018,109922884,4
2018,109925646,5
2018,109925645,5
2018,109925773,4
2018,109923168,4
2018,109925968,4
2018,109923318,4
2018,109926178,5
2018,109914991,5
2018,109926202,5
2018,109923488,4
2018,109926273,4
2018,109926759,4
2018,109926984,5
2018,109927109,4
2018,109924429,4
2018,109927262,4
2018,109927273,4
2018,109927299,4
2018,109927341,4
2018,109927440,5
2018,109928105,4
2018,109927601,3
2018,109927795,5
2018,109927802,5
2018,109928015,5
2018,109928072,4
2018,109930227,4
2018,109915116,4
2018,115125298,4
2018,115121007,4
2018,115126054,4
2018,115131127,5
2018,115131196,4
2018,115126266,5
2018,115127074,5
2018,115132990,5
2018,115133024,4
2018,115133040,4
2018,109902752,4
2018,109902773,5
2018,109902788,4
2018,109906580,4
2018,109902852,4
2018,109906675,4
2018,109903056,4
2018,109902942,4
2018,109906771,5
2018,109906919,4
2018,109906995,5
2018,109906958,4
2018,109903349,5
2018,109907017,5
2018,109907042,4
2018,109903392,5
2018,109907061,5
2018,109907059,5
2018,109907092,4
2018,109907128,4
2018,109903899,4
2018,109907653,5
2018,109907679,5
2018,109907928,5
2018,109907933,5
2018,109904324,4
2018,109922623,4
2018,109922445,5
2018,109925197,5
2018,109926547,5
2018,109925253,4
2018,109923221,5
2018,109926205,4
2018,109926404,4
2018,109926646,4
2018,109926669,5
2018,109926678,4
2018,109926842,5
2018,109927035,5
2018,109928048,4
2018,109924596,4
2018,109927786,4
2018,109927785,4
2018,109928016,4
2018,109928041,5
2018,109930211,6
2018,109891015,4
2018,109891231,4
2018,109891051,4
2018,109891152,4
2018,109891230,4
2018,109891426,5
2018,109895706,4
2018,109895692,3
2018,109891445,4
2018,109891508,5
2018,109895796,5
2018,109895834,4
2018,109895882,5
2018,109896258,5
2018,109896264,4
2018,109891960,2
2018,109891960,8
2018,109922710,5
2018,109922709,4
2018,109902003,4
2018,109898038,5
2018,109901832,5
2018,109902726,4
2018,109893742,4
2018,109902536,4
2018,109906411,4
2018,109893567,4
2018,109893592,4
2018,109893793,5
2018,109898412,5
2018,109898434,4
2018,109893924,5
2018,109898230,4
2018,109898477,5
2018,109893951,4
2018,109900638,4
2018,109900161,5
2018,109900158,5
2018,109900157,5
2018,109900349,4
2018,109900486,5
2018,109925320,4
2018,109902598,4
2018,109904871,5
2018,109904869,4
2018,109900822,5
2018,109904996,4
2018,109900927,4
2018,109906520,4
2018,109903314,4
2018,109903533,4
2018,109903539,5
2018,109903359,4
2018,109903386,4
2018,109903387,3
2018,109903478,5
2018,109904342,4
2018,109925319,4
2018,109927859,5
2018,109915054,4
2018,109923127,4
2018,109925760,4
2018,109926136,4
2018,109926175,5
2018,109923480,4
2018,109926295,5
2018,109926294,3
2018,109926372,4
2018,109926388,5
2018,109923778,5
2018,109923780,5
2018,109926511,5
2018,109923779,5
2018,109926543,4
2018,109923941,5
2018,109923942,5
2018,109926747,4
2018,109924006,4
2018,109926746,4
2018,109924005,4
2018,109926903,5
2018,109926926,5
2018,109928122,4
2018,109928215,4
2018,109927274,5
2018,109927439,4
2018,109924592,4
2018,109927740,5
2018,109930308,4
2018,109928387,4
2018,109928415,4
2018,109930516,4
2018,109935657,4
2018,109935656,4
2018,109935890,5
2018,109935893,4
2018,109932783,5
2018,109936100,5
2018,109932982,4
2018,109933051,5
2018,109933399,4
2018,109933499,5
2018,109936691,4
2018,109936695,4
2018,109933516,4
2018,109933572,5
2018,109936798,5
2018,109936874,4
2018,109936946,5
2018,109937261,4
2018,109937402,5
2018,109937436,4
2018,109937538,4
2018,109937595,4
2018,109881770,4
2018,109881784,5
2018,109875355,5
2018,109886635,4
2018,109881881,5
2018,109882104,4
2018,109886796,6
2018,109886836,5
2018,109886879,5
2018,109886880,4
2018,109882068,5
2018,109884266,5
2018,109889806,4
2018,109889804,4
2018,109894889,2
2018,109894889,6
2018,109894909,4
2018,109890456,4
2018,109890493,4
2018,109890533,4
2018,109895025,4
2018,109890589,4
2018,109890590,4
2018,109890632,4
2018,115132809,5
2018,115132952,2
2018,115127369,5
2018,115127370,5
2018,115127367,5
2018,109893926,5
2018,109901962,5
2018,109902186,5
2018,109902309,4
2018,109906289,4
2018,109898523,5
2018,109886754,3
2018,109882039,5
2018,109891225,4
2018,109930050,4
2018,109928045,4
2018,109890984,4
2018,109895813,5
2018,109899531,5
2018,109900626,4
2018,109900459,5
2018,109904712,5
2018,109902707,4
2018,109902753,5
2018,109904855,4
2018,109904856,4
2018,109904864,5
2018,109904882,5
2018,109904880,5
2018,109900733,5
2018,109904928,4
2018,109905074,5
2018,109901163,4
2018,109906940,5
