"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2018,105161887,100233415,4,,
2018,105161888,100233415,7,,
2018,105161925,100231590,7,,
2018,105162034,100233583,3,,
2018,105162043,100233590,6,,
2018,105158528,100233607,8,,
2018,105156909,100226549,7,,
2018,105160226,100229941,5,,
2018,105160224,100229941,1,,
2018,105156936,100226592,7,,
2018,105160257,100226592,5,,
2018,105156941,100226597,4,,
2018,105160351,100230044,7,,
2018,105156989,100226660,4,,
2018,105157012,100226685,7,,
2018,105160352,100226709,6,,
2018,105157043,100226723,1,,
2018,105160371,100230068,6,,
2018,105160387,100226745,1,,
2018,105160409,100226766,5,,
2018,105148913,100226766,6,,
2018,105157098,100226766,7,,
2018,105160486,100230179,6,,
2018,105160487,100230179,7,,
2018,105157146,100230179,5,,
2018,105157400,100230424,6,,
2018,105160515,100226875,7,,
2018,105160519,100230199,7,,
2018,105160631,100226990,7,,
2018,105160687,100227043,6,,
2018,105160686,100227043,1,,
2018,105157430,100227137,7,,
2018,105160834,100230545,6,,
2018,105161002,100227404,6,,
2018,105161022,100227425,6,,
2018,105161032,100227435,7,,
2018,105161035,100230719,4,,
2018,105157696,100230753,6,,
2018,105161316,100232766,7,,
2018,105157767,100227608,6,,
2018,105157748,100227581,4,,
2018,105157782,100230855,6,,
2018,105161330,100232797,4,,
2018,105161331,100232798,7,,
2018,105161334,100232801,4,,
2018,105161357,100232824,6,,
2018,105161362,100232830,4,,
2018,105161370,100232840,4,,
2018,105161383,100231048,5,,
2018,105161382,100231048,7,,
2018,105161386,100232860,6,,
2018,105158069,100232975,6,,
2018,105161454,100232927,6,,
2018,105158037,100232944,6,,
2018,105158085,100231202,4,,
2018,105161527,100218053,4,,
2018,105158176,100231284,7,,
2018,105161588,100231285,4,,
2018,105158182,100231292,4,,
2018,105161601,100233097,6,,
2018,105158215,100231330,4,,
2018,105158216,100231330,6,,
2018,105158225,100233150,7,,
2018,105158252,100231363,6,,
2018,105161706,100233210,7,,
2018,105161732,100233238,7,,
2018,105161731,100233238,5,,
2018,105158289,100231421,6,,
2018,105161880,100233409,7,,
2018,105161834,100233347,6,,
2018,105161920,100233451,7,,
2018,105161948,100233486,6,,
2018,105161959,100231618,1,,
2018,105158475,100233503,7,,
2018,105158490,100233522,4,,
2018,105161985,100233529,7,,
2018,105158493,100231635,7,,
2018,105158505,100233564,6,,
2018,105162023,100233573,4,,
2018,105162025,100233574,6,,
2018,105158515,100233584,6,,
2018,105162047,100233593,4,,
2018,105162053,100231668,4,,
2018,105162058,100231676,6,,
2018,105158566,100233651,7,,
2018,105160385,100226742,7,,
2018,105157077,100230094,4,,
2018,105164800,100234990,4,,
2018,105163450,100235027,4,,
2018,105160451,100226817,4,,
2018,105160459,100226822,6,,
2018,105157147,100226849,7,,
2018,105157150,100226849,5,,
2018,105160506,100226867,7,,
2018,105157173,100226898,7,,
2018,105160552,100226912,4,,
2018,105157272,100226988,4,,
2018,105160604,100226965,7,,
2018,105160625,100226983,7,,
2018,105157403,100227105,6,,
2018,105157321,100230356,6,,
2018,105160787,100227172,6,,
2018,105160799,100230497,6,,
2018,105160811,100227194,4,,
2018,105160815,100227198,5,,1
2018,105160816,100227198,7,1,
2018,105160822,100230528,7,,
2018,105157512,100227231,7,,
2018,105157510,100227231,5,,
2018,105157525,100227238,6,,
2018,105157536,100230571,5,,
2018,105157537,100230571,7,,
2018,105160942,100227338,4,,
2018,105160961,100227367,5,,
2018,105157608,100227367,7,,
2018,105161299,100232744,1,,
2018,105157668,100227465,6,,
2018,105157815,100232681,4,,
2018,105161127,100227532,6,,
2018,105161252,100232693,7,,
2018,105161305,100230945,1,,
2018,105157874,100230954,6,,
2018,105148983,100232894,7,,
2018,105157995,100232899,7,,
2018,105158002,100232911,7,1,
2018,105161439,100232911,5,,1
2018,105161479,100232960,4,,
2018,105161453,100232925,7,,
2018,105161460,100232933,6,,
2018,105158092,100232997,7,,
2018,105158103,100233009,7,,
2018,105158181,100231288,4,,
2018,105158179,100231288,7,,
2018,105161600,100233096,7,,
2018,105161628,100233130,4,,
2018,105161647,100233147,6,,
2018,105158230,100233155,7,,
2018,105161665,100233173,3,,
2018,105158263,100233203,6,,
2018,105163459,100238032,6,,
2018,105161772,100233284,7,,
2018,105158386,100233371,6,,
2018,105161797,100231460,7,,
2018,105158436,100231574,7,,
2018,105158472,100231616,1,,
2018,105161983,100233527,1,,
2018,105162038,100233586,6,,
2018,105162071,100231695,6,,
2018,105158550,100233626,7,1,
2018,105158549,100233626,5,,1
2018,105158553,100231702,7,,
2018,105158554,100231704,7,,
2018,105158559,100233638,4,,
2018,105149028,100233642,7,,
2018,105158573,100231728,4,,
2018,105158579,100233670,4,,
2018,105158578,100233670,7,,
2018,105163609,100231760,7,,
2018,105162124,100231767,6,,
2018,105162136,100231780,7,,
2018,105163662,100233755,7,,
2018,105163678,100233770,7,,
2018,121565607,118618374,7,,
2018,122489325,119708809,4,,
2018,122500903,119715932,6,,
2018,122489484,119716129,7,,
2018,122496317,119716144,5,,
2018,122496318,119716144,7,,
2018,122495196,119715017,7,,
2018,122499918,119715117,5,,
2018,122499919,119715117,7,,
2018,122500661,119715675,7,,
2018,122495894,119715737,7,,
2018,122489235,119708713,5,,
2018,122489236,119708713,7,,
2018,122495968,119715801,7,,
2018,122500840,119715877,7,,
2018,122496053,119715881,6,,
2018,122496056,119715884,7,,
2018,122489362,119715884,6,,
2018,122496138,119715965,6,,
2018,122496181,119716008,7,,
2018,122496179,119716008,5,,
2018,122496189,119716016,7,,
2018,122501076,119716100,7,,
2018,122489475,119716107,7,,
2018,122489474,119716107,5,,
2018,122496300,119705167,7,,
2018,122489518,119705226,7,,
2018,122501189,119705267,6,,
2018,122501193,119716212,7,,
2018,122496386,119705280,6,,
2018,122496443,119716284,6,,
2018,122501351,119705435,6,,
2018,122496036,119708836,5,,
2018,122496039,119708836,7,,
2018,121550003,118616536,3,,
2018,121550635,118617207,7,,
2018,122495837,119715683,6,,
2018,122489340,119708826,7,,
2018,122489339,119708826,6,,
2018,122496114,119704958,4,,
2018,122489407,119704963,6,,
2018,122501033,119716056,7,,
2018,122496223,119716056,5,,
2018,122496285,119708948,6,,
2018,122489540,119716202,7,,
2018,122501191,119709006,6,,
2018,122489551,119716218,6,,
2018,122500618,119715633,5,,
2018,122495786,119715633,7,,
2018,122500726,119715732,6,,
2018,122495908,119708695,6,,
2018,122495935,119715773,6,,
2018,122489255,119715778,6,,
2018,122495947,119715784,4,,
2018,122489286,119708773,6,,
2018,122500899,119704940,6,,
2018,122496117,119708883,7,,
2018,122496156,119715986,7,,
2018,122501010,119705060,6,,
2018,122496292,119705157,6,,
2018,122496307,119716137,7,,
2018,122496304,119716137,5,,
2018,122489503,119716159,5,,
2018,122496337,119716159,7,,
2018,122496429,119716268,6,,
2018,121564603,118616178,6,,
2018,121559821,118626255,4,,
2018,121549933,118616483,3,,
2018,121560517,118622124,7,,
2018,121564731,118621396,4,,
2018,121559715,118616207,7,,
2018,121559904,118616517,4,,
2018,123410917,120785497,6,,
2018,123410923,120777170,6,,
2018,123390650,120777196,6,,
2018,123390823,120785763,7,,
2018,123408741,120785535,6,,
2018,113229416,109216307,3,,
2018,113224447,109216307,7,,
2018,113123886,109108094,6,,
2018,111179469,106925849,7,,
2018,111179793,106928918,6,,
2018,111179911,106936339,7,,
2018,111176803,106929068,6,,
2018,111176804,106929072,4,,
2018,111179954,106929072,8,,
2018,111180010,106929122,4,,
2018,111180035,106929141,6,,
2018,111180051,106933343,7,,
2018,111176878,106929157,4,,
2018,111176899,106929179,4,,
2018,111173292,106929182,5,,1
2018,111176903,106929182,7,1,
2018,111180090,106936526,7,,
2018,111173293,106936526,5,,
2018,111176952,106929235,6,,
2018,111180151,106929235,7,,
2018,111180149,106929235,5,,
2018,111180255,106933498,4,,
2018,111177049,106933498,7,,
2018,111177067,106929351,6,,
2018,111177080,106929370,7,,
2018,111180285,106936743,7,,
2018,115423543,111709872,6,,
2018,115417521,111718291,7,,
2018,115426893,111710099,7,,
2018,115417629,111721476,7,,
2018,115423722,111721476,5,,
2018,115423730,111718369,6,,
2018,115417934,111710454,7,,
2018,115429326,111722058,5,,1
2018,115429327,111722058,7,1,
2018,115429398,111722140,3,,
2018,115429396,111726356,6,,
2018,115429422,111722171,7,,
2018,115427695,111719174,7,,
2018,115429433,111719178,7,,
2018,115429682,111719455,7,,
2018,115427923,111719455,5,,
2018,115434289,111722534,7,,
2018,115429787,111726929,7,1,
2018,115429786,111726929,5,,1
2018,115434343,111726986,6,,
2018,115434473,111722700,7,,
2018,111176740,106929005,4,,
2018,111173144,106936254,7,,
2018,111179506,106928647,7,1,
2018,111176410,106928647,5,,1
2018,111172947,106925980,7,,
2018,111176522,106928766,6,,
2018,111173111,106928926,7,,
2018,111176689,106933144,4,,
2018,111179810,106933144,7,,
2018,111176696,106928952,5,,
2018,111176697,106928952,7,,
2018,111176712,106928980,3,,
2018,111176718,106936260,3,,
2018,111179873,106929001,7,,
2018,111173204,106929036,7,,
2018,111173219,106929065,7,,
2018,111176798,106929065,5,,
2018,111173264,106936457,7,,
2018,111173269,106929145,6,,
2018,111176871,106929150,1,,
2018,111180066,106933352,7,,
2018,111180082,106936517,5,,
2018,111173291,106936517,7,,
2018,111177051,106936710,7,,
2018,111180262,106936723,5,,
2018,111180263,106936723,7,,
2018,113219244,109206112,7,,
2018,113224324,109206175,7,,
2018,111402432,107191074,7,,
2018,111405234,107186589,7,,
2018,111402439,107181529,7,,
2018,111405244,107191087,7,,
2018,111405253,107186605,7,,
2018,111397947,107186608,7,,
2018,111405256,107186610,7,,
2018,111179781,106928904,7,,
2018,111176666,106928916,7,,
2018,111173129,106928958,6,,
2018,111179836,106928972,6,,
2018,111173141,106936253,4,,
2018,111176721,106928989,7,,
2018,111173164,106929003,4,,
2018,111173190,106929027,4,,
2018,111176854,106929136,7,,
2018,111176860,106929139,7,,
2018,111176867,106933336,7,,
2018,111173271,106933336,5,,
2018,111176884,106929162,7,,
2018,111176910,106929194,4,,
2018,111180136,106929222,7,,
2018,111180254,106936708,7,,
2018,111177054,106936715,7,,
2018,111177065,106929347,6,,
2018,111180284,106933516,4,,
2018,111173401,106933516,7,,
2018,113229420,109216308,7,,
2018,111173223,106929070,6,,
2018,111173262,106933325,7,,
2018,111180038,106936465,7,,
2018,111176870,106936472,7,,
2018,111176883,106929161,7,,
2018,111173287,106933354,7,,
2018,111173323,106929230,7,,
2018,111177061,106929345,2,,
2018,111177070,106929349,4,,
2018,115417626,111710098,7,,
2018,115426900,111710110,7,,
2018,115423733,111721483,7,,
2018,115417706,111710188,7,,
2018,115417770,111710268,7,,
2018,115417932,111721645,7,1,
2018,111405238,107181527,7,,
2018,111405247,107191092,7,,
2018,111405246,107191092,4,,
2018,113134439,109108311,6,,
2018,113134479,109108364,4,,
2018,115426896,111710104,5,,
2018,115417632,111710104,7,,
2018,115423745,111710145,7,,
2018,115417937,111710458,7,1,
2018,115429358,111719112,5,,
2018,115429360,111719112,7,,
2018,115429432,111726398,7,1,
2018,115419027,111726617,7,,
2018,115429789,111726932,4,,
2018,115417630,111710102,1,,
2018,115417644,111710109,7,,
2018,115419110,111726723,7,,
2018,115419170,111726784,6,,
2018,115428034,111722529,5,,1
2018,115429771,111722529,7,1,
2018,115434305,111726930,6,,
2018,115434303,111726930,1,,
2018,115434380,111722625,7,,
2018,113129046,109107907,7,,
2018,111402448,107181543,7,,
2018,111402449,107191100,6,,
2018,109292506,104765084,7,,
2018,109292520,104760106,4,,
2018,109292527,104760109,7,,
2018,109293345,104765864,4,,
2018,109293586,104760859,7,,
2018,109293583,104760859,5,,
2018,109293591,104766127,7,,
2018,109293605,104766147,7,,
2018,109287834,104766157,7,,
2018,109293636,104766177,6,,
2018,109293667,104766202,7,1,
2018,109287854,104766202,5,,1
2018,109293781,104760957,7,,
2018,109293836,104766382,7,,
2018,109293845,104766391,6,,
2018,109293954,104766499,4,,
2018,109288001,104761052,4,,
2018,109288010,104766517,7,1,
2018,109288009,104766517,5,,1
2018,109293975,104771068,6,,
2018,109288051,104771113,6,,
2018,109294037,104766589,5,,1
2018,109288055,104766589,7,1,
2018,109291386,104763925,6,,
2018,109286556,104763940,6,,
2018,109291426,104763969,7,,
2018,109291633,104764175,4,,
2018,109291638,104764182,5,,
2018,109291640,104764182,7,,
2018,109286671,104759619,4,,
2018,109291668,104764206,6,,
2018,109286689,104764212,5,,
2018,109291672,104764212,7,,
2018,109286707,104764247,1,,
2018,109291734,104764277,1,,
2018,109292108,104759824,4,,
2018,109292125,104764663,6,,
2018,109286870,104764673,6,,
2018,109286896,104759884,6,,
2018,109292206,104764744,7,,
2018,109286909,104759900,6,,
2018,109292228,104764779,7,,
2018,109286935,104764797,4,,
2018,109292319,104764866,7,1,
2018,109286983,104764866,5,,1
2018,109292337,104764897,7,,
2018,109286995,104759997,5,,
2018,109286996,104759997,7,,
2018,109287010,104760010,6,,
2018,109292371,104760010,5,,
2018,109292394,104764970,4,,
2018,109287049,104760054,7,,
2018,109292462,104765053,7,,
2018,109292486,104760083,5,,
2018,109292489,104760083,7,,
2018,109292512,104760099,6,,
2018,109292566,104760152,7,,
2018,109293403,104765933,5,,
2018,109287720,104765933,7,,
2018,109287730,104765957,7,,
2018,109293425,104765957,5,,
2018,109293559,104760843,7,,
2018,109287819,104760862,4,,
2018,109293643,104766182,7,,
2018,109293680,104766214,3,,
2018,109293694,104766230,6,,
2018,109293719,104766259,6,,
2018,109293759,104766300,1,,
2018,109287917,104760962,7,,
2018,109293976,104766532,4,,
2018,109293983,104766536,7,,
2018,109293992,104766540,7,,
2018,109293989,104766540,4,,
2018,109288028,104771091,6,,
2018,109294038,104766586,3,,
2018,109294046,104771124,7,,
2018,109294062,104766614,7,,
2018,109288073,104766628,3,,
2018,109292076,104764609,7,,
2018,109292231,104764784,4,,
2018,109292263,104764818,7,,
2018,109292315,104759964,6,,
2018,109286991,104764889,6,,
2018,109287037,104764999,6,,
2018,109292429,104765017,7,,
2018,109292491,104765072,7,,
2018,109292500,104765080,4,,
2018,109287074,104765080,7,,
2018,109292513,104760100,4,,
2018,109287115,104765141,4,,
2018,109287670,104765835,7,,
2018,109293410,104765939,7,,
2018,109293420,104765948,7,,
2018,109293418,104765948,5,,
2018,109293430,104765962,4,,
2018,109293573,104766114,7,,
2018,109293587,104766123,7,,
2018,109293630,104766172,7,,
2018,109287860,104766216,7,,
2018,109293706,104766245,7,,
2018,109293758,104760935,4,,
2018,109287902,104766312,7,,
2018,109287901,104766312,5,,
2018,109293797,104766349,7,,
2018,109293838,104766384,7,,
2018,109293843,104766389,7,,
2018,109287996,104761048,7,2,
2018,109293963,104766511,7,,
2018,109288012,104761065,5,,
2018,109288013,104761065,7,,
2018,109293979,104766533,7,1,
2018,109293978,104766533,5,,1
2018,109288023,104771081,4,,
2018,109288027,104766549,7,,
2018,109288053,104771115,7,,
2018,109294048,104766599,6,,
2018,109294055,104766606,1,,
2018,109288068,104771135,4,,
2018,109291444,104763988,5,,
2018,109291479,104764011,5,,1
2018,109291480,104764011,7,1,
2018,109291491,104764020,7,,
2018,109291582,104764132,4,,
2018,109291601,104764151,4,,
2018,113224251,109211120,5,,
2018,109291621,104764165,7,,
2018,109286664,104764189,7,1,
2018,109291648,104764189,5,,1
2018,113224254,109211120,7,,
2018,109291702,104764244,4,,
2018,109291718,104764259,7,,
2018,109291742,104764286,7,,
2018,109291762,104764302,6,,
2018,109292345,104759994,7,,
2018,113219316,109216174,7,,
2018,109292404,104760035,6,,
2018,109292410,104764995,6,,
2018,109292528,104760110,7,,
2018,109292538,104765115,7,,
2018,109287101,104760129,5,,
2018,109292543,104760129,7,,
2018,109292565,104760151,6,,
2018,113224453,109206275,4,,
2018,107617946,102942884,4,,
2018,107617948,102939257,7,,
2018,107620941,102942896,7,,
2018,107617963,102939266,1,,
2018,107617978,102942910,7,1,
2018,107617976,102942910,5,,1
2018,107617989,102939289,6,,
2018,107617997,102942924,6,,
2018,107618002,102939308,7,,
2018,107618008,102942928,6,,
2018,107620993,102942935,5,,
2018,107618016,102942935,7,,
2018,107621003,102935212,7,,
2018,107621015,102935226,7,,
2018,107613006,102939362,7,1,
2018,107613169,102935659,7,,
2018,107613176,102935680,4,,
2018,107621416,102935680,7,,
2018,107621421,102943217,7,,
2018,107621426,102939713,7,,
2018,109287678,104765842,4,,
2018,109293340,104765866,7,,
2018,109287694,104765877,7,,
2018,109287696,104765882,7,1,
2018,109293360,104765882,5,,1
2018,109293370,104765896,6,,
2018,109293393,104760765,7,,
2018,109293415,104760769,7,,
2018,109293427,104765956,7,,
2018,109293562,104760845,6,,
2018,109287815,104766119,7,,
2018,109293599,104766139,5,,1
2018,109287824,104766139,7,1,
2018,109287829,104766148,4,,
2018,109293644,104766184,6,,
2018,109293690,104760903,5,,
2018,109287865,104760903,6,,
2018,109293775,104766322,6,,
2018,109293789,104766342,5,,
2018,109293791,104766342,7,,
2018,109288007,104766516,5,,1
2018,109293967,104766516,7,1,
2018,109293986,104766537,5,,1
2018,109293988,104766537,7,1,
2018,109294004,104766550,7,,
2018,109294030,104766580,4,,
2018,109288050,104766580,7,,
2018,109294045,104766596,6,,
2018,109294050,104766602,7,,
2018,109294049,104766602,5,,
2018,109294061,104766615,4,,
2018,109294074,104766627,5,,1
2018,109294075,104766627,7,1,
2018,109294096,104771158,7,1,
2018,115417646,111710116,7,,
2018,115417657,111710130,1,,
2018,115426917,111718380,7,,
2018,115426981,111710260,4,,
2018,115426892,111710097,7,,
2018,115426901,111721481,5,,1
2018,115426904,111721481,7,1,
2018,115423789,111721549,7,,
2018,115417935,111710456,7,1,
2018,115427103,111710456,5,,1
2018,115429819,111722601,5,,1
2018,115428088,111722601,7,1,
2018,115434590,111722814,7,,
2018,115434589,111722814,5,,
2018,115428243,111722837,6,,
2018,121559702,118621230,4,,
2018,111179512,106932912,1,,
2018,111172987,106926033,7,,
2018,111173109,106933133,7,,
2018,111173149,106928991,7,,
2018,111173166,106933202,7,,
2018,111173165,106933202,4,,
2018,111173222,106929067,4,,
2018,111179961,106933278,4,,
2018,111173251,106936429,7,,
2018,111180018,106933320,4,,
2018,111176855,106933320,7,,
2018,111176862,106936460,6,,
2018,111180044,106936471,6,,
2018,111180043,106936471,1,,
2018,111180047,106933341,1,,
2018,111180067,106929167,7,,
2018,111180077,106933364,7,,
2018,111173391,106933500,7,,
2018,111177069,106929350,4,,
2018,111180319,106933543,7,,
2018,113130736,109102916,7,,
2018,113129043,109102916,5,,
2018,113219303,109206182,4,,
2018,113229243,109206115,7,,
2018,115417638,111718364,5,,
2018,115423724,111718364,7,,
2018,115417938,111710459,4,,
2018,115427663,111719141,7,,
2018,115429457,111726447,7,,
2018,115418892,111726447,5,,
2018,115418901,111722217,7,,
2018,115419171,111726785,7,,
2018,115434296,111722545,7,1,
2018,115428242,111719829,6,,
2018,115418819,111722157,7,,
2018,115418840,111726389,7,,
2018,115429463,111719223,6,,
2018,115429530,111726541,7,,
2018,115427882,111726724,7,,
2018,115428037,111722541,4,,
2018,115428046,111726918,4,,
2018,113134207,109108081,1,,
2018,113134226,109108099,7,,
2018,113134424,109108295,4,,
2018,111172904,106925889,7,,
2018,111172980,106933005,7,,
2018,111176599,106928848,7,,
2018,111179717,106928848,5,,
2018,111176681,106928933,7,,
2018,111173135,106928968,7,,
2018,111176707,106928973,7,,
2018,111176716,106933179,6,,
2018,111176805,106933274,6,,
2018,111179972,106929082,7,,
2018,111180028,106936450,7,,
2018,111173277,106933342,7,1,
2018,111180055,106933345,6,,
2018,111176900,106936513,4,,
2018,111176906,106929188,3,,
2018,111173396,106929369,1,,
2018,113131020,109108314,5,,
2018,111397931,107191081,4,,
2018,111397938,107191090,7,,
2018,113134231,109103115,7,,
2018,113123888,109103115,4,,
2018,113134230,109103115,5,,
2018,113124064,109108269,3,,
2018,113134394,109108269,7,,
2018,113134438,109111556,6,,
2018,115423719,111710093,7,,
2018,115423729,111710112,1,,
2018,115417709,111710192,7,,
2018,115427054,111710381,7,,
2018,115427053,111710381,6,,
2018,115427121,111718605,7,,
2018,115429426,111726390,3,,
2018,115418926,111726494,7,,
2018,115429681,111726789,6,,
2018,115429775,111722539,6,,
2018,115428047,111726921,7,1,
2018,115434313,111726937,6,,
2018,115434310,111726937,1,,
2018,115423716,111718358,7,,
2018,115417634,111718362,7,,
2018,115417639,111710107,7,,
2018,115417636,111710107,4,,
2018,115427039,111721592,7,,
2018,115423862,111721647,7,,
2018,115427111,111718593,4,,
2018,115418795,111726352,6,,
2018,113129037,109107901,6,,
2018,113135152,109109030,7,,
2018,113134470,109108354,7,,
2018,113224455,109216311,5,,1
2018,113224458,109216311,7,1,
2018,115427786,111719296,1,,
2018,115427919,111726788,7,,
2018,115429685,111726791,6,,
2018,115434287,111722532,7,,
2018,109291429,104763975,7,,
2018,109291637,104764181,7,,
2018,109291661,104764199,7,,
2018,109291670,104764209,7,,
2018,109291684,104764227,7,,
2018,109286718,104764280,7,,
2018,109291738,104764280,5,,
2018,109291737,104764280,1,,
2018,109291754,104764294,6,,
2018,109291794,104764330,7,,
2018,109292202,104764740,7,,
2018,109292260,104759928,1,,
2018,109292265,104759928,7,,
2018,109292262,104759928,6,,
2018,109292289,104759945,5,,
2018,109292294,104759945,7,,
2018,115417621,111710091,7,,
2018,105163677,100233770,5,,
2018,105163681,100231830,1,,
2018,105162185,100231830,6,,
2018,105163718,100233821,7,,
2018,105163777,100233896,7,,
2018,105162270,100233896,5,,
2018,105162273,100231967,7,,
2018,105162290,100231984,7,,
2018,105162307,100233937,7,,
2018,105162305,100233937,4,,
2018,105163826,100233952,6,,
2018,105162326,100232024,6,,
2018,105163860,100233985,7,,
2018,105162335,100233985,5,,
2018,105163889,100232074,4,,
2018,105163903,100232094,7,,
2018,105163904,100232094,4,,
2018,105162527,100232228,7,,
2018,105162478,100234133,6,,
2018,105162503,100234154,6,,
2018,105164031,100234198,7,,
2018,105164094,100234259,7,,
2018,105162607,100234259,5,,
2018,105164144,100232370,7,,
2018,105162674,100234314,4,,
2018,105164187,100232409,6,,
2018,105164463,100232636,1,,
2018,105163119,100234724,6,,
2018,105163013,100234609,6,,
2018,105164584,100237750,4,,
2018,105164596,100237763,7,,
2018,105163188,100234784,6,,
2018,105164667,100237832,5,,1
2018,105164668,100237832,7,1,
2018,105164650,100237808,6,,
2018,105164675,100234834,4,,
2018,105164692,100234852,7,,
2018,105163279,100237887,7,,
2018,105164734,100237922,6,,
2018,105163343,100234927,5,,1
2018,105163344,100234927,7,1,
2018,105164786,100237983,1,,
2018,105163393,100234977,7,,
2018,105163465,100238039,3,,
2018,105163475,100235049,7,,
2018,105163474,100235049,5,,
2018,105163494,100235066,4,,
2018,105164893,100235087,7,,
2018,105164914,100235110,3,,
2018,105164954,100235159,4,,
2018,105164956,100235159,7,,
2018,105168651,100235244,7,,
2018,105165063,100235285,7,,
2018,105165086,100235314,6,,
2018,105168755,100235357,7,,
2018,105165170,100238365,7,,
2018,105168792,100235397,7,,
2018,105165186,100235401,6,,
2018,105165226,100235448,6,,
2018,105165358,100235593,6,,
2018,105165345,100238580,6,,
2018,105169083,100235697,5,,
2018,105168985,100235590,4,,
2018,105165373,100238614,4,,
2018,105169032,100235638,7,1,
2018,105165427,100235656,7,,
2018,105169053,100238690,6,,
2018,105169084,100235697,7,,
2018,105165462,100238717,7,,
2018,105165491,100238751,4,,
2018,105165513,100238767,7,,
2018,105169177,100235800,7,,
2018,105165554,100235800,5,,
2018,105169279,100235909,4,,
2018,105165586,100235834,7,,
2018,105169223,100235850,7,,
2018,105169222,100235850,4,,
2018,105165628,100238888,6,,
2018,105165638,100235890,5,,1
2018,105165639,100235890,7,1,
2018,105169264,100238903,6,,
2018,105165682,100238966,6,,
2018,105165706,100238998,7,,
2018,105165707,100238998,5,,
2018,105169393,100236006,1,,
2018,105169612,100236234,1,,
2018,105166039,100239327,1,,
2018,105169443,100236050,1,,
2018,105165876,100239161,7,,
2018,105169540,100236165,4,,
2018,105169553,100236174,7,,
2018,105169736,100236343,4,,
2018,105169733,100236343,7,,
2018,105169743,100239366,7,,
2018,105166095,100236360,7,,
2018,105166106,100239390,6,,
2018,105169815,100236419,7,,
2018,105169923,100236558,6,,
2018,105166261,100236565,7,,
2018,105166270,100239601,6,,
2018,105166281,100239615,7,,
2018,105169961,100239667,7,,
2018,105166333,100236649,4,,
2018,105169975,100236658,4,,
2018,105169980,100239695,7,,
2018,105169992,100239714,4,,
2018,105170022,100239752,7,,
2018,105166429,100236761,7,,
2018,105170075,100236795,6,,
2018,105170076,100236796,7,,
2018,105170097,100236813,4,,
2018,105166502,100236858,7,,
2018,105170142,100236873,7,,
2018,105170166,100236891,4,,
2018,105166557,100236930,3,,
2018,105170202,100239965,3,,
2018,105170211,100239983,6,,
2018,105166610,100236975,7,,
2018,105166728,100237112,7,,
2018,105170275,100240043,6,,
2018,105166657,100240057,6,,
2018,105170325,100237061,7,1,
2018,105170330,100237065,4,,
2018,105170361,100240124,7,,
2018,105166833,100240254,5,,
2018,105166763,100237150,6,,
2018,105166777,100240190,6,,
2018,105170440,100240196,7,,
2018,105166819,100240240,6,,
2018,105166841,100237222,7,,
2018,105170498,100237222,1,,
2018,105166843,100237222,4,,
2018,105166847,100237235,5,,
2018,105166851,100237235,6,,
2018,105170519,100237252,5,,
2018,105170517,100237252,7,,
2018,105166878,100237270,4,,
2018,105170543,100237291,1,,
2018,105166943,100240362,4,,
2018,105170602,100237362,7,,
2018,105166970,100240388,7,,
2018,105166991,100240414,6,,
2018,105170657,100237421,2,,
2018,105167022,100240459,4,,
2018,105170689,100237458,6,,
2018,105170701,100237474,7,,
2018,105170707,100237482,4,,
2018,105167073,100240522,7,,
2018,105170738,100237517,6,,
2018,106349550,101511568,6,,
2018,106344558,101506533,7,,
2018,106349571,101501546,7,,
2018,106344586,101506563,7,,
2018,106344603,101506583,7,,
2018,106339629,101501582,6,,
2018,106339746,101506762,5,,
2018,106349687,101506762,7,,
2018,106349708,101506781,7,,
2018,106339792,101511807,4,,
2018,106344830,101506826,7,1,
2018,106344854,101511857,4,,
2018,106349770,101506871,6,,
2018,106344883,101506906,7,,
2018,106344889,101511899,7,,
2018,106339910,101501792,7,,
2018,106339909,101501792,5,,
2018,106344958,101506963,7,,
2018,106344961,101511975,7,,
2018,106344969,101501824,3,,
2018,106344986,101506990,1,,
2018,106349874,101506999,1,,
2018,106345015,101501863,7,,
2018,106339988,101507044,6,,
2018,106345066,101512052,4,,
2018,106345079,101507083,7,,
2018,106349926,101507083,5,,
2018,106345165,101507169,4,,
2018,106345163,101507169,1,,
2018,106345178,101507184,7,,
2018,106345199,101501982,7,,
2018,106345214,101507228,6,,
2018,106350034,101507237,7,,
2018,106345221,101512184,7,,
2018,106345229,101507249,6,,
2018,106345242,101507264,7,,
2018,106345254,101507281,3,,
2018,106345259,101507290,7,,
2018,106340155,101507294,3,,
2018,106340159,101502047,5,,
2018,106350073,101502047,7,,
2018,106350101,101502071,5,,
2018,106345295,101502071,7,,
2018,106345309,101512247,7,,
2018,106345328,101507358,7,,
2018,106340188,101502103,6,,
2018,106340199,101502114,6,,
2018,106345340,101507379,6,,
2018,106350181,101507427,7,,
2018,106345388,101512306,1,,
2018,106345395,101512312,1,,
2018,106345400,101512314,6,,
2018,106345418,101507468,7,,
2018,106345415,101507468,4,,
2018,106345417,101507468,5,,
2018,106345439,101507488,6,,
2018,106340274,101512343,7,,
2018,106340297,101502213,7,,
2018,106345484,101507536,6,,
2018,106340307,101512383,7,,
2018,106345493,101507542,6,,
2018,106350272,101507555,7,,
2018,106350288,101502259,7,,
