"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2018,4,125142729
2018,4,125142750
2018,4,125132910
2018,3,125142812
2018,3,125137787
2018,4,125142873
2018,4,125142883
2018,4,125142891
2018,4,125137820
2018,3,125137827
2018,3,125133002
2018,4,125133017
2018,4,125133027
2018,4,125142951
2018,4,125142986
2018,4,125143024
2018,4,125133115
2018,4,125138314
2018,4,125133511
2018,4,125143556
2018,4,125143558
2018,4,125138364
2018,4,125131382
2018,4,125136380
2018,4,125131397
2018,1,125136402
2018,2,125141327
2018,4,125141337
2018,4,125136416
2018,4,125131454
2018,3,125141369
2018,4,125131484
2018,4,125131509
2018,4,125136467
2018,4,125131536
2018,4,125136483
2018,4,125141422
2018,3,125136582
2018,3,125136583
2018,4,125141492
2018,4,125141502
2018,4,125136624
2018,4,125136626
2018,4,125136636
2018,4,125136642
2018,3,125131720
2018,3,125131721
2018,4,125141537
2018,4,125136659
2018,4,125136663
2018,4,125136655
2018,4,125136672
2018,4,125131758
2018,4,125131777
2018,4,125136705
2018,3,125131821
2018,3,125141582
2018,4,125141601
2018,4,125136734
2018,4,125131870
2018,4,125131907
2018,4,125131908
2018,4,125141662
2018,4,125131927
2018,4,125131937
2018,4,125136799
2018,4,125131953
2018,4,125141691
2018,4,125141701
2018,4,125136840
2018,4,125136841
2018,4,125141715
2018,4,125131995
2018,1,125136897
2018,3,125136897
2018,1,125136898
2018,3,125136898
2018,4,125136908
2018,4,125136920
2018,3,125136931
2018,3,125136930
2018,3,125141807
2018,3,125136937
2018,3,125132093
2018,3,125141825
2018,1,125136955
2018,4,125132114
2018,4,125136984
2018,4,125141880
2018,4,125141920
2018,4,125132206
2018,4,125132288
2018,4,125141976
2018,4,125137130
2018,4,125137132
2018,4,125132302
2018,4,125137142
2018,4,125137164
2018,4,125137174
2018,3,125137175
2018,2,125137185
2018,3,125132374
2018,4,125132378
2018,3,125137195
2018,3,125137194
2018,4,125142110
2018,4,125142109
2018,3,125142121
2018,4,125137242
2018,4,125137249
2018,4,125137248
2018,4,125132428
2018,4,125142167
2018,4,125132466
2018,4,125142187
2018,4,125132496
2018,3,125137313
2018,4,125132510
2018,4,125132522
2018,4,125137392
2018,4,125137402
2018,4,125137410
2018,4,125132606
2018,4,125142368
2018,4,125142400
2018,4,125142417
2018,4,125137464
2018,4,125142432
2018,4,125142453
2018,4,125142497
2018,4,125132711
2018,4,125137530
2018,4,125137543
2018,4,125132725
2018,4,125142563
2018,4,125137591
2018,4,125137603
2018,4,125132785
2018,4,125142602
2018,3,125142603
2018,3,125142605
2018,4,125132796
2018,4,125132795
2018,3,125142627
2018,3,125142628
2018,3,125137651
2018,3,125137652
2018,4,125137693
2018,4,125137730
2018,4,125132888
2018,4,125137738
2018,4,125142767
2018,3,125142776
2018,3,125132913
2018,4,125137760
2018,4,125142822
2018,4,125137799
2018,4,125132981
2018,4,125132992
2018,4,125137848
2018,4,125142961
2018,4,125142983
2018,4,125133082
2018,4,125143504
2018,4,125138308
2018,4,125143533
2018,4,125133525
2018,4,125133544
2018,4,125138370
2018,4,125131386
2018,4,125136393
2018,4,125136442
2018,3,125131523
2018,4,125136474
2018,4,125136479
2018,4,125131550
2018,4,125141427
2018,4,125141438
2018,4,125136526
2018,4,125136531
2018,4,125131603
2018,4,125141471
2018,4,125141479
2018,4,125136570
2018,4,125136575
2018,4,125141485
2018,4,125136606
2018,4,125136615
2018,4,125141521
2018,4,125131699
2018,4,125131706
2018,4,125131712
2018,4,125141566
2018,4,125141573
2018,4,125131802
2018,4,125136710
2018,4,125136709
2018,4,125136708
2018,4,125131808
2018,4,125136715
2018,1,125136724
2018,4,125136749
2018,4,125141637
2018,3,125131898
2018,3,125141646
2018,3,125131913
2018,3,125131912
2018,2,125131923
2018,4,125131928
2018,4,125136816
2018,3,125131973
2018,4,125141698
2018,4,125131976
2018,4,125131986
2018,4,125141710
2018,3,125136858
2018,3,125141729
2018,4,125132028
2018,4,125136890
2018,4,125141768
2018,4,125136904
2018,4,125132051
2018,4,125136928
2018,4,125132102
2018,4,125136987
2018,4,125132152
2018,4,125141888
2018,4,125137044
2018,4,125137059
2018,4,125132237
2018,4,125141943
2018,4,125137104
2018,4,125141958
2018,4,125132291
2018,4,125137180
2018,4,125132362
2018,3,125132392
2018,4,125132419
2018,4,125142139
2018,4,125132421
2018,4,125132436
2018,2,125142160
2018,4,125137263
2018,4,125137264
2018,4,125132483
2018,4,125132500
2018,3,125132530
2018,4,125142266
2018,3,125142274
2018,4,125142286
2018,4,125142296
2018,3,125132583
2018,4,125142347
2018,4,125142370
2018,4,125132619
2018,4,125137447
2018,4,125137462
2018,4,125137485
2018,4,125137489
2018,4,125132696
2018,4,125142483
2018,4,125137527
2018,4,125142518
2018,4,125142526
2018,3,125142527
2018,4,125142536
2018,3,125132738
2018,3,125132737
2018,4,125137583
2018,3,125132766
2018,3,125132767
2018,4,125137598
2018,3,125137610
2018,3,125137611
2018,3,125132793
2018,3,125132794
2018,4,125137647
2018,3,125137659
2018,3,125137657
2018,3,125132835
2018,3,125132834
2018,4,125132844
2018,4,125132870
2018,4,125132886
2018,4,125137753
2018,4,125132927
2018,1,125142809
2018,1,125142808
2018,4,125142823
2018,4,125132946
2018,4,125142844
2018,4,125142866
2018,4,125137802
2018,4,125142904
2018,4,125133001
2018,4,125133038
2018,4,125142981
2018,4,125142998
2018,4,125143005
2018,4,125143023
2018,4,125137920
2018,4,125133489
2018,4,125138317
2018,4,125143578
2018,4,125136407
2018,3,125131438
2018,4,125141346
2018,4,125131459
2018,4,125136450
2018,4,125131504
2018,4,125136472
2018,4,125141403
2018,3,125141412
2018,3,125136496
2018,3,125136495
2018,4,125141431
2018,3,125141434
2018,3,125141435
2018,4,125136518
2018,4,125131578
2018,3,125131642
2018,3,125131644
2018,3,125131657
2018,3,125131658
2018,3,125136590
2018,1,125131687
2018,4,125131692
2018,4,125136631
2018,4,125131705
2018,4,125131770
2018,4,125141562
2018,4,125141563
2018,4,125136696
2018,4,125141578
2018,4,125136725
2018,4,125141602
2018,3,125136735
2018,4,125136765
2018,4,125131917
2018,3,125141666
2018,4,125131944
2018,4,125141679
2018,4,125136839
2018,3,125132011
2018,4,125141739
2018,4,125136866
2018,4,125132021
2018,4,125132022
2018,4,125132032
2018,4,125136899
2018,4,125132041
2018,4,125141793
2018,4,125141796
2018,4,125136932
2018,4,125141828
2018,4,125132099
2018,4,125132113
2018,4,125132112
2018,4,125136978
2018,4,125132132
2018,1,125141857
2018,3,125132167
2018,3,125132168
2018,4,125137029
2018,4,125132194
2018,4,125137057
2018,4,125137062
2018,4,125137064
2018,4,125137074
2018,4,125132256
2018,4,125132271
2018,4,125141972
2018,4,125137135
2018,4,125142010
2018,4,125142011
2018,4,125142091
2018,3,125137229
2018,4,125137232
2018,3,125132445
2018,4,125142170
2018,4,125142171
2018,4,125132453
2018,4,125142175
2018,4,125142185
2018,4,125132491
2018,4,125137304
2018,4,125132503
2018,4,125137324
2018,4,125142245
2018,4,125137332
2018,4,125132518
2018,4,125132531
2018,4,125142277
2018,4,125132564
2018,4,125142301
2018,4,125137393
2018,3,125142313
2018,3,125142312
2018,4,125142332
2018,4,125132630
2018,4,125137455
2018,4,125132662
2018,4,125137466
2018,4,125142446
2018,4,125142445
2018,4,125142466
2018,4,125142472
2018,4,125142490
2018,4,125132706
2018,4,125132709
2018,4,125132713
2018,4,125132712
2018,4,125137547
2018,4,125137567
2018,4,125132805
2018,3,125132815
2018,3,125142642
2018,3,125137643
2018,3,125132818
2018,4,125137692
2018,4,125142726
2018,4,125142742
2018,4,125142749
2018,4,125132905
2018,4,125132931
2018,4,125137774
2018,4,125142841
2018,4,125132950
2018,1,125137807
2018,4,125132987
2018,1,125133009
2018,3,125133053
2018,3,125133054
2018,1,125133060
2018,4,125137895
2018,4,125143012
2018,4,125143011
2018,4,125137914
2018,4,125143032
2018,4,125138289
2018,4,125143566
2018,4,125138362
2018,4,125143577
2018,4,125131384
2018,4,125136383
2018,4,125141313
2018,3,125136428
2018,3,125141350
2018,3,141869705
2018,4,125136468
2018,4,125136478
2018,4,125131553
2018,3,125131554
2018,3,125136501
2018,4,125131567
2018,4,125131566
2018,3,141866081
2018,4,125141451
2018,4,125131582
2018,4,125131604
2018,4,125136559
2018,3,125141480
2018,3,141869704
2018,4,125136598
2018,4,125141509
2018,4,125131684
2018,4,125131700
2018,4,125136629
2018,4,125131713
2018,4,125136669
2018,4,125131793
2018,4,125136711
2018,3,125136721
2018,3,125141592
2018,3,125131837
2018,3,125131835
2018,4,125131857
2018,4,125141630
2018,4,125131897
2018,1,125131899
2018,1,125141647
2018,4,125131922
2018,4,125131930
2018,4,125136793
2018,4,125136810
2018,4,125136832
2018,4,125136863
2018,4,125141742
2018,4,125136869
2018,4,125136871
2018,4,125141745
2018,4,125136887
2018,4,125136891
2018,4,125141773
2018,4,125136934
2018,4,125132076
2018,4,125136940
2018,4,125132104
2018,3,125132110
2018,4,125141845
2018,4,125141858
2018,4,125141868
2018,4,125137001
2018,4,125132161
2018,3,125137016
2018,4,125137033
2018,4,125137067
2018,4,125137066
2018,4,125137090
2018,4,125137107
2018,3,125137116
2018,3,125137115
2018,4,125141980
2018,4,125132303
2018,4,125132324
2018,4,125137173
2018,3,125132375
2018,4,125137201
2018,4,125137226
2018,4,125137266
2018,4,125132447
2018,4,125132463
2018,4,125142202
2018,4,125132487
2018,4,125137331
2018,3,125132520
2018,4,125132526
2018,4,125137372
2018,4,125142295
2018,4,125132578
2018,4,125132582
2018,4,125142330
2018,4,125132651
2018,4,125142423
2018,4,125142425
2018,4,125132690
2018,4,125137506
2018,4,125142513
2018,4,125142525
2018,3,125137545
2018,3,125132724
2018,4,125142560
2018,3,125142575
2018,3,125142574
2018,4,125137602
2018,4,125142590
2018,4,125142604
2018,4,125142607
2018,3,125142631
2018,3,125132808
2018,3,125137633
2018,3,125142641
2018,4,125132822
2018,4,125142700
2018,4,125142711
2018,1,125137713
2018,4,125137729
2018,4,125142769
2018,4,125132916
2018,4,125132920
2018,2,125142787
2018,4,125137779
2018,4,125132953
2018,4,125132971
2018,4,125137818
2018,4,125137822
2018,4,125133029
2018,4,125142953
2018,3,125142958
2018,3,125133036
2018,4,125142965
2018,4,125133087
2018,4,125143022
2018,4,125143040
2018,4,141876177
2018,4,125133487
2018,4,125143522
2018,3,125138325
2018,4,125143551
2018,4,125143552
2018,1,125143564
2018,4,125138365
2018,4,125133543
2018,4,125143582
2018,4,128835546
2018,4,128835557
2018,4,128835766
2018,4,128826103
2018,4,128835827
2018,4,128835868
2018,3,128826130
2018,4,128826129
2018,4,128836142
2018,3,128835939
2018,3,128836164
2018,4,128835980
2018,4,128835981
2018,4,128836022
2018,3,128836024
2018,3,128836023
2018,4,128836322
2018,4,128836453
2018,4,123656791
2018,4,123656902
2018,4,123656790
2018,4,123655627
2018,4,123655759
2018,4,123655891
2018,4,123656981
2018,4,123655892
2018,4,123657310
2018,4,123657021
2018,4,123655930
2018,4,123656993
2018,4,123655958
2018,4,123657040
2018,4,123657009
2018,4,123656015
2018,4,123657056
2018,4,123656053
2018,4,123657099
2018,4,123656066
2018,4,123656068
2018,4,123657126
2018,4,123656086
2018,1,123656087
2018,4,123656181
2018,4,123661383
2018,4,123657243
2018,4,123661386
2018,3,123657503
2018,3,123657502
2018,4,123656199
2018,4,123656244
2018,4,123656243
2018,4,123657389
2018,4,123661420
2018,4,123657462
2018,4,123657461
2018,3,123657527
2018,3,123657528
2018,3,123661411
2018,4,123661418
2018,4,125135748
2018,4,125140705
2018,4,125140718
2018,3,125140750
2018,4,125135776
2018,4,125140748
2018,4,125135787
2018,3,125135802
2018,4,125130752
2018,1,125140782
2018,3,125140782
2018,4,125140792
2018,3,125130788
2018,3,125130787
2018,4,125140897
2018,3,125130867
2018,4,125130869
2018,4,125135949
2018,4,125140969
2018,4,125136006
2018,4,125140978
2018,4,125136032
2018,4,125131000
2018,4,125141008
2018,4,125131003
2018,4,125131020
2018,4,125141030
2018,4,125131079
2018,4,125136116
2018,4,125136124
2018,4,125141080
2018,4,125141099
2018,4,125131133
2018,4,125136189
2018,4,125141125
2018,4,125141126
2018,4,125131189
2018,4,125141150
2018,4,125141154
2018,4,125131212
2018,4,125136245
2018,4,125131240
2018,4,125131255
2018,4,125141215
2018,4,125136317
2018,4,125131288
2018,4,125141263
2018,4,125136345
2018,4,125141277
2018,4,125136357
2018,3,125131408
2018,3,125131410
2018,4,125131433
2018,4,125136420
2018,4,125141352
2018,4,125131465
2018,4,125131493
2018,4,125131512
2018,4,125136473
2018,1,125141404
2018,3,125141413
2018,3,125131539
2018,2,125136486
2018,4,125131569
2018,4,125131587
2018,4,125141483
2018,4,125131649
2018,3,125131685
2018,3,125141516
2018,3,125141515
2018,4,125131696
2018,4,125131695
2018,4,125131708
2018,4,125136644
2018,4,125131735
2018,4,125141548
2018,4,125131761
2018,4,125136681
2018,4,125131788
2018,4,125131797
2018,4,125131809
2018,4,125131816
2018,4,125141581
2018,4,125141597
2018,3,125136736
2018,3,125131852
2018,4,125131889
2018,4,125141651
2018,4,125131934
2018,4,125141677
2018,4,125141681
2018,4,125141689
2018,4,125141697
2018,4,125136833
2018,4,125136835
2018,4,125136843
2018,4,125141724
2018,4,125141728
2018,4,125136882
2018,4,125141755
2018,1,125136883
2018,4,125141751
2018,4,125136885
2018,4,125141763
2018,4,125136912
2018,4,125136921
2018,1,125132079
2018,1,125132078
2018,4,125132082
2018,4,125132084
2018,4,125136948
2018,4,125141837
2018,3,125132120
2018,4,125141862
2018,4,125141870
2018,4,125141882
2018,4,125137011
2018,4,125141898
2018,3,125137021
2018,3,125141919
2018,4,125141924
2018,4,125141923
2018,4,125141922
2018,3,125137055
2018,4,125132284
2018,4,125132292
2018,3,125137157
2018,4,125142018
2018,4,125142020
2018,4,125132330
2018,4,125132339
2018,4,125132373
2018,3,125132381
2018,4,125132382
2018,4,125132380
2018,4,125132379
2018,4,125137209
2018,4,125142095
2018,4,125137228
2018,4,125142132
2018,4,125132423
2018,4,125132443
2018,4,125142169
2018,4,125142189
2018,3,125142210
2018,4,125142230
2018,4,125142246
2018,4,125142255
2018,4,125132517
2018,4,125142260
2018,4,125137348
2018,4,125137370
2018,4,125142292
2018,3,125137387
2018,4,125137407
2018,4,125142361
2018,4,125142384
2018,4,125132638
2018,4,125142404
2018,4,125132660
2018,4,125132675
2018,4,125137502
2018,4,125142499
2018,3,125137552
2018,4,125142539
2018,4,125142553
2018,4,125142566
2018,3,125137587
2018,4,125137586
2018,3,125142663
2018,3,125132827
2018,4,125132860
2018,4,125142716
2018,4,125142719
2018,4,125137716
2018,4,125132893
2018,4,125137745
2018,4,125142770
2018,4,125132918
2018,1,125142802
2018,4,125137808
2018,4,125133006
2018,4,125142934
2018,4,125142938
2018,4,125142940
2018,4,125137855
2018,4,125142982
2018,4,125142994
2018,4,125143002
2018,4,125137898
2018,4,125137905
2018,4,125133108
2018,4,125133498
2018,4,125138300
2018,4,125133506
2018,4,125143529
2018,4,125138323
2018,4,125138344
2018,4,125133540
2018,4,125133541
2018,4,128842831
2018,4,128837452
2018,4,128837497
2018,4,128837496
2018,4,128843413
2018,4,128837583
2018,3,128837713
2018,3,128837714
2018,4,128843668
2018,4,128837750
2018,4,128843765
2018,4,123644496
2018,4,123644512
2018,4,123639707
2018,4,123644539
2018,4,123639721
2018,4,123639731
2018,4,123639744
2018,4,123639798
2018,4,123639769
2018,4,123639843
2018,4,123647098
2018,4,123639910
2018,4,123644780
2018,3,123639920
2018,3,123654260
2018,4,123679260
2018,4,123649810
2018,3,123654261
2018,4,123654278
2018,4,123654300
2018,4,123646497
2018,4,123649985
2018,4,123654302
2018,4,123649992
2018,1,123654341
2018,4,123651451
2018,4,123646701
2018,4,123646588
2018,4,123646496
2018,4,123651493
2018,4,123650593
2018,4,123655120
2018,1,123651678
2018,3,123646669
2018,3,123646671
2018,4,123651760
2018,3,123646749
2018,4,123651786
2018,4,123646779
2018,3,123646796
2018,3,123646798
2018,3,123646811
2018,3,123646813
2018,4,123651843
2018,4,123651849
2018,4,123646862
2018,3,123646877
2018,3,123651883
2018,4,123647169
2018,4,123652043
2018,4,123647131
2018,4,123647159
2018,4,123652114
2018,4,123647722
2018,4,123647412
2018,3,123647344
2018,3,123647511
2018,4,123647562
2018,3,123652281
2018,4,123647448
2018,4,123666076
2018,4,123652514
2018,4,123647750
2018,4,123647597
2018,3,123647613
2018,4,123652420
2018,4,123647639
2018,4,123647646
2018,3,123673809
2018,4,123673824
2018,4,123673732
2018,3,123652566
2018,4,123652582
2018,4,123676468
2018,3,123648099
2018,3,123648108
2018,3,123648465
2018,3,123648466
2018,4,123648195
2018,4,123648227
2018,3,123652938
2018,4,123648273
2018,4,123648296
2018,4,123653028
2018,4,123648387
2018,1,123648406
2018,4,123648418
2018,3,123653102
2018,1,123648478
2018,4,123676748
2018,4,123653412
2018,1,123648507
2018,1,123653177
2018,4,123653196
2018,4,123653207
2018,4,123648541
2018,4,123648558
2018,4,123648608
2018,4,123648613
2018,4,123648699
2018,4,123648697
2018,4,123648715
2018,3,123648766
2018,3,123648806
2018,4,123648846
2018,4,123648843
2018,4,123653455
2018,4,123648878
2018,4,123653485
2018,3,123648919
2018,4,123648960
2018,4,123648996
2018,4,123653575
2018,4,123649075
2018,4,123653648
2018,3,123653643
2018,4,123649125
2018,4,123653642
2018,3,123653644
2018,4,123653663
2018,4,123653661
2018,4,123653697
2018,4,123649195
2018,4,123653720
2018,4,123649255
2018,4,123653781
2018,4,123649299
2018,4,123649314
2018,4,123649319
2018,4,123649318
2018,4,123653805
2018,4,123673222
2018,4,123673573
2018,1,123654340
2018,4,123650058
2018,4,123654364
2018,4,123650266
2018,4,123656404
2018,4,123654487
2018,4,123654417
2018,3,123651224
2018,4,123654485
2018,4,123650288
2018,4,123650296
2018,4,123675484
2018,3,123650351
2018,3,123650350
2018,4,123654550
2018,4,123654563
2018,1,123650402
2018,1,123654592
2018,4,123650420
2018,4,123654611
2018,4,123650431
2018,4,123654623
2018,4,123654621
2018,4,123650594
2018,1,123650605
2018,3,123650609
2018,3,123650607
2018,4,123654802
2018,4,123654829
2018,4,123654845
2018,4,123650660
2018,4,123650678
2018,4,123654884
2018,4,123654885
2018,4,123666626
2018,4,123673893
2018,4,123650872
2018,4,123650920
2018,4,123651282
2018,4,123656369
2018,4,123651077
2018,4,123655153
2018,4,123677796
2018,4,123651141
2018,4,123666241
2018,4,123655406
2018,4,123651179
2018,4,123656412
2018,4,123655472
2018,4,123655504
2018,4,123655515
2018,4,123656569
2018,4,123655520
2018,4,123656579
2018,4,123655532
2018,4,123656608
2018,3,123655562
2018,3,123655561
2018,4,123656646
2018,4,123655597
2018,4,123676487
2018,4,123674176
2018,4,123674175
2018,4,123674185
2018,4,123674183
2018,4,123674576
2018,3,123676751
2018,3,123676752
2018,4,123676785
2018,4,123674638
2018,4,123674278
2018,4,123676524
2018,4,123676538
2018,4,123676549
2018,4,123674318
2018,4,123676569
2018,3,123676597
2018,3,123676629
2018,4,123674418
2018,4,123676648
2018,4,123676655
2018,4,123674444
2018,4,123676679
2018,4,123677044
2018,4,123677103
2018,4,123674647
2018,4,123676803
2018,4,123676833
2018,4,123674698
2018,4,123676840
2018,4,123674727
2018,3,123674741
2018,2,123674808
2018,4,123676944
2018,4,123676948
2018,4,123674837
2018,4,123674860
2018,1,123676988
2018,4,123676997
2018,4,123677006
2018,4,123677005
2018,4,123674964
2018,4,123675498
2018,4,123675507
2018,4,123677201
2018,4,123677204
2018,3,123674975
2018,4,123675137
2018,3,123675139
2018,3,123675138
2018,4,123677298
2018,3,123675168
2018,3,123675166
2018,4,123675195
2018,4,123677350
2018,4,123677412
2018,4,123675274
2018,4,123675279
2018,4,123675391
2018,4,123677518
2018,3,123675425
2018,1,123675589
2018,4,123675522
2018,4,123677705
2018,4,123675697
2018,1,123677636
2018,4,123677832
2018,4,123677724
2018,4,123675723
2018,4,123675728
2018,4,123675848
2018,4,123677831
2018,4,123677847
2018,4,123666803
2018,4,123678524
2018,4,123666754
2018,4,123677941
2018,4,123675918
2018,4,123677954
2018,4,123675936
2018,1,123675941
2018,4,123666763
2018,4,123676015
2018,4,123676030
2018,4,123676040
2018,4,123678066
2018,4,123666781
2018,4,123676165
2018,4,123676179
2018,4,123676189
2018,4,123676190
2018,4,123676200
2018,4,123676204
2018,3,123678264
2018,4,123676272
2018,4,123676280
2018,4,123676295
2018,4,123678321
2018,4,123678320
2018,4,123678334
2018,1,123678342
2018,4,123678358
2018,4,123678374
2018,4,123681371
2018,4,123678386
2018,4,123681398
2018,4,123678420
2018,4,123681446
2018,4,123678463
2018,4,123678535
2018,4,123681606
2018,4,123678598
2018,1,123678614
2018,4,123681694
2018,3,123681703
2018,4,123678720
2018,4,123681824
2018,4,123678730
2018,4,123678739
2018,4,123678741
2018,4,123678742
2018,4,123678746
2018,4,123681886
2018,4,123681888
2018,4,123681889
2018,4,123678799
2018,4,123678800
2018,4,123681912
2018,4,123681928
2018,4,123681927
2018,4,123678834
2018,4,123678833
2018,4,123678832
2018,3,123681981
2018,3,123681982
2018,3,123678869
2018,3,123678910
2018,4,123682012
2018,4,123682089
2018,4,123682098
2018,4,123682115
2018,4,123679038
2018,4,123682172
2018,4,123682194
2018,4,123682191
2018,4,123682200
2018,4,123679113
2018,4,123682242
2018,4,123679184
2018,4,123679257
2018,1,125131379
2018,4,125136390
2018,4,125131409
2018,4,125131439
2018,3,125131458
2018,4,125131490
2018,4,125136463
2018,4,125131617
2018,4,125131618
2018,4,125136565
2018,4,125136587
2018,3,125131678
2018,3,125131679
2018,4,125136611
2018,4,125136617
2018,4,125131693
2018,3,125141527
2018,3,125141526
2018,4,125136643
2018,4,125136665
2018,4,125136673
2018,3,125136675
2018,4,125141554
2018,1,125131769
2018,4,125136700
2018,4,125131806
2018,1,125131813
2018,4,125141594
2018,1,125136723
2018,3,125131844
2018,3,125136728
2018,3,125141611
2018,3,125136745
2018,3,125136746
2018,4,125141642
2018,4,125136771
2018,4,125136779
2018,4,125141668
2018,4,125131926
2018,4,125131932
2018,4,125136805
2018,4,125136817
2018,4,125131960
2018,4,125136827
2018,4,125131981
2018,4,125136834
2018,4,125131991
2018,4,125136867
2018,3,125141754
2018,3,125141752
2018,2,125132031
2018,3,125132036
2018,3,125132035
2018,4,125141782
2018,4,125141794
2018,4,125141805
2018,4,125132092
2018,1,125136963
2018,2,125136969
2018,4,125132157
2018,4,125132162
2018,4,125141927
2018,3,125132205
2018,4,125137069
2018,4,125137072
2018,4,125141947
2018,4,125132264
2018,4,125137110
2018,4,125137112
2018,4,125132266
2018,4,125132328
2018,4,125142034
2018,4,125142053
2018,4,125142103
2018,4,125132410
2018,4,125142158
2018,4,125142156
2018,4,125136379
2018,4,125131400
2018,4,125141318
2018,4,125131434
2018,4,125141339
2018,4,125136438
2018,4,125136439
2018,4,125131519
2018,4,125131521
2018,4,125141456
2018,4,125131610
2018,3,125136553
2018,4,125141481
2018,4,125136594
2018,4,125136638
2018,4,125136671
2018,4,125141551
2018,4,125131774
2018,4,125131778
2018,4,125131791
2018,4,125136716
2018,1,125141589
2018,4,125141617
2018,4,125131878
2018,4,125136770
2018,3,125141659
2018,3,125141660
2018,4,125141663
2018,4,125141670
2018,4,125131945
2018,4,125131943
2018,4,125136818
2018,4,125136831
2018,4,125141708
2018,3,125131990
2018,4,125141714
2018,4,125136854
2018,4,125136853
2018,4,125136865
2018,4,125141766
2018,4,125136905
2018,4,125141811
2018,4,125132096
2018,3,125136954
2018,4,125132147
2018,4,125137002
2018,3,125132165
2018,3,125132166
2018,4,125132177
2018,4,125141900
2018,4,125132182
2018,4,125137022
2018,4,125141934
2018,4,125137035
2018,4,125132226
2018,1,125132233
2018,4,125132258
2018,1,125137120
2018,4,125137121
2018,1,125132279
2018,4,125132289
2018,4,125132293
2018,4,125132304
2018,4,125137147
2018,4,125132332
2018,4,125142033
2018,4,125132365
2018,4,125135728
2018,4,125140704
2018,4,125131402
2018,4,125141322
2018,4,125136411
2018,4,125131442
2018,4,125136429
2018,4,125136447
2018,4,125131496
2018,4,125141414
2018,4,125131542
2018,4,125136499
2018,3,125136510
2018,4,125141443
2018,4,125136562
2018,4,125136574
2018,4,125131639
2018,3,125131665
2018,3,125136595
2018,3,125131670
2018,3,125131677
2018,4,125131675
2018,1,125136621
2018,4,125131704
2018,4,125136639
2018,4,125136647
2018,4,125141534
2018,1,125136648
2018,4,125136653
2018,4,125131738
2018,4,125131748
2018,3,125131757
2018,4,125141556
2018,4,125136693
2018,4,125141568
2018,4,125131798
2018,3,125131825
2018,3,125131824
2018,4,125131833
2018,4,125131834
2018,4,125131842
2018,4,125141603
2018,4,125136737
2018,4,125141609
2018,4,125136750
2018,3,125131885
2018,3,125131882
2018,4,125141652
2018,1,125136804
2018,4,125131949
2018,4,125136821
2018,4,125136822
2018,4,125131972
2018,4,125141733
2018,3,125132040
2018,4,125141790
2018,1,125132068
2018,4,125136939
2018,4,125141826
2018,4,125132094
2018,4,125132106
2018,4,125136982
2018,4,125141863
2018,4,125136993
2018,4,125141875
2018,4,125132181
2018,1,125141930
2018,1,125137025
2018,4,125137042
2018,4,125141939
2018,4,125137056
2018,4,125137070
2018,4,125132242
2018,4,125132261
2018,4,125141986
2018,4,125132308
2018,4,125142021
2018,4,125142019
2018,3,125132347
2018,4,125132369
2018,4,125142108
2018,4,125142107
2018,4,125132409
2018,3,125142130
2018,3,125142129
2018,4,125137243
2018,3,125137250
2018,4,125137260
2018,4,125142162
2018,4,125137270
2018,4,125132455
2018,4,125137279
2018,4,125137280
2018,4,125142206
2018,4,125137296
2018,4,125142228
2018,4,125142229
2018,4,125137325
2018,4,125142247
2018,4,125132515
2018,4,125142280
2018,4,125142304
2018,4,125142316
2018,4,125132591
2018,4,125132612
2018,4,125137434
2018,4,125137467
2018,4,125137476
2018,4,125142438
2018,4,125137486
2018,4,125132687
2018,4,125132699
2018,4,125142535
2018,4,125132752
2018,4,125132753
2018,4,125132775
2018,4,125132781
2018,4,125132783
2018,4,125132790
2018,4,125137617
2018,3,125142632
2018,3,125137624
2018,3,125142660
2018,3,125142659
2018,3,125142668
2018,4,125142692
2018,4,125142702
2018,4,125142706
2018,4,125142740
2018,4,125132889
2018,4,125142777
2018,4,125137770
2018,4,125132944
2018,4,125132948
2018,4,125132973
2018,4,125142892
2018,4,125142902
2018,4,125137824
2018,4,125133004
2018,4,125133015
2018,3,125142933
2018,3,125142932
2018,3,125133021
2018,4,125133089
2018,4,125143029
2018,4,125137926
2018,4,125143497
2018,4,128841664
2018,4,128836570
2018,4,128841734
2018,4,128836591
2018,4,128841768
2018,4,128836613
2018,4,128841810
2018,4,128836640
2018,4,128841842
2018,4,128841860
2018,4,128841873
2018,4,128836691
2018,4,128836697
2018,4,128837323
2018,4,128842844
2018,4,128842863
2018,4,128842914
2018,4,128843124
2018,2,128843134
2018,4,128843166
2018,4,128843190
2018,4,128843289
2018,4,128843369
2018,4,128837567
2018,4,128843499
2018,4,128843508
2018,4,128843505
2018,4,128843634
2018,4,128843650
2018,4,128837710
2018,4,128837733
2018,4,128843705
2018,4,128843706
2018,4,128843730
2018,4,123679278
2018,3,123682417
2018,4,123682416
2018,4,123682497
2018,4,123682547
2018,4,123682559
2018,4,123682576
2018,4,123682583
2018,4,123679475
2018,3,123682612
2018,3,123682614
2018,4,123682629
2018,4,123682671
2018,4,123682689
2018,4,123682698
2018,4,123682711
2018,4,123682729
2018,4,123679618
2018,3,123682743
2018,3,123682744
2018,4,123679653
2018,4,123683127
2018,4,123682908
2018,3,123682932
2018,4,123679869
2018,4,123679868
2018,4,123683080
2018,4,123679888
2018,4,123683265
