"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2018,105133241,26,480,,112505903
2018,105133278,10,,,112510956
2018,105133278,11,2,,112506840
2018,105133297,63,1000,,112510982
2018,105134461,21,150,,112506880
2018,105134472,10,,,112510998
2018,105134472,11,5,,112506895
2018,105133354,19,65,,112511056
2018,105134554,63,0,,112506998
2018,105133390,10,52,16-FEB-18,112511105
2018,105134571,10,52,,112507026
2018,105134621,8,89,,112507096
2018,105134648,11,4,,112511174
2018,105161273,3,1,,112537348
2018,105161117,10,,,112537171
2018,105157745,10,,,112535845
2018,105157745,11,1,,112535847
2018,105157750,11,1,,112535850
2018,105157750,10,,,112535851
2018,105158020,31,500,,112537564
2018,105157888,63,10,,112541039
2018,105157891,11,1,,112541041
2018,105161327,10,,,112541047
2018,105161327,11,1,,112541048
2018,105148979,2,11,,112526366
2018,105157953,11,1,,112537479
2018,105157953,10,,,112541112
2018,105158330,63,300,,112538015
2018,105157972,11,10,,112537500
2018,105161493,50,20,,112537618
2018,105158081,9,0,,112537633
2018,105161540,8,44,,112541300
2018,105161554,10,,,112541323
2018,105161554,38,1,,112541327
2018,105161554,11,1,,112541324
2018,105161558,11,10,,112537719
2018,105161558,10,,,112537718
2018,105158210,22,0,,112537839
2018,105158250,3,1800,,112541481
2018,105158257,19,206,,112537887
2018,105148998,63,100,,112537925
2018,105161724,4,200,,112541546
2018,105158279,3,1400,01-MAR-18,112537934
2018,105158280,3,1400,,112537936
2018,105158287,10,,,112537944
2018,105158350,63,1,,112538036
2018,105158359,10,,,112538051
2018,105158359,11,1,,112538050
2018,105161858,24,1,,112541756
2018,105161859,20,1,,112541757
2018,105161906,10,,,112538163
2018,105161859,7,1,,112541758
2018,105139181,11,5,,112512170
2018,105139181,10,,,112512169
2018,105139292,29,100,,112512318
2018,105135648,38,200,,112508366
2018,105135650,20,5,,112512186
2018,105139331,38,10,,112512362
2018,105139257,11,40,,112512266
2018,105135744,10,100,,112508478
2018,105139334,61,199,14-MAR-18,112508555
2018,105139335,16,5,,112508557
2018,105139334,16,5,14-MAR-18,112512367
2018,105139335,61,199,,112512368
2018,105135849,11,20,,112508606
2018,105136059,20,650,,112512640
2018,105139563,62,180,07-APR-18,112512666
2018,105139474,48,40,,112508761
2018,105135965,38,150,,112508759
2018,105139474,6,35,,112508762
2018,105158571,63,20,,112542042
2018,105158571,3,5,,112538367
2018,105139562,31,1200,,112508890
2018,105136075,62,180,,112508895
2018,105136213,34,200,,112512818
2018,105139700,10,,,112512856
2018,105139714,10,,,112509123
2018,105139733,10,,,112512909
2018,105139733,11,1,,112512910
2018,105136307,19,110,13-FEB-18,112512931
2018,105139746,19,111,,112512936
2018,105139750,3,10000,,112509179
2018,105136313,3,10000,11-FEB-18,112509176
2018,105136359,11,1,,112509234
2018,105136401,10,,,112513015
2018,105136404,10,,,112513021
2018,105139852,20,10,,112513087
2018,105139851,3,150,,112513086
2018,105136502,38,60,,112509427
2018,105136502,36,354,,112509426
2018,105136549,10,,,112509478
2018,105136599,45,100,23-MAR-18,112509555
2018,105136598,45,100,,112509554
2018,105139963,37,7,17-FEB-18,112513227
2018,105136612,37,7000,,112513228
2018,105158571,29,20,,112538368
2018,105158582,9,0,,112538382
2018,105162103,3,6665,,112538395
2018,105162109,10,,,112542073
2018,105162127,20,90,,112542094
2018,105163661,20,100,,112538480
2018,105163660,20,100,,112538477
2018,105162181,11,1,,112538499
2018,105162181,10,,,112542183
2018,105162181,68,1,,112538500
2018,105162198,63,7,,112538519
2018,105162198,38,50,,112538515
2018,105162198,22,0,,112538518
2018,105162198,7,100,,112538514
2018,105162198,20,20,,112542197
2018,105163724,11,2,,112542243
2018,105163724,10,,,112542244
2018,105163759,20,3575,,112538606
2018,105163763,21,2750,,112538611
2018,105163776,7,325,,112538623
2018,105163790,10,,,112538648
2018,105163805,20,1500,,112538678
2018,105162303,50,15,11-MAR-18,112538692
2018,105140296,22,0,,112510047
2018,105140356,11,1,,112513687
2018,105140356,10,,,112510165
2018,105140371,63,100,,112513715
2018,105137208,31,15000,,112510211
2018,105140392,38,265,,112513749
2018,105137145,3,500,17-MAR-18,112513658
2018,105137146,3,2000,,112510129
2018,105162304,50,15,,112542351
2018,105137295,33,300,,112513817
2018,105163822,16,25,,112538710
2018,105162324,9,0,,112542385
2018,105162872,11,5,,112539433
2018,105169526,11,2,,112546396
2018,105164380,16,150,,112539452
2018,105137393,11,1,,112510498
2018,105140570,11,1,,112513994
2018,105140570,10,,,112513996
2018,105140580,11,1,,112510611
2018,105140580,10,,,112510612
2018,105137512,63,0,,112510657
2018,105137531,11,7,,112514087
2018,105137531,10,,,112514085
2018,105140653,11,1,,112510725
2018,105140653,10,,,112510723
2018,105137633,11,10,,112510813
2018,105137633,10,,,112510811
2018,105140766,20,1,,112510863
2018,105162324,20,309,,112538728
2018,105140752,63,300,,112510846
2018,105140753,7,620,,112514233
2018,105163842,10,,,112538739
2018,105162357,10,,,112538780
2018,105162357,11,3,,112542448
2018,105137845,10,,,112514447
2018,105140927,27,1,,112514460
2018,105140932,20,500,,112516109
2018,105137871,38,30,,112516118
2018,105140943,61,50,,112514474
2018,105141021,36,200,,112514566
2018,105137903,63,24,,112516163
2018,105137996,25,10,,112516288
2018,105141179,20,375,,112516507
2018,105137996,47,0,,112516292
2018,105137996,51,0,,112516290
2018,105137997,3,800,,112516295
2018,105137996,20,153,,112516287
2018,105137996,63,500,,112516293
2018,105163888,20,1064,,112542461
2018,105138198,10,,,112516556
2018,105141280,12,9750,,112514895
2018,105138304,20,90,,112516695
2018,105138283,12,1850,02-MAR-18,112516654
2018,105138300,20,496,,112516683
2018,105141301,36,100,,112516710
2018,105141311,19,179,02-MAR-18,112514940
2018,105138332,63,16,,112516733
2018,105138332,19,1158,,112514939
2018,105138337,3,4,,112516741
2018,105138402,51,0,,112514995
2018,105138402,25,40,,112516832
2018,105138402,9,0,,112516828
2018,105138402,63,75,,112514996
2018,105138402,20,10,,112516830
2018,105138401,3,500,,112516827
2018,105138402,22,0,,112516831
2018,105141378,10,,,112516870
2018,105162366,20,1064,18-APR-18,112538793
2018,105162375,3,500,,112542481
2018,105162411,10,,,112538854
2018,105162500,20,6473,,112542654
2018,105162494,38,150,,112542647
2018,105162549,23,1,,112542711
2018,105164028,63,2,10-JUL-18,112539014
2018,105164030,63,2,,112539016
2018,105164061,38,250,,112539042
2018,105162591,38,25,,112542766
2018,105164093,16,200,,112539080
2018,105162612,20,6,,112539091
2018,105164196,10,,,112539222
2018,105164662,10,,,112539842
2018,105164662,11,2,,112539843
2018,105163122,29,100,,112543528
2018,105164468,52,0,,112539575
2018,105163069,3,900,29-MAR-18,112543447
2018,105163066,51,0,,112543446
2018,105163069,36,500,29-MAR-18,112543448
2018,105163069,51,0,29-MAR-18,112543449
2018,105163066,3,900,,112543442
2018,105163066,36,500,,112543444
2018,105163136,10,,,112543559
2018,105163136,11,1,,112539736
2018,105164607,17,1,30-APR-18,112539752
2018,105164607,61,60,30-APR-18,112539754
2018,105164602,61,60,,112543581
2018,105164602,17,80,,112543579
2018,105164631,11,3,,112539788
2018,105164631,10,,,112539790
2018,105163248,61,750,,112543716
2018,105163262,20,2940,,112543735
2018,105164797,38,200,,112540016
2018,105163447,38,75,,112543959
2018,105164867,29,225,,112544006
2018,105164880,20,10,,112544022
2018,105163506,8,12,,112540137
2018,105164899,6,50,,112544040
2018,105164899,17,200,,112540150
2018,105163562,38,200,,112544118
2018,105163571,64,100,,112540223
2018,105165032,7,200,,112540328
2018,105165032,22,0,,112540329
2018,105165087,11,10,,112544360
2018,105168732,63,6,,112540419
2018,105165108,61,80,,112540425
2018,105165160,3,10000,,112544430
2018,105165179,10,,,112544449
2018,105168803,11,1,,112540521
2018,105168803,10,,,112540522
2018,105168838,10,,,112540559
2018,105168907,63,80,,112544580
2018,105168918,10,,,112540660
2018,105169001,64,2000,,112540761
2018,105169001,8,5400,,112544693
2018,105168946,38,200,,112540694
2018,105165333,16,50,,112544648
2018,105165333,3,400,,112540708
2018,105165333,42,20,,112544646
2018,105165333,29,100,,112540709
2018,105168966,20,350,,112544658
2018,105165440,13,1,11-MAY-18,112544779
2018,105165483,7,74,,112544826
2018,105165484,7,40,25-MAY-18,112540889
2018,105169113,36,200,,112540897
2018,105169113,38,120,,112540898
2018,105169113,63,150,,112544838
2018,105169142,63,62,,112544877
2018,105169138,63,62,13-MAY-18,112544873
2018,105165545,57,50,,112545971
2018,105169182,10,,,112544932
2018,105169213,15,465,,112544960
2018,105165613,25,25,,112546054
2018,105165613,20,13,,112546056
2018,105165613,9,0,,112546058
2018,105165613,51,0,,112546055
2018,105169246,3,5000,,112544997
2018,105165626,10,,,112546073
2018,105165633,27,500,,112546078
2018,105165652,9,0,,112546110
2018,105169327,54,1060,,112545101
2018,105169504,8,125,,112545339
2018,105165857,50,138,,112546367
2018,105169442,31,250,,112545242
2018,105165788,50,60,,112545244
2018,105169515,3,100,,112546377
2018,105169526,10,,,112546397
2018,105165879,3,1500,,112546401
2018,105165889,61,30,,112546414
2018,105165893,6,7,,112545397
2018,105165895,6,7,30-MAY-18,112546419
2018,105166045,10,,,112546610
2018,105169564,63,400,,112546435
2018,105165927,50,64,,112546469
2018,105169622,10,,,112546512
2018,105169662,22,0,,112546559
2018,105166005,9,0,,112545557
2018,105166017,20,1200,,112546582
2018,105169683,21,1200,,112545577
2018,105166037,11,1,,112545596
2018,105166045,11,1,,112546607
2018,105135733,8,256,,112508467
2018,105135732,8,256,05-MAR-18,112508465
2018,105139287,29,50,,112508501
2018,105139312,3,17000,,112512347
2018,105139311,3,17000,12-MAR-18,112512346
2018,105135803,7,520,,112508551
2018,105135818,20,2,,112508569
2018,105139366,20,142,,112512408
2018,105139365,20,142,17-MAR-18,112512407
2018,105139384,38,400,,112512425
2018,105135852,36,300,,112508614
2018,105139404,10,,,112512447
2018,105135892,29,10,,112508669
2018,105139423,3,1642,,112512472
2018,105135897,3,1642,19-MAR-18,112512470
2018,105164177,19,2,,112539201
2018,105164173,8,18,27-JUN-18,112542881
2018,105139607,20,5,,112512732
2018,105136110,2,7,16-APR-18,112512700
2018,105139507,21,203,,112512580
2018,105139514,21,223,,112512589
2018,105136112,2,7,,112512701
2018,105136119,17,30,,112508950
2018,105136119,9,0,,112512711
2018,105136119,51,0,,112508954
2018,105136119,25,200,,112512708
2018,105139615,38,350,,112508988
2018,105163358,47,0,,112543847
2018,105136189,20,100,,112509034
2018,105139675,36,5,,112512811
2018,105139676,63,3000,,112512814
2018,105139760,10,,,112512965
2018,105139760,11,1,,112512966
2018,105136397,49,40,,112509289
2018,105136397,36,1428,,112509286
2018,105136397,48,1,,112509288
2018,105136397,13,199,,112509285
2018,105139814,10,,,112513032
2018,105139814,11,1,,112513034
2018,105136425,8,13,,112509317
2018,105136424,8,11,12-MAR-18,112509316
2018,105139822,10,,,112509326
2018,105139822,11,1,,112509327
2018,105136496,37,3000,14-APR-18,112509421
2018,105139868,37,3000,,112513111
2018,105139882,62,500,,112509437
2018,105139880,62,500,26-MAR-18,112513126
2018,105139882,36,150,,112509436
2018,105139890,63,200,,112513139
2018,105139951,16,400,,112509558
2018,105139957,25,90,,112513224
2018,105162686,9,0,,112542870
2018,105162683,3,500,,112542868
2018,105164177,8,18,,112539199
2018,105164173,19,2,27-JUN-18,112539196
2018,105162709,10,,,112539216
2018,105164348,10,,,112543134
2018,105162928,3,1000,,112543256
2018,105162925,3,1000,19-FEB-18,112543254
2018,105162940,36,650,,112539495
2018,105163071,38,11,,112543452
2018,105162949,51,0,31-MAR-18,112539500
2018,105164416,25,10,,112543283
2018,105164416,20,30,,112543282
2018,105164416,51,0,,112543284
2018,105164416,9,0,,112543281
2018,105162988,3,100,,112543334
2018,105164460,10,,,112539563
2018,105163051,11,1,,112543426
2018,105163062,63,100,,112543439
2018,105163076,51,0,,112543465
2018,105137075,19,55,,112510044
2018,105164571,61,250,,112539709
2018,105140382,3,16000,24-MAR-18,112513739
2018,105137216,3,16000,,112510217
2018,105140440,63,291,,112513808
2018,105137390,20,7851,,112510492
2018,105137431,3,1000,,112510556
2018,105137410,14,536,,112510518
2018,105140640,7,49,,112514088
2018,105140607,63,0,,112514053
2018,105140618,29,50,,112514066
2018,105140639,7,49,21-MAR-18,112510688
2018,105140433,11,5,,112513799
2018,105140655,20,700,,112514111
2018,105140655,61,500,,112514112
2018,105140663,25,1,,112510737
2018,105140663,61,5,,112514121
2018,105140663,11,12,,112510735
2018,105140663,20,242,,112510736
2018,105140663,60,1,,112510738
2018,105140663,10,,,112514118
2018,105140663,6,1,,112514117
2018,105137678,20,3,,112514262
2018,105137678,16,55,,112510869
2018,105137709,62,242,,112510899
2018,105140712,3,3500,26-MAR-18,112514180
2018,105137634,10,,,112514202
2018,105137634,11,1,,112514201
2018,105137709,43,43,,112510901
2018,105137709,16,1424,,112514298
2018,105137709,6,300,,112514300
2018,105137709,51,0,,112514301
2018,105137709,25,100,,112510903
2018,105137709,4,30,,112510902
2018,105137709,63,1007,,112514302
2018,105137709,36,21,,112510898
2018,105137709,17,365,,112514299
2018,105137729,10,,,112515929
2018,105140829,10,1,,112514340
2018,105137844,10,,,112514446
2018,105137844,11,20,,112516079
2018,105140922,10,,,112516090
2018,105140922,11,50,,112514456
2018,105137864,26,168,,112516108
2018,105137864,36,800,,112516106
2018,105140944,38,308,,112514476
2018,105137879,3,25,,112516127
2018,105137992,63,75,,112516282
2018,105141327,10,,,112516766
2018,105138199,10,,,112516557
2018,105138226,6,129,,112516594
2018,105141119,9,0,20-MAR-18,112514701
2018,105141120,9,0,,112516416
2018,105141141,25,20,,112516446
2018,105141141,9,0,,112516447
2018,105141141,20,30,,112514725
2018,105141327,20,1,,112516762
2018,105141278,35,2000,,112514893
2018,105141293,11,45,,112514912
2018,105141293,10,,,112516673
2018,105141327,61,1,,112514951
2018,105141327,11,2,,112516767
2018,105138379,10,,,112514976
2018,105138417,3,1700,,112516852
2018,105141377,3,1,,112516869
2018,105141383,19,547,,112516878
2018,105138447,10,,,112515025
2018,105163125,3,400,,112543538
2018,105163155,10,15,,112543578
2018,105163166,20,8,,112539767
2018,105163318,11,5,,112539933
2018,105163318,10,,,112543801
2018,105163428,8,123,,112543941
2018,105164751,63,69,,112539959
2018,105164751,8,6,,112539958
2018,105163427,10,,,112540047
2018,105163427,11,5,,112543939
2018,105163410,61,200,,112543914
2018,105164819,8,123,07-JUL-18,112540046
2018,105164831,10,,,112540063
2018,105164831,11,16,,112540064
2018,105164839,47,0,,112540076
2018,105163501,54,70,,112544025
2018,105163504,20,50,,112540130
2018,105164917,20,50,,112540172
2018,105163530,31,800,,112544068
2018,105163570,36,230,,112540222
2018,105163585,19,60,22-JUN-18,112544143
2018,105163585,3,2500,22-JUN-18,112544140
2018,105163586,19,3060,,112544144
2018,105163586,3,2500,,112544145
2018,105168619,24,2000,,112544212
2018,105168619,63,1500,,112544214
2018,105168619,38,75,,112544216
2018,105168666,8,100,,112540334
2018,105168666,10,200,,112544285
2018,105168666,16,200,,112540333
2018,105168677,7,100,,112544308
2018,105165065,20,125,,112540378
2018,105165065,8,1,,112540383
2018,105168710,38,10,,112544355
2018,105168723,7,200,26-JUN-18,112544373
2018,105168721,7,200,,112544370
2018,105168744,38,125,,112544397
2018,105168744,3,125,,112544398
2018,105165168,20,400,,112540493
2018,105168786,63,200,,112544445
2018,105165183,20,2000,,112540509
2018,105165198,3,500,,112540532
2018,105168826,23,5,,112544495
2018,105165222,63,850,,112540560
2018,105165224,63,40,,112540563
2018,105165428,10,,,112540814
2018,105168991,17,280,,112540742
2018,105168960,3,500,,112540716
2018,105169061,36,500,,112540832
2018,105169011,63,1000,,112540770
2018,105169071,2,22,,112544789
2018,105169073,2,1,09-APR-18,112540848
2018,105165480,21,100,,112544823
2018,105165480,20,500,,112544822
2018,105165480,25,20,,112540887
2018,105165480,22,0,,112540884
2018,105169137,38,1,,112544872
2018,105169155,63,100,11-JUN-18,112544889
2018,105165534,63,100,,112544891
2018,105165704,7,25,,112545125
2018,105165653,29,25,,112546111
2018,105165673,10,,,112546129
2018,105169384,6,19,,112545164
2018,105169413,63,25,29-MAY-18,112545197
2018,105169412,63,25,,112545195
2018,105165771,11,5,,112546256
2018,105165771,10,,,112545223
2018,105165784,10,,,112546272
2018,105165872,7,220,14-MAY-18,112546391
2018,105165870,7,220,,112545363
2018,105165886,3,1000,,112546407
2018,105165886,35,20,,112546410
2018,105165917,10,,,112546457
2018,105165917,11,2,,112546455
2018,105169588,20,205,,112545449
2018,105165933,61,500,,112546477
2018,105165951,63,400,,112545487
2018,105169624,3,499,,112546514
2018,105165983,10,,,112546541
2018,105165983,11,3,,112545535
2018,105169661,20,650,,112545550
2018,105169699,20,100,,112545593
2018,105169701,20,100,,112545595
2018,105169738,6,392,31-JUL-18,112545643
2018,105169737,43,80,,112545642
2018,105169737,26,36,,112545641
2018,105169737,6,527,,112545638
2018,105166077,2,60,,112546659
2018,105166102,8,5,,112545681
2018,105166102,42,135,,112545682
2018,105169766,42,121,31-JUL-18,112545684
2018,105138308,36,30,,112514927
2018,105141214,19,11,,112514809
2018,105141257,3,54,,112514865
2018,105138272,60,25,,112516635
2018,105141299,36,30,28-MAR-18,112516697
2018,105138325,12,85,,112516726
2018,105163640,20,625,,112538453
2018,105163687,3,10,,112542190
2018,105163707,31,20,,112538538
2018,105163706,38,50,,112538535
2018,105163749,38,600,,112538593
2018,105162261,20,268,,112538608
2018,105163772,11,1,,112542315
2018,105163772,13,1,,112538619
2018,105163772,10,,,112542312
2018,105163801,38,100,,112538671
2018,105163827,62,1700,,112542373
2018,105162327,10,,,112538733
2018,105163862,7,1,,112538762
2018,105163862,63,2,,112542416
2018,105163862,66,50,,112538751
2018,105163862,48,1,,112542412
2018,105163862,10,,,112538760
2018,105163862,11,7,,112542414
2018,105163868,10,,,112542429
2018,105163876,31,200,,112538777
2018,105162361,38,3254,,112538787
2018,105162376,10,1,,112538807
2018,105163906,3,160,,112538817
2018,107616346,59,100,,115695178
2018,105162504,43,100,,112538974
2018,105162481,9,0,,112538956
2018,105162481,25,20,,112538958
2018,105163986,9,0,12-JUL-18,112542616
2018,105163986,47,0,12-JUL-18,112542623
2018,105162481,61,200,,112542625
2018,105162481,47,0,,112542624
2018,105163986,25,20,12-JUL-18,112542619
2018,107616370,2,10,,115690664
2018,107611355,2,10,30-OCT-18,115690662
2018,105164063,38,100,,112539043
2018,105162582,20,200,,112542758
2018,105162582,22,0,,112542760
2018,107616395,61,180,,115690694
2018,105164108,27,150,,112542785
2018,105164108,43,200,,112539096
2018,105164108,8,50,,112539095
2018,105162623,11,1,,112542796
2018,105162623,10,,,112542794
2018,105164118,10,,,112542811
2018,105164126,51,0,,112539135
2018,105164125,51,0,14-MAY-18,112539131
2018,105162649,63,540,,112539141
2018,105164197,11,1,,112539221
2018,105164197,10,,,112539220
2018,105165230,10,,,112544513
2018,105163271,61,170,,112543744
2018,105163278,20,1200,,112543749
2018,105168861,11,1,,112540594
2018,105168861,10,,,112540593
2018,105166663,35,200,,112547404
2018,105165293,20,8569,,112540653
2018,105169010,37,1,,112544709
2018,105165386,12,880,,112540773
2018,105169026,63,60,,112544724
2018,105169034,17,500,,112540800
2018,105169034,61,100,,112540799
2018,105165337,35,50,,112544650
2018,105165355,38,1400,,112544673
2018,105169034,63,300,,112544741
2018,105169145,2,20,,112544879
2018,105165528,38,300,,112545950
2018,105169174,7,1000,,112544918
2018,105169179,24,1,,112544928
2018,105165565,61,929,,112544933
2018,105165592,10,,,112546024
2018,105169215,61,1200,24-JUL-18,112544963
2018,105165598,61,1200,,112544965
2018,105169244,36,200,,112544993
2018,105165640,11,2,,112546088
2018,105165640,10,,,112546086
2018,105169427,18,8500,,112545211
2018,105169289,3,16000,05-JUL-18,112545058
2018,105165660,3,16000,,112546118
2018,105169405,63,1,,112545182
2018,105169404,35,1,,112545180
2018,105165763,18,8500,20-APR-18,112545213
2018,105165767,19,11,09-MAY-18,112545221
2018,105169432,19,11,,112545218
2018,105169432,6,1,,112546250
2018,105165767,8,65,09-MAY-18,112546254
2018,105169432,8,65,,112546251
2018,105165767,6,1,09-MAY-18,112545220
2018,105165793,10,,,112545252
2018,105165801,38,10,,112546298
2018,105165825,38,250,,112545286
2018,105165855,29,200,,112546364
2018,105169522,63,1,17-MAY-18,112545366
2018,105165873,63,1,,112545365
2018,105169548,3,1200,,112545393
2018,105169548,24,4566,,112546417
2018,105165903,36,99,31-MAY-18,112546432
2018,105165902,66,49,,112545419
2018,105165902,36,99,,112545418
2018,105165903,66,49,31-MAY-18,112545420
2018,105169569,8,1,,112545427
2018,105169625,20,2400,,112545503
2018,105169640,11,1,,112545519
2018,105169640,10,,,112546529
2018,105166009,61,150,,112546569
2018,105166043,6,210,,112546609
2018,105166043,63,130,,112546611
2018,107616403,3,60,,115695239
2018,107609166,10,,,115695238
2018,107609166,11,1,,115698933
2018,105166103,10,,,112546687
2018,105169775,63,2,,112546703
2018,105166124,63,595,,112546708
2018,105166140,18,80,,112546727
2018,105166141,18,80,21-JUN-18,112545738
2018,105166140,12,50,,112546728
2018,107616406,10,,,115698943
2018,105169852,19,20,,112545810
2018,105166255,3,12700,,112545908
2018,105166267,11,1,,112546896
2018,105166220,35,100,,112546830
2018,105169885,7,1000,,112546832
2018,105166228,16,100,,112546841
2018,105166240,20,6900,,112545886
2018,105166240,61,700,,112546860
2018,105166240,25,30,,112545887
2018,105169986,10,,,112546984
2018,105169995,61,200,,112551006
2018,105166365,10,,,112551011
2018,105166365,11,1,,112551012
2018,105166423,3,1,,112547072
2018,105170064,61,100,,112551095
2018,105170095,19,597,,112551141
2018,105170148,50,1300,,112547217
2018,105170160,4,600,19-JUL-18,112551229
2018,105170162,4,600,,112551230
2018,105170199,3,20,,112547272
2018,105166601,50,30,,112547328
2018,105166616,20,1,,112547346
2018,105170321,36,150,,112551428
2018,105170305,3,200,,112547414
2018,105170321,8,30,,112551425
2018,105170329,11,1,,112551436
2018,107616406,11,1,,115698945
2018,105170345,6,50,,112551451
2018,105170346,3,2100,29-JUL-18,112551453
2018,105170345,62,1300,,112551450
2018,105170345,3,2100,,112551452
2018,105170363,19,298,,112547472
2018,105166734,19,105,,112547494
2018,105170404,38,135,,112551528
2018,105166754,63,31,22-MAY-18,112547514
2018,105166754,38,135,22-MAY-18,112547512
2018,105170404,45,13,,112547507
2018,105170404,63,31,,112551531
2018,105170415,42,200,,112547522
2018,105166766,11,25,,112551550
2018,105170468,45,75,,112551617
2018,105170468,38,475,,112551619
2018,105170468,36,200,,112551618
2018,105170511,10,,,112551680
2018,105166885,19,21,25-JUL-18,112547706
2018,105166884,19,40,,112547704
2018,105166889,35,50,,112551714
2018,105166910,35,200,,112547722
2018,105166926,19,2,,112547742
2018,105166944,29,500,,112551774
2018,105166951,33,250,,112547774
2018,105166960,12,15360,,112547784
2018,105166969,8,20,,112551804
2018,105170636,10,,,112547821
2018,105170649,38,100,,112547834
2018,105170673,19,361,,112547857
2018,105167012,19,361,14-MAY-18,112551898
2018,105167038,21,70,,112551944
2018,105167045,3,2500,,112547906
2018,105167046,3,2500,02-JUN-18,112547907
2018,105167067,52,0,,112547931
2018,105170742,20,1600,,112552009
2018,105170748,11,1,,112552018
2018,105167096,50,210,,112547969
2018,107611396,26,1200,,115698956
2018,107616425,42,50,,115698959
2018,107611400,63,20,,115698965
2018,107609188,29,40,,115695268
2018,107611400,47,0,,115690728
2018,107611400,7,195,,115698963
2018,107611400,17,100,,115690727
2018,107616433,19,551,,115698970
2018,107609193,10,,,115690735
2018,107611403,19,551,26-NOV-18,115695273
2018,107609193,11,1,,115690738
2018,107619209,63,10,,115695291
2018,107616447,63,10,,115695290
2018,107616447,34,50,,115698988
2018,107611415,20,107,,115695293
2018,107619222,20,15,,115690761
2018,107619229,20,700,,115699017
2018,107619229,17,400,,115699016
2018,107611442,63,5,,115690794
2018,107611449,26,4360,,115699041
2018,107611449,9,0,,115699039
2018,107611449,36,2620,,115695349
2018,107619244,9,0,31-OCT-18,115690798
2018,107611449,38,50,,115695350
2018,107619244,36,1240,26-OCT-18,115690799
2018,107611449,61,300,,115690802
2018,107616490,26,500,,115690820
2018,107616490,25,25,,115690819
2018,105169816,63,147,,112546750
2018,105166182,62,900,,112546779
2018,105166216,3,5000,,112545847
2018,105169875,3,500,,112545840
2018,105166221,21,497,,112546834
2018,105166260,21,1,,112545912
2018,105169924,63,1,,112545907
2018,105169924,9,0,,112545906
2018,105169931,35,500,,112546899
2018,105166292,36,80,,112550942
2018,105169954,16,300,,112550956
2018,105169954,3,10000,,112546947
2018,105166309,3,10000,20-FEB-18,112546942
2018,105166338,16,40,,112546972
2018,105166341,9,0,,112546975
2018,105166341,25,150,,112546976
2018,105166381,16,31737,31-MAY-18,112551029
2018,105170014,16,31738,,112547020
2018,105166392,3,25000,,112551038
2018,105166392,25,30,,112547029
2018,105166392,9,0,,112547028
2018,105166407,51,0,,112547053
2018,105166433,9,0,,112551084
2018,105166433,61,100,,112551086
2018,105166433,25,50,,112547090
2018,105166444,20,5,,112547111
2018,105166476,62,1,,112547169
2018,105166476,2,1,,112547168
2018,105166491,19,1,,112551184
2018,105166491,9,0,,112551182
2018,105170127,17,10000,,112547196
2018,105166512,20,1,,112547207
2018,105170154,3,1000,,112547230
2018,105166537,20,10,,112547246
2018,105170182,3,100,,112551258
2018,105166561,3,8000,11-JUL-18,112551288
2018,105170201,3,8000,,112551285
2018,105170201,38,50,,112551286
2018,105170201,63,5,,112551287
2018,105166575,50,14,,112547292
2018,105170226,3,150,,112551321
2018,105170261,7,450,,112551363
2018,105170260,7,450,09-JUL-18,112551362
2018,105170272,22,0,,112551374
2018,105166645,20,2,,112547382
2018,105170339,10,5,,112547447
2018,105170362,38,1,,112551469
2018,105170388,3,2000,,112551504
2018,105170390,3,2000,05-JUL-18,112547491
2018,105166741,9,0,,112551514
2018,105170448,63,4,20-JUL-18,112551593
2018,105170446,63,4,,112547571
2018,105166817,17,300,,112547612
2018,105166817,25,5,,112547607
2018,105166817,20,5,,112547609
2018,105166829,10,,,112547633
2018,105166829,11,3,,112551645
2018,105170499,10,,,112551659
2018,105166865,10,,,112551684
2018,105166865,11,2,,112551685
2018,105166888,3,350,,112551713
2018,105166914,63,350,,112547729
2018,105166916,63,0,,112547731
2018,105166942,10,,,112551772
2018,105166942,11,2,,112547768
2018,105166974,10,,,112547800
2018,105166974,11,3,,112547801
2018,105170615,50,41,,112551818
2018,105170614,11,2,,112551817
2018,105167003,9,0,,112547844
2018,105167003,51,0,,112551882
2018,105170661,51,0,14-MAY-18,112547847
2018,105170716,36,35,,112551973
2018,105170724,10,1,,112551983
2018,105167109,10,,,112547982
2018,105139965,20,578,,112513230
2018,105158588,61,59,,112538388
2018,105158588,29,1,,112538390
2018,105162116,36,50,28-JUN-18,112538408
2018,105163603,11,3,,112538411
2018,105163603,10,,,112538409
2018,105162125,64,3060,,112542091
2018,105163635,20,4000,,112542115
2018,105162215,52,0,,112538542
2018,105163714,29,300,,112542230
2018,105163723,10,,,112538555
2018,105163723,11,1,,112538556
2018,105163723,61,100,,112542242
2018,105162297,20,2000,,112538681
2018,105163812,63,1,,112542349
2018,105163812,6,2,,112538689
2018,105163812,47,0,,112542348
2018,105163812,20,5,,112542346
2018,105163812,17,1,,112542344
2018,105163846,20,354,,112542402
2018,105162333,6,354,17-MAR-18,112538740
2018,105162353,20,400,,112538775
2018,105162387,20,30252,,112542492
2018,105163905,20,29252,30-APR-18,112538816
2018,105162498,9,0,,112542650
2018,105162498,61,225,,112542652
2018,105162442,21,8540,,112538896
